Bleh	CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell
HNRNPA1	404.5474286	401.9245714	328.9646	461.9928571	13.26082857	523.0611429	961.4556327	456.3978571
PPIA	287.3048571	330.4728571	287.5344571	350.952	20.1037	284.3562857	634.0680816	329.276
SMCHD1	302.1497143	200.0191429	128.6112	70.16235714	2271.9666	144.1521429	424.0414694	120.8108571
CCL3	2.189142857	0.211428571	3555.674114	64.02885714	11.08411429	0.134642857	0.034795918	0.690428572
CD63	18.856	53.68357143	146.7174857	243.244	122.0008857	55.65742857	12.44140816	93.552
RPS15	481.6431429	462.5668571	284.0296571	342.288	29.29045714	447.8152857	973.793102	425.284
RPS28	424.6408571	478.5468571	284.2451429	309.9541429	18.58792857	515.6835714	884.6131837	459.9604286
CCNL1	296.5234286	256.0354286	869.1898857	159.0477143	826.5699143	261.5847143	610.3486939	227.6314286
EEF1B2	436.8474286	499.7497143	193.8588	280.6498571	14.34018571	531.4295714	1049.129837	417.6768571
JUNB	268.332	351.8768571	657.1666857	160.9802857	900.9690857	481.229	448.4052653	233.324
MCL1	87.55485714	107.4625714	550.1209143	132.9648571	1867.1298	236.3455714	341.4397143	195.8114286
SNHG22	195.0485714	217.8062857	50.25205714	1236.074857	16.73268571	445.9654286	709.6010204	636.5685714
MIR7705	369.304	300.2705714	534.7502857	223.3634286	149.4509429	367.6538571	1059.911184	325.6665714
ANXA2	14.34028571	92.95128571	276.7426857	103.8668571	1.2501	118.4133571	9.782857143	125.2628571
MYL12A	226.708	307.9537143	259.4549714	558.8248571	291.8305714	411.8338571	480.8082857	428.8465714
NPM1	321.4671429	367.1088571	173.5754286	246.0882857	11.30611429	440.2357143	1116.226327	394.4775714
SNORA19	491.632	650.2874286	238.9307429	604.9694286	93.27544286	520.0421429	10.80165306	572.6664286
SNORA2A	564.7891429	632.54	212.1067429	525.1441429	185.1173429	493.5845714	55.9635102	502.836
CFL1	210.9851429	264.7762857	321.5397714	469.2618571	322.1202286	293.4324286	288.6011837	349.9064286
HNRNPH1	389.9365714	310.2931429	349.3999429	235.7814286	84.19962857	294.3312857	1195.06502	330.5817143
SNORA33	599.3982857	688.7714286	159.0190286	407.4518571	84.5406	523.009	38.53755102	621.6568571
HSPA8	175.646	291.8674286	203.0191429	435.9142857	42.2729	436.8474286	692.4393469	415.2567143
SRSF5	343.3794286	347.936	290.6993143	288.0945714	483.7976857	336.1302857	780.4629388	358.2541429
RNVU1-15	559.6514286	517.6148571	850.0738286	332.8195714	1.495757143	443.168	179.5189796	366.7005714
TSC22D3	449.6514286	418.3688571	71.89862857	229.9394286	791.7938286	463.575	488.693102	340.2172857
SNORA11B	442.2794286	599.3982857	286.1644	504.2045714	214.4463714	350.1985714	5.737795918	530.8152857
XPO6	130.334	116.6808571	60.72551429	70.83114286	2310.306343	100.3548571	201.9088571	100.1338571
HIST1H4E	353.968	393.0742857	158.1546286	567.1114286	20.97214286	381.0604286	578.0885714	405.8398571
ALDOA	149.7757143	214.9077143	379.9034286	228.7011429	446.6355429	241.749	208.9973878	233.1581429
MIR6805	371.9897143	389.9365714	270.7984	287.346	41.42264286	433.8237143	777.5164082	392.2564286
HIST1H4J	203.1297143	356.4022857	140.9198857	1022.197	34.89665714	385.2491429	141.2850204	490.3614286
SERF2	212.6628571	237.8582857	255.1009143	305.9602857	103.7900143	259.8208571	307.288898	274.8015714
HLA-F	267.2485714	323.3737143	279.0097143	401.528	535.9338857	322.4204286	316.5132653	393.8364286
ND3	377.3357143	317.9934286	373.5302857	243.3924286	57.61381429	259.8831429	473.5491837	310.1374286
EIF4A1	232.1062857	282.78	379.7426	262.121	88.10161429	267.052	392.0882857	265.8924286
RNVU1-6	432.3948571	456.8805714	1231.278514	124.0364286	1.1844	342.2444286	80.39361224	138.1468571
RNY3	0	0	0	0	2864.633186	0	0	0
SNORA62	603.8217143	638.3542857	126.9819429	369.556	68.32008571	454.26	0	465.852
LGALS1	1.526571429	90.20028571	304.5433714	217.6812857	5.310457143	155.9899286	9.363428571	159.4388571
RBM39	334.6008571	262.7817143	244.2516	261.0805714	386.4333	228.1438571	689.3420816	243.497
COX2	345.6794286	267.2485714	324.5	275.6935714	62.37158571	195.5998571	462.1729388	249.2344286
SCARNA9	462.5668571	404.5474286	158.5893143	216.7731429	178.4040286	338.02	546.9749388	344.1124286
PNRC1	254.7765714	227.81	477.9021143	183.1121429	599.6213143	207.4022857	510.8855102	187.995
COX4I1	305.952	349.8045714	243.2521714	269.6777143	46.27995714	333.8301429	461.252	325.0428571
GLTSCR2	398.5085714	421.7431429	116.7017714	262.1434286	8.033071429	484.0362857	539.7718776	392.0608571
EIF1	330.4728571	296.5234286	240.3606857	175.402	445.0215429	291.6349286	535.3886531	275.8938571
TM4SF19	0	0	0.082828571	2.131214286	0.0335	0.015285714	0.013816327	0.749857143
SELL	333.2605714	213.2885714	184.5960571	74.95414286	1177.759286	128.906	413.6221633	138.8378571
GMFG	146.4405714	195.0485714	205.4524571	224.9254286	951.1822857	274.1927143	262.9776531	250.1231429
MIR1248	337.1874286	341.1965714	158.2641143	247.5032857	67.43474286	341.1748571	708.5629388	336.4024286
MIR7847	118.1617143	214.1162857	264.4116571	224.5275714	696.6589429	150.811	101.8741633	168.6818571
GLUL	16.48314286	5.966857143	176.3489714	39.985	2037.691514	73.16742857	15.67520408	38.37285714
CD53	280.1842857	274.582	241.7250286	325.9771429	659.8609429	223.5104286	211.7638776	252.5741429
SARAF	253.5125714	155.316	133.5018286	157.4744286	202.6585429	364.5707143	898.8002041	287.3237143
SNORA14A	484.9931429	484.9931429	126.3120571	428.9147143	37.57222857	409.8328571	26.51204082	435.635
IFI30	16.72128571	67.75014286	973.0711429	3.441785714	134.8696	1.276214286	0.378510204	1.546857143
ARPC2	179.176	207.7734286	221.0970857	302.1365714	767.9754857	181.8827143	185.5487755	236.8958571
GPNMB	0.166285714	0.069	0.876028571	0	0.021042857	0.040857143	0.001387755	0.019857143
TOMM7	312.054	374.4657143	127.4916	191.9484286	20.84637143	340.1401429	764.2279592	331.5041429
NKG7	1.172285714	1.291428571	5.341657143	1966.328	3.783128571	19.76057143	4.777897959	555.726
SNORA60	554.9651429	523.8134286	62.16948571	352.1691429	60.84125714	349.5774286	39.82616327	378.5227143
HNRNPK	277.0125714	254.7765714	234.9771429	251.6454286	302.7057143	253.9178571	469.9845714	250.0758571
TYROBP	0.088857143	0.190857143	603.9987429	258.2191429	1071.608629	0.067142857	0.324571429	1.015857143
GNLY	1.285428571	0.898	2.255371429	2201.428286	2.133785714	6.111928572	2.992	225.201
FCN1	0.265428571	0.069	2319.349543	0.174214286	104.3536286	0.033785714	0.026816327	0.013
RNU4ATAC	298.318	528.4031429	188.9928	375.9007143	207.9651286	405.733	42.70957143	278.5935714
MYO1F	6.467714286	11.82228571	213.3023429	178.9247143	1713.407029	59.62921429	2.621591837	115.6011429
TAGLN2	209.3242857	241.7808571	173.0568286	148.9155714	1063.850143	218.5592857	66.78238776	178.142
SORL1	65.08642857	2.923714286	85.86785714	113.8112857	1735.412657	111.453	190.6883265	84.31971429
PFN1	142.9571429	228.8091429	238.8786286	515.6811429	203.6694857	279.232	202.7662245	331.8364286
FAM65B	264.7762857	257.3417143	86.5644	143.8272857	815.4100286	192.4392857	402.6023265	188.4265714
CYBA	310.2931429	313.9294286	265.0937143	423.1884286	305.2153571	171.9721429	53.49383673	234.2281429
HIST2H2AC	274.582	328.4074286	149.5254857	466.849	201.4075143	342.426	122.508	372.151
ARPC3	246.7582857	275.9185714	304.8489143	199.9037143	544.3096	175.7001429	153.0231837	165.4695714
SPP1	0	0	0.026885714	0	5.942971429	0	0.010857143	0
SF3B1	278.2345714	202.5371429	176.9433143	159.816	326.1580571	200.946	649.9402449	207.7825714
HIST2H2AA3	168.8937143	209.3242857	147.316	278.705	885.8756	194.8601429	52.24891837	248.2212857
HNRNPC	245.6397143	272.2182857	230.0398286	212.116	236.3141714	252.5051429	410.6628163	255.6007143
ARPC1B	98.72057143	191.4002857	339.0392571	186.9627143	264.9957143	212.106	62.33477551	237.9074286
GAS5	271.0234286	303.9445714	88.48805714	85.29221429	24.034	354.2382857	797.4520408	268.35
HIST1H1C	281.4514286	293.98	71.22434286	414.6805714	78.15845714	338.1355714	317.1191837	345.5015714
SNORA51	351.8768571	491.632	92.37742857	321.5137143	74.60895714	323.164	7.671918367	355.2441429
SNORA78	446.0205714	411.934	57.17588571	348.4132857	97.2566	342.288	60.25530612	342.3794286
RNF149	26.28685714	28.30457143	147.1480571	47.1235	1680.950857	75.45671429	95.90361224	68.72507143
MIR3607	248.5142857	278.2345714	162.6817143	173.5681429	10.26904286	296.673	555.5431429	253.852
CD48	220.3128571	284.1385714	199.5831429	206.6658571	27.74368571	345.6577143	472.9171837	316.7655714
FCGR2A	0.958571429	4.487428571	165.2594286	2.125142857	1986.1368	0.016785714	0.010306122	0.168571429
S100A11	0.822571429	4.086714286	207.5175429	29.25428571	968.4951714	41.92585714	4.322367347	27.95414286
EIF4B	235.8061429	271.0234286	157.64	201.2535714	36.39091429	307.1018571	572.712898	278.0167143
CCL4	0.552	0.201285714	1810.707257	231.0984286	21.78675714	1.593214286	0.337938776	73.06528571
EIF3E	257.3417143	273.6845714	185.5412571	115.0281429	5.052742857	317.6982857	626.8223265	228.7121429
EIF3L	249.5162857	295.028	219.7386286	163.0827143	20.56532857	266.075	530.6706531	210.7451429
LDHB	72.94914286	177.0574286	55.09368571	106.1304286	1.206428571	432.6968571	808.1389388	305.6548571
SNORD3B-2	237.0642857	252.3931429	1402.6996	101.1038571	7.3539	40.52628571	26.93430612	41.00392857
BTF3	214.9077143	262.7817143	202.5776	152.5064286	23.00638571	261.4102857	603.0740816	226.8694286
HIST1H2BD	200.0191429	243.4805714	34.8628	388.3925714	38.49407143	415.3662857	288.7877551	403.236
CORO1A	172.552	205.8982857	171.7033143	240.822	548.3762286	208.5762857	260.0870204	253.429
SNHG5	176.5314286	159.1185714	167.1371429	117.2752857	21.03394286	380.0915714	624.2736327	253.7968571
SNORD3B-1	356.4022857	353.968	636.7953143	209.0995714	6.067771429	217.7467143	76.35846939	167.8
RPL22	238.7942857	288.5468571	137.9310857	113.1167143	2.520214286	279.1641429	647.6981633	214.57
DDX17	313.9294286	244.5797143	139.2299429	162.9395714	260.0228	153.041	465.5879184	181.3421429
YWHAZ	223.1748571	212.6628571	158.4187429	269.4077143	184.4512	218.3651429	244.3872245	239.3355714
CLIC1	113.1734286	232.1062857	248.4080571	311.7177143	409.7349714	156.3595714	32.37279592	213.7852857
CAP1	112.2908571	117.4597143	200.448	243.8814286	512.3868571	155.1728571	136.7288163	198.5038571
CDC42	174.824	193.878	210.7442857	267.7928571	206.6853143	238.1118571	274.0912653	221.7865714
HIST1H1E	191.4002857	219.43	64.93762857	344.0511429	40.43084286	275.556	391.9321224	328.4125714
PKM	60.87057143	137.7645714	271.1186286	75.65942857	22.17014286	179.2237143	120.4670204	124.997
CALM2	155.9368571	218.6477143	294.2361143	153.4271429	226.6097714	178.0694286	174.302898	190.3944286
RPL36AL	177.0574286	248.5142857	132.4706857	194.1314286	58.87067143	314.1964286	406.9070612	294.1827143
LITAF	20.94428571	25.88542857	47.11042857	173.5035714	1219.932914	59.24014286	79.3337551	114.9025714
LGALS3	0.474571429	0.602	113.7372	2.179285714	5.905314286	19.78642857	1.021612245	8.806142857
MMP9	0	0	0.489942857	0.009571429	74.79501429	0.046785714	0.006673469	0
LRRC75A-AS1	202.5371429	277.0125714	146.3562857	94.82435714	15.58258571	281.1865714	520.6382857	222.2687143
PICALM	74.994	70.82142857	236.6794857	136.0568571	1056.633514	74.46014286	67.92804082	108.0188571
EIF4G2	252.3931429	250.6022857	182.4320571	195.3005714	130.4992	226.6235714	207.5134694	228.3845714
SNORD13	0	0	0	0	1899.932243	0	0	0
TPM3	130.6557143	190.0188571	237.8475429	230.2142857	299.9213429	191.527	171.2938776	192.4611429
HIST1H2BC	164.8428571	204.6085714	65.98808571	357.6845714	324.464	281.4454286	126.0952857	265.6471429
TNFAIP2	0.189714286	0.056857143	682.6798286	0.179214286	1116.243771	0.042642857	0.182612245	0.026857143
IFITM1	12.65742857	18.84571429	4.687228571	344.6948571	792.5877429	211.4197143	313.6543265	195.0438571
MYH9	165.2562857	154.0417143	166.5969143	218.8652857	324.1640571	277.0765714	210.8057551	279.7615714
ENO1	103.506	166.6217143	261.3717143	187.6442857	38.90942857	227.0665714	220.9636327	210.844
AES	284.1385714	280.1842857	65.77931429	336.8867143	2.867971429	269.9298571	213.8800408	279.2094286
ETS1	166.6217143	117.0725714	2.670485714	241.1571429	6.505842857	331.7127143	688.836449	295.2517143
CNBP	186.5491429	211.7985714	188.5199429	151.3638571	174.8332857	241.4975714	298.2265306	229.9581429
NCF2	1.475142857	9.078	280.7901714	0.179571429	1288.402514	6.490285714	2.049612245	0.218928572
MSN	126.426	140.6102857	223.0622286	360.6267143	325.1749143	185.4772857	119.4668163	227.7585714
UBE2D3	151.3182857	127.1645714	198.7645143	138.3284286	508.4577429	168.2112857	247.6049796	153.7275714
MBNL1	243.4805714	125.7342857	174.1254286	205.6645714	104.2453286	220.3592857	460.2435102	222.17
MIR6125	133.9854286	80.26957143	200.6978286	59.01764286	899.3775429	87.86485714	225.229102	74.53757143
IQGAP1	109.1557143	114.9365714	186.7665714	239.4462857	692.4290857	118.0708571	55.9627551	161.7521429
EVL	196.1388571	131.2411429	19.66254286	211.9027143	5.735471429	234.0325714	593.0017959	231.4184286
YBX1	189.1397143	229.756	186.0078571	164.7042857	20.54924286	205.659	173.3166122	175.362
DAZAP2	160.3637143	133.6997143	229.8345714	124.0187143	530.3388571	149.7758571	250.6570612	136.6118571
HCLS1	130.024	156.4697143	178.9933714	163.1314286	578.9917714	158.343	166.6592245	167.3484286
KIAA1551	117.2848571	115.5202857	48.39368571	95.71792857	856.8546571	112.7621429	195.0540816	206.5041429
ARHGAP9	76.35857143	86.47028571	109.9006286	158.9282857	957.1404	92.70014286	150.9172653	103.2772857
TMBIM6	147.6194286	144.5997143	183.9388571	183.0381429	211.0854143	178.7447143	175.9413469	195.3005714
DDX3X	187.7134286	198.0294286	211.5130857	126.6571429	385.0334857	184.9092857	242.2586531	116.6238571
CLK1	244.5797143	159.8911429	154.6424	140.6877143	205.1730143	190.3115714	450.4040816	159.4742857
LTB	317.9934286	395.8808571	4.492514286	9.958642857	74.19337143	454.4937143	296.7883673	189.8424286
PTPN6	224.0477143	281.4514286	175.3963429	182.5174286	425.3394	84.59485714	74.49546939	121.2238571
GM2A	18.26885714	27.494	41.63171429	3.028071429	11.78615714	2.658857143	2.087061225	2.005
SNRPD2	195.6254286	287.3048571	82.86542857	181.2854286	6.400742857	277.8977143	312.4682449	285.6868571
SNORA66	326.4665714	386.0042857	47.792	198.2112857	35.81162857	295.7082857	15.22334694	258.4181429
FPR1	0.088857143	0	168.9588	0.020285714	1536.857086	0.010142857	0.002367347	0
CIRBP	224.9254286	240.8482857	74.63748571	188.8462857	87.55225714	270.773	328.6381429	229.2825714
ICAM3	103.374	143.724	116.8424	153.506	750.3836286	178.1215714	93.70326531	151.6304286
CDC42SE1	146.7748571	124.1834286	104.4172571	215.1187143	412.3730429	156.6714286	303.8229388	164.935
NEAT1	12.18885714	17.05657143	134.8115429	18.72757143	1345.035657	15.99621429	67.7075102	22.37571429
HMGB1	239.578	172.0428571	130.7065714	188.4265714	83.65754286	192.982	379.5623878	208.612
PPP1R15A	46.55485714	116.8528571	1020.306457	34.24142857	205.1714	100.0917143	38.73826531	59.55764286
ACP5	11.84142857	98.83028571	13.37668571	9.69	5.145871429	9.933571429	10.47059184	9.269785714
NFKBIZ	71.15228571	40.51857143	965.7139429	6.971	221.2431429	72.00342857	238.0028163	24.44464286
G0S2	0.740285714	0.069	552.2821143	0.36	1075.724771	0.704428572	0.010530612	0
TMA7	129.0145714	203.1297143	121.0326286	193.82	115.4654	245.6485714	263.9550612	231.8535714
GRN	17.12485714	86.28285714	325.3974286	10.56142857	110.6604286	10.94035714	3.509285714	5.849357143
CALM1	115.2431429	113.9728571	100.5746857	259.6754286	96.2222	219.6965714	344.5769796	246.2512857
STK17B	182.9288571	135.4685714	155.0840571	95.11528571	358.4575714	219.8042857	297.4723265	161.1267143
AHNAK	78.91685714	210.318	286.0522857	199.7444286	2.131714286	279.3602857	71.9902449	323.9668571
CSDE1	193.878	175.646	158.8654286	123.2938571	103.6876571	207.5277143	332.4153061	173.6315714
PTEN	76.56871429	59.41257143	106.3235429	45.29271429	1099.546143	47.0715	81.6634898	43.91771429
ATM	221.0822857	144.0474286	54.51325714	208.8977143	41.9482	137.3497143	549.1888571	195.888
SMAP2	263.3674286	134.3345714	114.3124	37.25	755.3676286	87.205	108.9813265	60.47628571
MIR21	20.98042857	16.70914286	156.2709143	26.41307143	1171.8118	36.75764286	24.23814286	32.68071429
ASAH1	45.63485714	37.83228571	224.4618286	36.02592857	270.2133429	21.28442857	24.55614286	19.47328571
IRF1	150.9174286	115.0997143	235.3588286	160.6051429	514.948	130.3271429	114.9150816	138.4854286
LOC254896	0	0	8.470857143	0.016071429	1558.208429	0	0.143571429	0
ATP5B	138.2805714	220.3128571	168.2605143	193.2474286	38.92698571	180.1327143	164.4742857	195.4318571
PRF1	0.634857143	0.689428571	0.770742857	1280.535714	0.713871429	13.513	3.169632653	259.9137143
BCL2A1	7.941857143	39.55028571	389.9870857	5.4755	663.0359714	13.83385714	10.49530612	15.99678571
HNRNPDL	176.058	182.3851429	129.6042286	163.0202857	28.80995714	188.6027143	408.0061633	181.2902857
SFPQ	237.8582857	154.5794286	180.1698	102.5737143	59.02084286	142.4865714	474.4760816	130.6315714
SCARNA23	295.028	337.1874286	108.6318286	236.6494286	128.4337714	175.9867143	8.281183674	208.1201429
ZFAS1	196.7374286	247.6685714	126.384	54.467	175.2957429	179.4157143	272.7280816	158.0104286
ANXA1	0.265428571	0.273714286	378.8808571	212.7458571	29.58125714	302.0692857	112.4196735	291.2282857
ARHGAP45	179.6631429	208.4711429	120.0544571	177.4858571	179.3502571	213.2467143	188.8908163	222.5875714
CYTIP	123.9211429	76.77057143	131.3204	123.1804286	411.7017143	173.2958571	317.3231429	140.0638571
CALR	126.723	163.9674286	89.3114	238.3211429	15.78688571	150.0361429	115.4588163	194.5011429
MYL12B	79.46085714	141.602	131.142	192.3595	179.5259143	198.8047143	182.9244898	231.2587143
GNAS	208.4711429	198.7002857	129.9773143	124.928	115.3340286	148.4994286	196.670898	146.5194286
CFLAR	38.61771429	52.50457143	167.6596	129.857	773.7158857	89.28485714	76.20757143	121.6237143
EIF3K	159.1185714	216.9488571	138.0481714	157.6577143	25.71008571	233.8017143	246.6560816	206.3275714
HIST1H1D	131.9128571	167.5251429	30.60148571	306.11	6.8689	290.2274286	242.4467551	283.0702857
SF1	291.8674286	170.5754286	86.29354286	61.75214286	222.8698286	109.773	427.3894694	100.0294286
HMGN2	216.9488571	230.4111429	131.1432	159.2172857	86.65588571	149.1467143	255.1777143	145.7228571
RNVU1-14	288.5468571	258.4654286	78.21594286	117.5631429	2.160742857	177.2152857	323.2839592	212.8987143
SDCBP	27.89228571	29.81971429	200.6766857	36.20285714	748.5076	50.67628571	83.24291837	34.43542857
PPP2R5C	130.9534286	87.71542857	66.74342857	249.5418571	102.2343714	244.2951429	240.1134286	299.134
NCOA4	43.15914286	43.91128571	215.2258857	69.05871429	856.0663714	54.00185714	49.95563265	56.51685714
SERPINA1	0.055428571	0	338.5074857	0.089285714	1119.5242	0.026142857	0.028591837	0.011
SUN2	132.4717143	105.5391429	85.52925714	318.6025714	60.4204	223.2371429	215.8305306	282.5017143
CAPNS1	86.58	148.4251429	240.1139429	266.5125714	42.28965714	159.0937143	85.10671429	191.9675714
SNORA41	316.3388571	382.3345714	75.96874286	155.2167143	42.90835714	226.8672857	0	191.3248571
PSME1	114.1871429	180.2102857	138.0952571	224.4461429	144.4387714	202.4632857	161.6259592	236.782
SNORA79	265.7765714	343.3794286	132.2358286	196.3017143	39.26454286	181.8635714	4.819897959	195.9825714
GNAI2	92.61428571	135.788	213.8176571	178.3708571	372.2466286	128.4727143	80.71577551	135.9535714
