Gene symbol	B cells naive	B cells memory	Monocytes	NK cells resting	NK cells activated	Neutrophils	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells CD8	Macrophages M0	Macrophages M1	Macrophages M2	Mast cells resting	Mast cells activated	Plasma cells	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	Dendritic cells resting	Dendritic cells activated	Eosinophils
KIR3DL2	12.24576038	10.57912504	11.38893073	511.2935608	1163.915182	20.01964437	14.16687271	9.251047619	13.16479841	22.06039056	9.60888568	28.01546378	13.76775417	17.20022019	14.72443266	7.59573833	9.926447424	30.03124066	214.4909511	10.64138208	9.637544809	13.64241979
KIRREL	15.52894714	13.70655219	13.64075973	18.20868192	12.13897809	15.74318836	26.78347553	9.694581053	12.95560951	34.23347857	10.87526239	22.74378501	37.96319899	42.11575303	19.78886308	28.13135229	23.95290683	171.4659907	30.4285789	14.30574871	11.31192453	34.10168949
KLRB1	119.5727193	241.3252476	90.24623781	12957.39238	5576.724303	322.6159656	317.5656356	10026.23944	500.6894521	8818.269216	26.68511703	33.3990692	13.5124231	37.48705237	72.13784357	39.37347577	4477.729529	1259.996581	12634.61161	94.79879985	37.00213293	276.4397193
KLRC3	13.84066629	44.61637486	12.58558886	1485.991589	662.1427421	8.77366203	13.18858231	32.02053189	12.41173255	724.7758509	6.245979354	14.44417944	9.753147704	8.281151752	15.21430708	9.097003233	5.4425507	47.20920823	586.9379733	18.67641809	9.447726589	34.50130668
KLRC4	68.25016134	85.07512829	20.05492885	205.1777143	119.9854466	44.4640693	48.80110093	17.67634993	22.20688826	218.1751146	24.93153862	17.06104789	6.458825767	14.14835289	12.25029921	24.46628657	9.624468251	33.76338165	124.8024312	10.4089605	5.35636677	4.900978773
KLRD1	204.0068731	170.2059521	81.02147756	7278.146564	6195.927488	195.370024	75.78362334	207.8812187	155.9617882	1670.271427	53.17243141	62.89115552	75.6389405	69.9817193	47.96373123	244.5489843	149.0261337	59.999115	3580.074313	88.95467091	61.79015112	58.50047382
KLRF1	153.1504496	198.6098814	100.1145382	10475.7852	5911.213148	121.9079756	21.90774996	127.2371142	37.05749544	851.1875307	41.2903796	76.15970242	182.5359056	69.58226846	59.59794077	112.8639054	13.02444905	8.539704435	4962.361286	75.15348707	65.02829076	107.0253016
KLRG1	1351.157456	1076.359373	305.4474128	1700.856514	912.2671752	605.3949976	467.4716087	1939.944493	275.5197677	3859.14824	270.2038954	253.1007469	148.5655127	1310.19144	1313.328247	482.7709118	283.2038076	373.3248469	4631.811312	250.0803963	224.2019093	448.570662
KLRK1	670.2708554	280.4713279	78.91616578	8790.503534	5454.73273	246.4439838	353.8455751	276.2455792	69.14462123	8228.460511	44.14759366	38.56086836	62.47198947	88.01964485	77.98871131	77.84292347	105.1489388	44.32349787	5199.517616	71.21203215	47.2591819	441.4201255
KRT18P50	23.97041806	28.15146632	58.20626127	23.74696304	16.91790381	68.38796964	44.1209146	22.87490438	18.71219759	23.80795592	20.18111153	56.97214117	20.17213484	14.97730628	18.08634139	87.81654144	30.47049066	73.21035599	162.0879363	10.05531958	51.62553838	163.0384385
KYNU	296.2994306	573.2552275	858.7450615	70.07148215	66.70647411	100.1093538	41.3563524	39.20610994	27.37818895	45.94858696	3089.346164	6316.573655	1059.119128	132.0617598	327.6913744	97.42434599	22.74378501	128.3281017	117.085962	1973.598471	7308.577846	62.48037948
LAG3	36.29565926	8.732532802	7.92284356	139.8539928	23.50429099	8.170942175	6.264629561	175.1856105	999.6943311	521.3214165	6.759088639	1427.702674	97.67723625	12.7599446	22.32766244	10.14786303	1296.73277	656.8213603	884.9362538	20.86020976	215.1741661	5.070710836
LAIR2	424.4791722	238.1828119	103.0030242	1596.837227	1637.522871	260.8513758	212.5228127	371.0335929	81.43053168	1078.390893	85.54718583	207.8812187	88.73958185	85.27872952	114.86678	166.9553981	234.346304	3022.383345	1320.824363	96.22686841	78.2599751	376.2549058
LAMP3	47.28278554	46.66817965	38.76231871	210.8261404	418.7096295	320.9232259	120.9265077	160.3048593	368.6319956	134.7841361	316.7767691	17116.19562	113.1413857	81.94628982	130.0600242	128.4317353	165.5835013	264.0396917	132.2010638	1014.136741	23356.30643	540.5707204
LAT	157.4129632	133.1507052	239.5833162	1722.578313	1262.245177	209.6546017	5669.605245	3282.260737	1447.742457	3224.978584	603.6863585	162.813157	181.9526719	3738.758621	2477.465096	111.4231016	8480.619457	3200.697142	2738.316414	205.2650782	218.7467931	405.7028156
LCK	337.4400897	327.1096376	80.75884433	3604.565205	2808.159439	186.8691266	8948.349603	7786.120969	4042.377012	8763.864592	64.45522652	25.99553349	22.85969301	33.89599017	20.84968098	40.80982734	9578.936337	6736.744097	4299.610023	43.79168499	57.6156067	245.2328838
LEF1	30.90820518	28.4865918	12.54164279	115.1927029	115.8526336	31.2755148	2704.715795	1154.223661	412.9279657	1204.840659	11.51825528	11.83156209	15.80624293	20.33091749	18.49440463	56.48122719	495.8728917	364.8725487	144.3431401	11.61178237	16.8510481	107.1460636
LHCGR	154.6890469	195.3792191	11.47012114	21.7148195	26.06781415	82.91574196	24.46628657	8.255798098	5.598819437	9.897454754	31.7588928	23.03809769	22.03161941	31.75279947	22.23624099	59.39944184	9.419742658	139.0898849	126.933563	20.63736847	21.31678215	51.25024965
LILRA2	20.88194891	19.97153628	1764.823942	101.3950793	38.77174192	2439.781118	27.39864055	18.02258618	13.56995609	20.16252339	852.0801094	317.6856228	220.1788316	133.8752859	107.1102323	13.23730918	14.6382422	11.58792629	151.8492133	135.3143975	67.56872756	283.3313914
LILRA3	7.153043448	6.787328787	880.456908	20.37949338	12.10187282	117.4599802	28.11270143	6.052620848	7.382940272	9.02114446	53.4640133	973.1747582	154.5203653	37.57554618	18.25338212	5.58378914	5.625148525	40.72087151	19.25297574	27.05609175	394.9475489	81.14096204
LILRA4	33.02123349	111.7082404	65.68769791	19.49828414	18.12117817	63.10838368	17.45746015	57.84876862	18.43170071	24.77824314	44.41590756	92.50411622	38.58613078	15.20381774	8.331049833	65.08699055	9.669430796	500.1910895	40.01532931	34.16139145	31.18408975	15.63266643
LILRB2	30.88657745	28.11397271	3344.118855	201.7195756	36.09030097	2905.942642	6.646385161	9.996682874	9.085608856	25.57422148	541.4074958	4796.504314	1185.826811	334.3576063	328.4510229	15.56608274	12.43682411	61.89822691	357.618743	250.1929104	291.7908682	1013.349786
LIME1	23.92087663	43.82308141	78.16252525	181.4780792	47.46263396	79.53831265	995.0546469	1225.59738	171.9065402	1287.731562	41.8287759	34.53702578	50.33543999	45.04108146	104.2880897	1021.385341	801.8866109	383.1735043	666.8094476	42.42770527	48.5118084	52.56517195
LINC00597	15.98296208	18.32668535	23.18626902	128.013785	72.72761985	20.71458679	60.43870697	3.681017104	3.720542522	6.841729202	11.37053999	87.56074506	126.3468697	68.98009213	313.742119	7.214039616	33.95721509	12.93495387	65.41694292	7.572513244	6.369784788	142.3813574
LINC00921	675.1218227	227.5869807	69.03803764	116.2458441	70.47336347	287.709765	40.64411705	146.1436716	22.79147187	132.8112012	21.48566946	43.47348792	70.79707101	24.93138681	87.94657299	145.5963793	103.3123673	71.61705409	70.88276404	21.81066603	30.69076634	427.5881941
LOC100130100	19.84751256	28.75087131	16.13831431	10.35285767	14.70906515	17.23014635	19.12046512	16.09778833	15.86814667	23.05076042	13.76101418	15.93115384	14.61435957	18.81189118	13.06014039	7525.221652	17.16741792	12.23607915	17.14185375	16.1139255	15.35656506	15.57160381
LOC126987	135.5693196	103.5430592	68.19210687	86.37729281	76.62216013	91.27327826	106.3115117	91.28169833	101.1966631	72.45319298	49.24995457	120.1283625	101.4058634	52.82210885	25.0176638	195.6949202	23.60168909	749.8002383	23.76710847	85.34834978	91.89975985	72.26321114
LRMP	2106.83981	2947.585258	1048.681062	1245.630394	436.5800269	3231.634624	861.6605651	327.4987971	185.1858088	631.9125478	155.3040258	38.79936244	773.4916653	727.1797268	621.2830904	1042.751166	2003.326231	135.9692767	613.0798899	535.9059585	114.6747087	6331.426168
LST1	29.98420127	20.94422774	5975.189254	672.9594285	291.3221307	9953.015759	264.6015763	332.3730932	131.0995558	520.3780954	2191.478522	2243.545374	2286.079952	1224.997584	1641.972335	39.94821809	36.87140683	71.2981542	1394.203591	3691.087351	946.6004764	4186.037105
LTA	11.68110017	12.01527664	12.51621864	24.18839952	2880.862643	16.83523098	258.3876509	27.69750654	2867.607058	21.16573991	12.5287015	114.1041953	14.98197508	12.95614608	17.78813205	12.60267124	524.4770391	138.2988262	13.28187351	14.60038983	12.82463268	26.31845898
LTB	10351.64143	12117.94539	321.3564756	1009.906661	16862.16904	5458.249488	13247.62405	12009.36242	5257.453469	9829.724672	127.317149	116.2863022	161.002021	222.2586327	400.9057785	106.6290931	9725.14216	17485.2086	3372.608476	184.5481051	112.0607213	2136.992363
LTC4S	61.1295924	25.94383276	91.87551209	162.8566162	97.97552647	114.1929024	77.11890893	78.40840372	50.09224489	132.3582101	110.0952748	145.9248694	581.6689523	1156.117714	1035.91691	66.32500458	112.5148376	13.48887099	117.9338674	224.3289545	67.02300291	595.9161078
LY86	6947.982466	7763.972248	5218.063407	243.1158973	224.0756082	691.7851206	398.8717851	198.5520941	176.7444504	382.951912	1832.781159	1246.621776	6395.572444	297.4214468	221.121219	815.0088739	208.4980914	379.3366843	1584.314572	1997.214217	601.1020453	654.4709644
LY9	289.0732036	607.833791	30.00087721	271.972779	28.5057754	59.93806713	1851.721168	1298.433446	51.04583679	1310.964334	34.01455014	28.29412112	252.2799806	53.62595267	25.98366937	552.0344178	979.0134027	199.2633251	1132.316757	74.17751535	32.7996725	71.60927294
MAGEA11	21.99996581	32.72734275	5.93274616	19.87971163	10.00970252	18.05763943	9.272327825	46.81934	31.49065027	20.72781035	8.165451989	6.881696305	5.473565526	5.96527055	28.6908932	33.69520426	14.26798853	78.55197164	84.08511613	12.44081637	7.145470373	54.72137242
MAK	20.11347878	20.28901775	24.81417634	11.47152467	14.95790508	1120.128556	13.44126834	9.822978292	40.92391452	8.152190939	11.76696799	40.72370334	106.2299542	27.90947126	58.25891278	15.05714204	13.84066629	9.960118091	22.0750038	13.83006736	54.01241952	356.3243879
MAN1A1	293.5258353	262.0187671	205.5255231	381.9911766	308.6636084	662.1081563	96.36432219	219.4246857	337.6772681	239.4182791	541.5412754	493.8657698	534.8061268	641.7452468	519.5952215	4141.039248	280.6334531	242.0517762	294.362322	366.5485771	444.6270407	169.353094
MANEA	3.436589508	17.60224736	67.09972733	72.1721013	132.9727705	3.047541504	48.36415338	63.61546587	343.1966006	52.68877507	120.265675	81.69270078	117.0081644	87.12900391	34.12837499	658.3410173	85.74723008	33.23629102	24.98200909	111.351923	130.2198315	4.4501978
MAP3K13	5.152513024	4.887907798	7.051783275	7.176074961	6.292627292	7.993696005	8.886630463	6.382539853	7.500776659	7.381955365	7.239320879	37.08407242	7.843078446	5.545198276	6.098718067	10.45807901	4.945111836	9.244897824	6.502030229	7.964226977	195.7507332	7.766884131
MAP4K1	48.65001463	923.4585215	317.9668785	747.3149188	451.4493332	35.18234699	2431.498593	1387.561664	1231.701055	1721.22046	25.60814698	31.1038533	367.2710553	361.741886	310.297677	201.4645711	4278.451524	2031.177327	1550.102008	58.98386899	23.10683533	272.9729346
MAP4K2	10.65044684	12.63242373	12.04202684	11.12538801	10.43288028	12.24076681	144.6964726	20.0115018	85.19343142	17.70603378	15.05384266	9.050871942	11.5997819	8.807533308	10.13352773	8.427360618	16.98151569	32.11507998	10.77970448	11.28413666	11.22679921	10.82778318
MAP9	10.29840785	13.08373168	1.421006596	37.63679768	43.71021332	2.738399982	96.15733766	25.30523597	55.74523407	93.40076641	2.140728959	2.387820415	3.785240835	2.778249883	2.815665601	8.288872254	64.48080982	22.3116708	3.353565773	2.574327617	2.772555856	8.739231654
3-Mar	611.9846331	264.9416398	103.5658121	190.5710992	194.2572943	205.0752959	110.8989432	78.59525306	79.73662851	78.87501105	175.8754876	328.0740952	56.54869661	1744.531054	2814.293695	286.0949186	183.64099	205.2571817	85.76984856	138.0560759	125.2511774	1152.378442
MARCO	9.029403736	10.74173048	236.7362055	16.1160018	13.72935017	14.64273507	38.56086836	10.71025113	14.49169961	14.45792523	2418.052513	48.77266347	117.1511345	14.22873553	26.61544932	14.46846851	24.0051092	27.25608933	12.81976422	17.52051452	15.15488638	21.0620827
MAST1	9.251047619	14.90583928	8.492607794	10.71480628	7.644655016	23.9863503	10.18494196	8.220261044	11.14631073	6.640168162	7.33322736	9.151450435	8.533286435	28.7744498	20.84717616	845.8491856	19.18028488	18.85451819	8.103482987	7.34003434	7.654391457	15.59997418
MBL2	59.05366978	96.12663648	4.939369175	14.15214366	6.332890006	21.75446848	21.37467901	6.171513508	3.594013	2.661464134	9.464931333	5.398099627	9.195676707	4.872899118	5.575591779	15.69138202	3.740216058	133.631472	38.13537967	8.24077408	23.80513621	2.332247338
MEFV	27.28348256	27.22990284	552.7124986	19.76334445	14.76826697	871.8164344	7.225818568	12.67206304	8.23248634	10.29578093	12.49592782	10.0823446	9.173433177	18.06194726	16.27540589	14.24242632	11.65755142	14.7398934	44.28123628	11.06899545	10.86423794	21.01530154
MEP1A	939.6261506	391.2004498	98.26125945	85.62849683	89.41077945	165.3704727	22.42983417	141.2290524	43.13043305	54.17625589	171.9329356	25.48235387	66.46616213	25.29772111	96.70274469	222.3862967	54.92226784	169.5472888	136.1749837	186.6180666	321.8834531	257.5044339
MGAM	8.043975587	5.311140732	159.713285	314.5412721	47.87522011	5009.465768	4.929861418	6.159428432	5.092351833	3.964324624	14.13313291	5.166817607	5.665802146	234.352858	137.7165021	5.166817607	5.783504523	9.150127078	48.51372535	8.88168871	6.625392634	609.1830453
MICAL3	328.9820884	319.7728118	15.57018571	40.04773519	117.9119847	10.63927101	19.30656418	126.6902267	131.4519579	100.6010965	19.84503831	25.35785089	17.81194748	150.5320494	127.6291786	89.29505406	93.58629209	14.43318731	38.76021394	21.72023967	22.58563747	47.68240621
MMP12	746.9258791	488.893271	95.85109514	98.16379	84.9536497	296.4122687	52.70903607	114.8747346	105.1489388	79.27159307	243.058639	399.1895721	221.5740634	207.7939338	2823.785573	163.9010445	81.69270078	265.1392895	233.2582309	15992.46965	3929.353984	241.2406344
MMP25	136.2875659	125.5332669	446.4796965	149.937847	457.3283307	4281.638501	232.4626329	168.1540221	115.6721617	211.5319494	119.3129296	1099.921767	583.9384858	147.1246374	181.1486053	196.2250897	162.7569122	370.1045701	134.7329729	563.3057559	1130.6098	1253.630786
MMP9	338.94428	388.1056494	335.4295326	688.2490954	284.1304512	6429.776491	359.6153524	395.4202673	258.4783862	286.9137339	38944.01868	2727.981464	16386.05747	1191.482432	12655.47888	357.9745698	424.4791722	396.8938938	338.8946519	3188.623948	2899.726139	635.0862911
MNDA	29.5032353	276.0791648	11447.56145	790.3716005	301.3206314	22598.07416	9.217386051	8.750532337	4.525700455	50.81863936	2609.874357	4016.523813	1867.617958	2154.019115	1279.186504	5.02270779	13.50066477	38.28622427	2157.226727	4559.644609	2133.559627	3154.581987
