AGENE	CD14	CD19B	CD4HelperT	CD4MemoryT	CD4NaiveT	CD4RegulatoryT	CD56NK	CD8CytotoxicT	CD8NaiveT
AC007386.2	0	0.0066777963	0	0	0	0	0	0	0
AC007391.2	0.0008179959	0	0	0	0	0	0	0	0
AC007401.2	0	0.0003577391	0.0001785077	0.0001166181	9.57304231284702E-005	0.0001321877	0.0006064281	0.0002164034	0.000083703
AC007405.6	0	0.0002384927	0.0001785077	0.0001166181	0.0001914608	0	0.0006064281	0.0002164034	0.000167406
AC007463.2	0	0	0	0	0	0	0.0001212856	0	0
AC007551.3	0	0.0011924636	0.0003570154	0.0010495627	0.000670113	0.0006609385	0.0014554275	0.0015148236	0.0008370302
AC007556.3	0	0.0001192464	0	0	0	0	0	0	0
AC007563.3	0	0	0	0	9.57304231284702E-005	0	0	0	0
AC007566.10	0	0	8.92538379150304E-005	0.0003498542	9.57304231284702E-005	0	0.0007277138	0.0002164034	0.000083703
AC007620.3	0	0.0003577391	8.92538379150304E-005	0	0	0	0	0.0001082017	0
AC007773.2	0.000408998	0.0010732173	0.0007140307	0.0006997085	0.0015316868	0.0005287508	0.0035172832	0.0006492101	0.0010881393
AC007773.3	0.000408998	0	0	0.0001166181	0	0	0.0002425713	0	0.000083703
AC007879.2	0	0.0015502027	0.0003570154	0.0002332362	0.0002871913	0.0001321877	0	0.0001082017	0.0004185151
AC007879.3	0	0.0001192464	0	0	0	0	0	0	0
AC007879.4	0	0	8.92538379150304E-005	0	0	0	0.0001212856	0	0.000167406
AC007879.5	0.000408998	0	8.92538379150304E-005	0.0001166181	0	0	0	0	0
AC007879.7	0	0	8.92538379150304E-005	0	0	0	0	0	0
AC007880.1	0.0008179959	0.0076317672	0	0	0	0	0	0	0
AC007950.1	0.000408998	0	0	0	0	0	0	0	0
AC007970.1	0	0	8.92538379150304E-005	0	0	0	0	0	0
AC008074.3	0	0.0001192464	0	0	0	0	0	0	0
AC008088.4	0	0	0	0.0002332362	0.0001914608	0	0.0007277138	0	0.000083703
AC008154.4	0.000408998	0	0	0	0	0	0	0	0
AC008174.3	0	0.0002384927	0.0001785077	0.0001166181	0	0	0	0	0.000083703
AC008267.1	0	0.0001192464	0	0	9.57304231284702E-005	0	0	0	0.000083703
AC008268.1	0	0.0001192464	0	0	0	0	0	0	0
AC008269.2	0.000408998	0	0	0	0	0	0	0	0
AC008277.1	0	0	0	0	0	0	0.0001212856	0	0
AC008440.10	0.0008179959	0	0	0	0	0	0	0	0
AC008440.5	0.000408998	0	0	0	0	0	0.0001212856	0	0
AC008443.1	0	0.0007154782	0.0010710461	0.0004664723	0.0001914608	0.0005287508	0.000970285	0.0003246051	0.0002511091
AC008592.8	0	0.0001192464	0	0	0	0	0	0	0
AC008697.1	0	0.0005962318	0	0.0002332362	0	0	0	0	0
AC008746.12	0	0.0004769855	8.92538379150304E-005	0	0	0	0	0	0.0003348121
AC008753.6	0.000408998	0.0002384927	0.0002677615	0.0009329446	9.57304231284702E-005	0.0011896894	0.0027895694	0.0008656135	0.000083703
AC008781.7	0	0	0.0002677615	0	9.57304231284702E-005	0.0001321877	0.0001212856	0.0002164034	0.0002511091
AC008937.2	0	0	0	0.0001166181	0	0.0002643754	0	0.0002164034	0.000083703
AC008937.3	0	0	0	0	9.57304231284702E-005	0	0	0	0
AC008948.1	0	0	0	0	0	0	0.0003638569	0	0
AC008964.1	0	0	0.0014280614	0.0019825073	0.0013402259	0.0019828156	0.0007277138	0.0020558321	0.0023436846
AC009005.2	0.0061349693	0.0010732173	0.0004462692	0.0008163265	0.000670113	0.0002643754	0.0013341419	0.0004328068	0.0010044363
AC009065.1	0.0008179959	0.0008347245	0.0011602999	0.0009329446	0.0009573042	0.0021150033	0.0012128563	0.0008656135	0.0005859212
AC009095.4	0	0	0	0	0	0	0.0001212856	0	0
AC009120.10	0	0.0002384927	8.92538379150304E-005	0	0.0002871913	0.0001321877	0.0007277138	0.0004328068	0.0002511091
AC009120.4	0	0.0001192464	0	0	0.0002871913	0.0001321877	0.0003638569	0.0002164034	0.000167406
AC009120.6	0.0008179959	0.0014309564	0.0016065691	0.0009329446	0.0014359563	0.0010575017	0.0016979988	0.0011902186	0.0015903574
AC009133.12	0	0.0008347245	0.0013388076	0.0006997085	9.57304231284702E-005	0.0010575017	0.0010915706	0.0007574118	0.0010881393
AC009133.14	0.0016359918	0.0004769855	0.0013388076	0.00303207	0.0013402259	0.0018506279	0.0031534263	0.0058428911	0.0046036662
AC009133.15	0	0.0002384927	8.92538379150304E-005	0.0005830904	0.0001914608	0	0.0003638569	0.0001082017	0.0003348121
AC009133.17	0	0.0003577391	0.0003570154	0.0006997085	0	0.0006609385	0.0024257126	0.0006492101	0.000083703
AC009133.20	0	0.0001192464	8.92538379150304E-005	0	0	0	0.0002425713	0	0.000083703
AC009228.1	0	0.0001192464	8.92538379150304E-005	0.0002332362	0.0001914608	0.0001321877	0.0008489994	0	0
AC009276.4	0	0	0	0	0	0	0	0.0001082017	0
AC009299.2	0	0	0.0003570154	0	0.0003829217	0.0001321877	0.0001212856	0.0006492101	0.0006696242
AC009299.3	0.000408998	0.0020271882	0.0034808997	0.0024489796	0.002488991	0.003172505	0.000970285	0.0029214456	0.0035992299
AC009303.1	0	0.0001192464	0	0	0	0	0.0001212856	0	0
AC009312.1	0	0	0.0002677615	0.0002332362	9.57304231284702E-005	0.0003965631	0	0	0.000083703
AC009336.24	0	0	0	0	9.57304231284702E-005	0	0	0	0
AC009403.2	0.0057259714	0.0119246363	0.0111567297	0.0086297376	0.0086157381	0.0058162591	0.0126137053	0.0108201688	0.0097932535
AC009404.2	0.0008179959	0.0014309564	0.0010710461	0.0013994169	0.0011487651	0.0005287508	0.0010915706	0.0009738152	0.0017577635
AC009473.1	0	0.0014309564	0.0008032845	0.001516035	0.0009573042	0.0006609385	0.0030321407	0.0014066219	0.0004185151
AC009480.3	0	0.0001192464	0.0001785077	0.0001166181	9.57304231284702E-005	0.0001321877	0.0002425713	0.0001082017	0.000167406
AC009495.2	0	0.0004769855	0	0	0	0	0.0063068526	0.0001082017	0.000083703
AC009495.4	0	0	0	0	0	0	0.0004851425	0	0
AC009499.1	0	0	0	0	0	0	0.0001212856	0	0
AC009501.4	0	0	0	0.0003498542	0.0005743825	0	0.0006064281	0.0002164034	0.0005859212
AC009505.2	0	0	0	0.0001166181	0	0	0	0.0002164034	0.000083703
AC009506.1	0.0069529652	0.0003577391	0	0	9.57304231284702E-005	0.0001321877	0.0014554275	0.0001082017	0
AC009784.3	0	0	0.0001785077	0.0002332362	0	0.0002643754	0.0004851425	0	0.000167406
AC009948.5	0	0.0010732173	0.0023205998	0.001516035	0.0013402259	0.0015862525	0.0020618557	0.0022722354	0.0033481209
AC009950.2	0	0.0008347245	0.000535523	0.0001166181	0.0004786521	0.0001321877	0.0002425713	0.0002164034	0.0006696242
AC009961.3	0.0020449898	0.0007154782	0.0010710461	0.0020991254	0.0014359563	0.0010575017	0.0023044269	0.0015148236	0.0012555453
AC009965.2	0	0	0	0	0	0	0	0	0.000083703
AC010082.2	0	0.0002384927	0	0	0	0	0	0	0
AC010127.3	0	0	0	0	0	0	0	0.0001082017	0
AC010226.4	0.0036809816	0.0165752445	0.0017850768	0.0016326531	0.0023932606	0.0010575017	0.0036385688	0.0010820169	0.0005859212
AC010327.2	0	0	0	0.0002332362	9.57304231284702E-005	0.0002643754	0.0003638569	0.0002164034	0.000083703
AC010336.1	0	0.0009539709	0.0011602999	0.0010495627	0.0013402259	0.0013218771	0.0015767132	0.0014066219	0.0011718423
AC010441.1	0.0008179959	0	0.0002677615	0.0001166181	0	0.0002643754	0.0003638569	0	0
AC010504.2	0.000408998	0.0001192464	0	0.0001166181	0.0001914608	0	0.0001212856	0.0005410084	0.0002511091
AC010524.2	0	0.0001192464	0	0	0	0	0	0	0.000167406
AC010536.1	0	0	8.92538379150304E-005	0	0	0	0.0003638569	0.0003246051	0.0003348121
AC010547.9	0	0.0001192464	8.92538379150304E-005	0.0001166181	9.57304231284702E-005	0	0.0004851425	0.0002164034	0.000167406
AC010642.1	0.0302658487	0.0491295016	0.0617636558	0.050845481	0.052268811	0.0559153999	0.1075803517	0.0678424583	0.0554951034
AC010733.4	0	0.0001192464	0	0	0	0	0.0001212856	0	0
AC010746.3	0	0.0001192464	8.92538379150304E-005	0.0004664723	0.0001914608	0	0.0002425713	0.0004328068	0.0003348121
AC010761.13	0	0.0001192464	0	0	0	0	0.0001212856	0	0
AC010761.14	0	0	0	0.0001166181	0	0	0	0	0
AC010761.6	0.000408998	0.0001192464	8.92538379150304E-005	0	0	0	0	0	0
AC010761.8	0.0008179959	0.0009539709	0.0009817922	0.0024489796	0.0005743825	0.0010575017	0.0015767132	0.001731227	0.0029296058
AC010761.9	0.000408998	0	0	0	0	0	0	0	0
AC010883.5	0.0053169734	0.0046506082	0.0016065691	0.0038483965	0.0013402259	0.0018506279	0.00194057	0.0041116641	0.0027621997
AC010884.1	0	0	0.0001785077	0	0	0	0.0001212856	0	0.000083703
AC010894.3	0.0012269939	0.0005962318	0.0002677615	0.0005830904	9.57304231284702E-005	0.0002643754	0.0014554275	0.0006492101	0.0002511091
AC010894.5	0	0	0	0.0001166181	0	0	0.0003638569	0.0001082017	0.000083703
AC010976.2	0.000408998	0	0	0	0	0	0.0001212856	0	0
AC010982.1	0	0.0003577391	0.0001785077	0.0005830904	0.0001914608	0.0007931262	0.000970285	0.0001082017	0.0003348121
AC011043.1	0	0	0.0001785077	0	0.0002871913	0	0.0027895694	0.0001082017	0.000083703
AC011247.3	0	0	0	0	0	0.0001321877	0	0	0
AC011298.2	0	0	0	0	0	0	0.0001212856	0	0
AC011484.1	0.000408998	0.0004769855	0.0034808997	0.0017492711	0.0054566341	0.0046265697	0.0002425713	0.001731227	0.0018414665
AC011523.2	0	0	0	0	0	0	0.0001212856	0	0
AC011526.1	0	0.0001192464	8.92538379150304E-005	0.0002332362	9.57304231284702E-005	0.0003965631	0	0.0001082017	0.000083703
AC011551.3	0	0.0001192464	0	0	9.57304231284702E-005	0.0001321877	0	0.0001082017	0
AC011558.5	0.000408998	0.0001192464	0.0007140307	0.0003498542	0.0010530347	0.002247191	0.0003638569	0.0008656135	0.0006696242
AC011747.3	0.000408998	0	0	0.0001166181	0	0.0001321877	0	0	0
AC011747.4	0.000408998	0	0	0	9.57304231284702E-005	0	0.0001212856	0	0
AC011747.7	0.0012269939	0	0	0.0002332362	0	0	0.0003638569	0.0001082017	0
AC011752.1	0	0	0	0	0	0	0.0001212856	0	0
AC011841.1	0	0.0003577391	0.0003570154	0.0006997085	0.000670113	0.0001321877	0.0004851425	0.0004328068	0.0005859212
AC011893.3	0	0	0	0	0	0	0	0.0001082017	0.0002511091
AC011899.9	0.009406953	0.0001192464	0	0	0	0	0	0	0
AC011997.1	0	0	0.0004462692	0.0001166181	0	0.0001321877	0.0001212856	0.0004328068	0.0003348121
AC012065.7	0	0.0003577391	0	0.0002332362	0	0	0	0	0
AC012074.2	0	0	8.92538379150304E-005	0.0002332362	9.57304231284702E-005	0	0.0001212856	0.0001082017	0.000083703
AC012123.1	0	0.0017886954	0	0	0	0	0	0	0
AC012307.2	0	0	0	0.0001166181	9.57304231284702E-005	0.0006609385	0	0	0.0003348121
AC012309.5	0	0.0011924636	0	0	0	0.0001321877	0.0003638569	0	0
AC012314.8	0	0	0.0002677615	0.0001166181	0	0	0.0001212856	0	0
AC012358.8	0	0.0032196518	0.0030346305	0.0023323615	0.0037334865	0.0023793787	0.0053365676	0.0043280675	0.0029296058
AC012360.4	0.0020449898	0.00262342	0.0024098536	0.0018658892	0.0029676431	0.0021150033	0.0063068526	0.0027050422	0.0018414665
AC012363.4	0	0	0	0	0	0.0001321877	0	0	0
AC012368.1	0	0.0001192464	0.0001785077	0	0	0	0	0	0
AC012442.6	0	0.0001192464	0.0004462692	0.0003498542	0.0005743825	0.0001321877	0.0002425713	0.0002164034	0.0002511091
AC012457.2	0	0	0	0	9.57304231284702E-005	0	0	0	0.000083703
AC012487.2	0.0008179959	0	0	0.0002332362	9.57304231284702E-005	0	0.0002425713	0	0.000083703
AC012506.4	0	0	0	0	0	0.0001321877	0	0	0
AC012507.4	0	0	0	0	0	0	0.0001212856	0	0
AC013264.2	0	0.0014309564	0.0272224206	0.0490962099	0.0259429447	0.0181097158	0.0018192844	0.0467431292	0.0538210429
AC013448.1	0	0	8.92538379150304E-005	0	0	0	0	0	0
AC013449.1	0.0016359918	0.0009539709	0.0008925384	0.0016326531	0.0008615738	0.0017184402	0.0010915706	0.0014066219	0.0014229514
AC015691.13	0	0.0002384927	0	0	0	0	0.0001212856	0.0001082017	0.000083703
AC015849.12	0	0	0	0	9.57304231284702E-005	0	0.0001212856	0	0
AC015849.16	0	0	0	0.0001166181	0	0	0	0	0
AC015849.19	0	0.0002384927	0.0001785077	0	0.0001914608	0	0.0002425713	0.0001082017	0.000083703
AC015849.2	0	0	0.0013388076	0.0017492711	0	0.0006609385	0.0008489994	0.0024886388	0.0003348121
AC015922.6	0	0	8.92538379150304E-005	0	0	0	0	0	0.000083703
AC015969.3	0	0.0001192464	0	0	0	0	0.0004851425	0.0001082017	0
AC015971.2	0.0016359918	0.0001192464	0.0001785077	0	0.0001914608	0.0001321877	0.0004851425	0.0001082017	0.000083703
AC015987.1	0	0	0	0	0	0	0	0	0.000167406
AC015987.2	0.0008179959	0.00131171	0.0008032845	0.0006997085	0.0004786521	0.0005287508	0.0021831413	0.0005410084	0.0003348121
AC016586.1	0.0032719836	0.0008347245	0.0004462692	0.0012827988	0.0003829217	0.0005287508	0.0026682838	0.0025968405	0.0006696242
AC016629.8	0.0032719836	0.0127593608	0.0029453767	0.0032653061	0.0010530347	0.0043621943	0.0154032747	0.0076823198	0.0023436846
AC016683.5	0	0.0015502027	0.000535523	0.0003498542	0.0008615738	0.0001321877	0.0023044269	0.0008656135	0.0011718423
AC016700.2	0	0	8.92538379150304E-005	0	0	0.0001321877	0	0	0
AC016700.5	0.0024539877	0.0008347245	0.0003570154	0.001516035	0.0003829217	0.0009253139	0.0033959976	0.0005410084	0.0009207332
AC016722.3	0	0.0001192464	0	0	0	0	0	0	0
AC016722.4	0	0	0	0	9.57304231284702E-005	0	0	0	0
AC016723.4	0	0	0	0.0001166181	0	0	0	0	0
AC016735.2	0	0	0	0	0	0	0.0002425713	0	0.000083703
AC016735.3	0	0	8.92538379150304E-005	0	9.57304231284702E-005	0	0	0	0
AC016738.4	0	0	8.92538379150304E-005	0	0	0	0	0	0.000083703
AC016757.3	0.0024539877	0.0051275936	0.0064262763	0.0044314869	0.0075627034	0.0058162591	0.0116434203	0.006600303	0.0066962417
AC016831.7	0	0.0005962318	8.92538379150304E-005	0.0005830904	0.0001914608	0.0002643754	0.0001212856	0.0002164034	0.0003348121
AC016907.3	0	0.0003577391	0.0002677615	0.0001166181	0.0001914608	0	0.0001212856	0.0004328068	0.0003348121
AC017002.1	0.0016359918	0	0.0029453767	0.0050145773	0	0.0042300066	0	0.0024886388	0
AC017002.2	0	0	8.92538379150304E-005	0.0001166181	0	0.0001321877	0	0	0
AC017076.5	0	0.0002384927	0.0001785077	0.0001166181	0	0	0	0	0
AC017104.2	0	0	0	0	9.57304231284702E-005	0	0	0	0
AC018445.1	0	0	0.0004462692	0.0004664723	0.0001914608	0.0002643754	0	0.0001082017	0.0004185151
AC018462.2	0	0	0	0.0002332362	0	0	0	0	0
AC018470.1	0	0	0	0	0	0	0	0.0001082017	0
AC018737.3	0	0	8.92538379150304E-005	0	0	0	0	0	0
AC018755.1	0	0.0009539709	0.0008032845	0.0001166181	0.000670113	0.0003965631	0.0006064281	0.0001082017	0.0005022181
AC018766.4	0.0012269939	0.0001192464	0	0.0003498542	0	0.0002643754	0.0001212856	0.0003246051	0.000167406
AC018766.5	0	0	0	0	0.0001914608	0	0	0.0001082017	0
AC018766.6	0	0	8.92538379150304E-005	0	0	0	0	0.0001082017	0
AC018816.3	0.0012269939	0.0005962318	0.0077650839	0.015393586	0.0044993299	0.0058162591	0.009460279	0.0073577148	0.0061940236
AC018867.2	0	0.0001192464	0	0	0	0	0	0	0
AC019118.2	0	0.0001192464	0	0	0	0	0	0	0
AC019171.1	0.000408998	0	0	0.0001166181	9.57304231284702E-005	0.0001321877	0	0	0.000083703
AC019181.2	0	0.0023849273	0	0	0	0	0	0	0
AC019186.1	0	0	8.92538379150304E-005	0.0001166181	0	0	0	0	0
AC019294.1	0	0	8.92538379150304E-005	0.0001166181	0	0	0	0	0
AC020571.3	0.0008179959	0	0.0049089611	0.0072303207	0.0023932606	0.0029081295	0	0.0010820169	0.0009207332
AC020594.5	0	0	0.0002677615	0.0003498542	0.0001914608	0.0001321877	0	0	0
AC020743.2	0	0.0004769855	8.92538379150304E-005	0	0	0	0	0	0
AC021188.4	0	0.00131171	0.0016065691	0.0041982507	0	0.0030403173	0.0060642814	0.0020558321	0.0008370302
AC021224.1	0.000408998	0	8.92538379150304E-005	0	0	0	0	0	0
AC021860.1	0	0.0019079418	0.003302392	0.0022157434	0.0070840513	0.0021150033	0.0037598545	0.0057346895	0.0026784967
AC022007.5	0	0	8.92538379150304E-005	0	0	0.0001321877	0.0004851425	0	0
AC022154.7	0	0.0002384927	0	0.0001166181	9.57304231284702E-005	0	0.0001212856	0	0.000083703
AC022182.1	0.0012269939	0.0032196518	8.92538379150304E-005	0.0005830904	0.0003829217	0.0001321877	0.0014554275	0.0003246051	0.0004185151
AC022182.3	0.0016359918	0.0103744336	0.0108889682	0.0067638484	0.0154125981	0.0030403173	0.0100667071	0.0049772776	0.0061940236
AC022201.5	0.000408998	0.0001192464	0	0.0002332362	9.57304231284702E-005	0.0001321877	0	0	0.000083703
AC022400.2	0.0016359918	0.0028619127	0.0020528383	0.0022157434	0.002488991	0.0040978189	0.0029108551	0.0029214456	0.0023436846
AC022498.1	0	0	0	0.0001166181	9.57304231284702E-005	0.0001321877	0.0001212856	0	0
AC022532.1	0.000408998	0.0001192464	0.0001785077	0.0005830904	0.0002871913	0.0001321877	0	0.0004328068	0.000083703
AC023490.1	0.0130879346	0.0088242309	0.0102641914	0.0145772595	0.0086157381	0.0130865829	0.0111582777	0.0093053452	0.007868084
AC023490.2	0	0	0	0	0	0	0	0	0.000083703
AC023590.1	0.000408998	0.0004769855	0.0001785077	0.0005830904	0.0001914608	0.0005287508	0.0007277138	0.0008656135	0.0003348121
AC024084.1	0	0	0	0	0	0	0	0.0001082017	0
AC024257.1	0	0.0001192464	0	0	0	0	0	0	0
AC024560.2	0	0.0002384927	0.0001785077	0	9.57304231284702E-005	0.0001321877	0	0	0
AC024592.12	0.000408998	0.0009539709	0.0008032845	0.001516035	0.000670113	0.0007931262	0.0012128563	0.0006492101	0.0005859212
AC024704.2	0	0.0010732173	0.0004462692	0.0001166181	9.57304231284702E-005	0.0001321877	0.0002425713	0.0005410084	0.0005022181
AC024940.1	0.0012269939	0.0027426663	0.0047304534	0.004548105	0.002488991	0.0059484468	0.0050939964	0.0033542523	0.0022599816
AC025171.1	0.0073619632	0.00262342	0.003302392	0.004548105	0.0029676431	0.0030403173	0.0083687083	0.0044362692	0.0035155269
AC025335.1	0.0016359918	0.0016694491	0.002766869	0.0017492711	0.0022975302	0.0015862525	0.0026682838	0.0024886388	0.0030133088
AC025442.3	0.0008179959	0	0	0	0	0	0	0.0001082017	0.000083703
AC026150.5	0	0	0	0	0	0	0	0.0001082017	0
AC026150.8	0	0	0	0	0	0	0.0003638569	0	0
AC026202.1	0.0016359918	0.0011924636	0.000535523	0.0010495627	0.0002871913	0.0017184402	0.0020618557	0.0003246051	0.0007533272
AC026202.3	0.0008179959	0.00131171	0.0004462692	0.0002332362	0.0001914608	0.0003965631	0.0013341419	0.0002164034	0.0002511091
AC026310.1	0	0	0	0	0	0	0	0	0.000083703
AC026471.6	0.000408998	0	0.0045519457	0.0060641399	0.0032548344	0.0058162591	0.0016979988	0.0056264878	0.0029296058
AC026740.1	0	0.0002384927	8.92538379150304E-005	0.0006997085	9.57304231284702E-005	0.0001321877	0.0002425713	0.0002164034	0.0003348121
AC026806.2	0.0040899796	0.0003577391	0.0011602999	0.001516035	0.000670113	0.0011896894	0	0.0005410084	0.0016740604
AC027228.1	0	0	0	0.0001166181	0	0.0001321877	0	0	0
AC027307.3	0.0008179959	0.0027426663	0.0020528383	0.0026822157	0.0017231476	0.0018506279	0.0023044269	0.0027050422	0.0011718423
AC027601.1	0	0.0003577391	8.92538379150304E-005	0.0001166181	0.0001914608	0	0	0	0.000167406
AC027763.2	0.0065439673	0.022656809	0.0178507676	0.0142274052	0.0169442849	0.0157303371	0.0160097029	0.0155810431	0.0166569013
AC034187.2	0	0	0	0.0001166181	0	0	0	0	0
AC040977.1	0.0110429448	0.00131171	0.0015173152	0.0040816327	0.000670113	0.0021150033	0.0124924196	0.0025968405	0.0008370302
AC053503.4	0	0.0002384927	0.0002677615	0	0.0002871913	0.0002643754	0	0.0001082017	0.0003348121
AC061992.2	0.0020449898	0.0034581445	0.0016958229	0.0024489796	0.0014359563	0.0009253139	0.0021831413	0.0006492101	0.0018414665
AC062017.1	0.0106339468	0.0146673026	0.0131203142	0.0159766764	0.0110089987	0.0128222075	0.0147968466	0.0138498161	0.0157361681
AC062028.1	0	0.0002384927	0.0004462692	0	0.0001914608	0.0001321877	0	0.0001082017	0.0003348121
AC062029.1	0	0.0062008109	0.0042841842	0.0037317784	0.0038292169	0.0055518837	0.0107944209	0.0030296473	0.003766636
AC064834.1	0	0	0	0	9.57304231284702E-005	0	0.0001212856	0	0
AC064834.2	0	0.0001192464	0.0002677615	0.0001166181	0.0001914608	0	0.0002425713	0.0001082017	0.0003348121
AC064834.3	0	0	0	0	9.57304231284702E-005	0	0	0	0
AC067959.1	0	0.0004769855	0	0	0	0	0.0001212856	0.0002164034	0
AC068039.4	0	0.0002384927	8.92538379150304E-005	0.0003498542	0	0.0001321877	0.0003638569	0.0003246051	0.000083703
AC068282.3	0.0008179959	0.0010732173	0.0003570154	0.0001166181	0.0003829217	0.0001321877	0.0001212856	0.0006492101	0.0002511091
AC068492.1	0	0	0	0.0002332362	0	0.0001321877	0	0	0.000083703
AC068499.10	0	0.0001192464	0	0.0001166181	0	0	0	0.0001082017	0.000167406
AC068533.7	0	0	0	0	0	0	0	0.0001082017	0
AC068580.6	0	0	0.0001785077	0.0002332362	0.0001914608	0	0.0004851425	0.0003246051	0
AC068610.3	0	0.0001192464	0.000535523	0.0009329446	9.57304231284702E-005	0.0002643754	0	0.0001082017	0.0004185151
AC068610.5	0	0	8.92538379150304E-005	0	0	0	0	0	0
AC068620.1	0	0	0	0.0001166181	0	0	0	0	0
AC068831.10	0	0.0005962318	0.0020528383	0.0003498542	0.0021060693	0.0011896894	0.0008489994	0.0025968405	0.0020088725
AC068831.15	0	0	0	0	0	0	0	0	0.000083703
AC068831.3	0	0	8.92538379150304E-005	0.0001166181	0	0.0001321877	0	0	0
AC068831.6	0	0.0002384927	0	0	9.57304231284702E-005	0.0001321877	0	0	0
AC069155.1	0	0	0	0	0	0	0.0001212856	0	0
AC069277.2	0	0	0	0.0001166181	0	0	0.0002425713	0.0002164034	0.000083703
AC069278.4	0.000408998	0.0002384927	8.92538379150304E-005	0.0001166181	0.0002871913	0.0001321877	0	0.0002164034	0.000083703
AC069363.1	0.000408998	0	0	0.0001166181	0	0	0.0115221346	0.0003246051	0
AC069513.4	0.0016359918	0.0008347245	0.0008925384	0.0006997085	0.0004786521	0.0006609385	0.0013341419	0.0004328068	0.0008370302
AC069547.1	0	0	0	0.0001166181	0	0	0	0	0
AC072062.1	0	0.0005962318	0	0	0	0	0.0002425713	0.0002164034	0.000167406
AC073046.25	0.000408998	0	0	0.0001166181	0	0	0.0001212856	0	0
AC073072.5	0	0.0066777963	0	0	9.57304231284702E-005	0	0	0	0
AC073115.6	0	0	0	0	0	0	0.0001212856	0	0.000167406
AC073115.7	0	0.0001192464	0.0003570154	0.0003498542	0.0004786521	0.0007931262	0.0004851425	0.0004328068	0.000167406
AC073133.1	0	0.0001192464	0	0	0	0	0	0	0
AC073254.1	0	0.0001192464	0	0.0003498542	9.57304231284702E-005	0	0.0001212856	0	0
AC073283.7	0.0020449898	0.0008347245	8.92538379150304E-005	0.0004664723	0.0001914608	0.0001321877	0	0.0003246051	0.000083703
AC073333.8	0	0	0	0.0001166181	0	0	0.0001212856	0.0001082017	0.000083703
AC073342.12	0	0	0	0	0	0	0	0	0.000083703
AC073343.1	0	0	8.92538379150304E-005	0	0.0003829217	0	0.0001212856	0.0004328068	0.000167406
AC073343.13	0	0	0.0002677615	0	0	0	0.0002425713	0	0
AC073641.2	0	0.0001192464	0	0	0	0.0001321877	0.0001212856	0.0001082017	0.000083703
AC073657.1	0	0.0001192464	0	0	9.57304231284702E-005	0	0	0	0
AC073934.6	0.0008179959	0.0002384927	0	0.0006997085	0.0001914608	0.0003965631	0.0008489994	0.0002164034	0
AC074091.13	0	0	0	0.0001166181	0	0	0	0	0
AC074117.10	0.0016359918	0.0015502027	0.0009817922	0.0004664723	0.0008615738	0.0011896894	0.0020618557	0.0010820169	0.0009207332
AC074138.3	0.0008179959	0.0063200572	0.0062477687	0.0040816327	0.0050737124	0.0033046927	0.0063068526	0.0074659165	0.0084540052
AC074183.4	0.0008179959	0.0003577391	0.0003570154	0	0.0002871913	0	0	0.0001082017	0
