TissueNames	Epithelial Cell Airway	Canonical Epithelial Cell	Epithelial Cell Placental	placental.pericyte	pulmonary.artery.endothelial.cell	vein.endothelial.cell	Glomerular Endothelial Cell	articular.chondrocyte.of.knee.joint	Canonical Endothelial	hair.follicular.keratinocyte	Cardiac Fibroblast	mononuclear.cell	myometrial.cell	kidney.epithelial.cell	subcutaneous.preadipocyte	Osteoblast	epithelial.cell.of.umbilical.artery	bronchus.fibroblast.of.lung	Smooth Muscle	hair.follicle.dermal.papilla.cell	thoracic.aorta.endothelial.cell	epithelial.cell.of.proximal.tubule	Endometrial or Mammary Endothelial	Skeletal Muscle Myoblast	skeletal.muscle.satellite.cell	Melanocyte	mesenchymal.stem.cell.of.Whartons.jelly	fibroblast.of.villous.mesenchyme
ARHGDIG	0.101745	0.010461	0.0	0.012489	0.492211	0.083108	0.148803	0.003508	0.065297	0.0	0.113944	0.0	0.0	0.0384	0.008819	0.0	0.214143	0.0	0.046951	0.0	0.064568	0.013776	0.059217	0.090543	0.021083	0.002623	0.0075	0.004764
ARHGEF16	0.861315	0.638454	0.060578	0.011737	0.022757	0.031273	0.041545	0.001	0.019663	0.483936	0.010007	0.0	0.0	0.874243	0.014561	0.0	0.01614	0.012523	0.004019	0.0	0.014698	1.0	0.02634	0.002991	0.003465	0.002785	0.0	0.017911
ARMC9	0.033611	0.042341	0.075549	0.745741	0.054649	0.040274	0.071203	0.139674	0.026649	0.042697	0.052344	0.001152	0.143716	0.048937	0.09658	0.592175	0.04272	0.041207	0.263321	0.142254	0.041388	0.040982	0.06505	0.087747	0.07028	0.169861	1.0	0.573902
ART5	0.053081	0.000563	0.986055	0.11471	0.0	0.0	0.091768	0.152047	0.0	0.0	0.240666	0.0	0.0	0.293972	0.0	0.122357	0.0	0.0	0.091018	0.392263	0.020243	1.0	0.0	0.162393	0.0	0.0	0.161943	0.0
ARTN	0.36038	0.145243	0.0	0.00031	0.0	0.0	0.00292	0.0	3.7e-05	1.0	0.0	0.0	0.0	0.021135	0.0	0.000369	0.002503	0.006261	0.000744	0.010021	0.00123	0.056068	0.000494	0.0	0.0	0.000283	0.0	0.001868
ASPA	0.0	0.006147	0.0	0.00384	0.0	0.0	0.0	0.01389	0.001064	0.0	0.228307	0.0	0.102444	0.0	0.041472	0.010305	0.0	0.0	0.081204	0.029826	0.0	0.00414	0.006014	0.012884	0.032209	1.0	0.005389	0.0
ASPM	0.239589	0.028411	0.105181	0.271547	0.462754	0.241372	0.068106	0.343204	0.281807	0.236084	0.054382	0.005807	0.458858	0.031603	0.615695	0.043748	0.436626	0.478919	0.14853	0.036997	1.0	0.420531	0.445566	0.023038	0.289132	0.287863	0.095974	0.296317
ASPN	0.0	0.0	0.0	0.009284	0.002113	0.0	0.0	0.402589	3.5e-05	0.004491	0.468598	0.0	0.064647	0.0	0.050172	0.016261	0.0	0.0	0.155527	1.0	0.0	0.0	0.002227	0.022116	0.033114	0.0	0.005457	0.056039
ASRGL1	0.00064	0.088263	0.0	0.004768	1.0	0.132548	0.230422	0.008	0.291523	0.003394	0.008029	0.074338	0.0	0.19537	0.0	0.002415	0.363139	0.041097	0.004401	0.001307	0.346572	0.251271	0.373841	0.016059	0.002911	0.037605	0.007452	0.008162
ATG9B	0.003233	0.026666	0.724156	0.0	0.0	0.002164	0.009836	0.00348	0.003061	0.016028	0.040988	0.193543	0.0	0.053674	0.010329	0.0	0.0	0.010453	0.024373	0.001534	0.001233	0.034563	0.0	0.01759	0.03907	0.002233	0.005891	0.004055
ATP13A4	0.341958	0.598127	0.264635	0.0	0.005475	0.0	0.026134	0.013506	0.002754	0.012787	0.009084	0.067213	0.0	0.059381	0.004116	0.004236	0.0	0.015245	0.034729	0.0	0.0	0.007153	0.007373	0.063576	0.0	0.020639	0.009311	0.0
ATP6V0A4	0.023168	0.075131	0.10852	0.007683	0.037554	0.016661	0.006252	0.00229	0.005511	0.01886	0.013608	0.0	0.0	0.018288	0.0	0.0	0.0	0.0	0.004057	0.0	0.030158	0.131447	0.013045	0.0	0.0	1.0	0.015184	0.0
ATP6V0D2	0.017199	0.176877	0.0	0.020004	0.0	0.0	0.030459	0.000921	8.2e-05	0.0	0.0	0.0	0.0	0.050945	0.0	0.012623	0.0	0.0	0.004533	0.0	0.0	0.0	0.014932	0.0	0.00782	0.035814	0.010172	0.004193
ATP8B4	0.008356	0.010882	0.0	0.05653	0.0	0.003383	0.0	0.08883	0.024054	0.001899	0.028533	0.137799	0.064976	0.005955	0.027606	0.008199	0.002981	0.010001	0.511463	0.266633	0.0	0.0	0.001018	0.026387	0.014408	0.005941	0.023564	0.627399
B3GALT2	0.0	0.0	0.001065	0.002336	0.0	0.003154	0.006978	0.000129	0.051166	0.0	0.02628	0.001265	0.007903	0.0	0.0	0.011244	0.0	0.011982	0.003265	0.076195	0.0	0.0	0.006734	1.0	0.016568	0.004867	0.006756	0.16328
BAIAP2L2	0.021834	0.019746	0.001575	0.072687	0.012267	0.006636	0.015971	0.009743	0.003406	0.402512	0.139492	0.004555	1.0	0.095484	0.154772	0.016084	0.0	0.022031	0.031685	0.008042	0.006446	0.169472	0.016144	0.019557	0.124264	0.484612	0.005047	0.056519
BATF3	0.0	0.013811	0.007387	0.016576	0.064545	0.011903	0.02346	0.004615	0.028814	0.014271	0.011394	0.018705	0.02994	0.042501	0.067141	0.004043	0.01581	0.060266	0.017781	0.019054	0.013759	0.024794	0.007356	0.002872	0.068865	0.033098	0.012674	0.050533
BCL11A	0.092398	0.024186	0.171903	0.004313	0.000309	0.002247	0.026279	0.001366	0.004293	0.042269	0.002936	0.020412	0.002832	0.043238	0.0	0.00079	0.0	0.003906	0.004162	0.300847	0.0	0.023716	0.003097	0.004003	0.002047	0.004484	0.009207	0.002913
BCL6B	0.0	4e-06	0.0	0.0	0.613772	1.0	0.803053	0.000194	0.529934	0.002598	0.016063	0.0	0.005682	0.000332	0.0	0.0	0.742369	0.005131	0.006086	0.000907	0.485297	0.0	0.281185	0.0	0.0	0.0	0.0	0.0
BCO2	0.011813	0.06261	0.028247	1.0	0.076452	0.06152	0.08142	0.057852	0.056914	0.185758	0.109917	0.059527	0.384513	0.010831	0.035266	0.056711	0.05066	0.0	0.240707	0.057505	0.095529	0.030991	0.029063	0.166638	0.071167	0.051664	0.446235	0.083832
BCYRN1	0.007356	0.0012	0.0	0.008871	0.004253	0.00205	0.001034	0.001439	0.001679	0.007086	0.009385	0.0	0.00535	0.001852	0.011042	0.002446	0.00799	0.017067	0.008044	0.002896	0.00651	0.007176	0.002936	0.537441	0.065999	0.005517	0.010575	0.008264
BDKRB1	0.079329	0.02379	0.0	0.656439	0.0	0.0	0.000603	0.227292	2.2e-05	0.14554	0.030973	0.000504	1.0	0.001389	0.087208	0.005227	0.00678	0.074686	0.341199	0.00583	0.0	0.004044	0.001896	0.048848	0.064563	0.0	0.7956	0.141996
BDKRB2	0.071048	0.064312	0.011165	0.849133	0.0	0.002016	0.032216	0.538908	0.006971	0.243794	0.05791	0.0	0.468107	0.00984	0.974104	0.062122	0.015961	0.167634	0.824291	0.13949	0.0	0.002793	0.035872	0.023955	0.277863	0.000936	0.177993	1.0
BEND4	0.0	0.0	0.0	0.0	0.02115	0.003109	0.089088	0.001279	0.014939	0.0	0.0	0.059103	0.035926	0.009641	0.0	0.0	0.26136	0.0	0.000518	0.0	0.079998	0.017589	0.04295	0.003699	0.0	0.0	0.0	0.0
BEST3	0.0	0.008427	0.018938	0.011726	0.002725	0.012608	0.030077	0.0	0.008725	0.0	0.00292	0.008655	0.0	0.034645	0.0	0.0	0.0	0.0	0.002471	0.0	0.003659	0.128349	0.0	1.0	0.1272	0.0	0.003846	0.0
BHLHA15	0.171512	0.380184	0.044629	1.0	0.253654	0.063677	0.072093	0.005094	0.099421	0.379236	0.072425	0.0	0.073976	0.765449	0.014286	0.0	0.098643	0.102852	0.060585	0.003101	0.105814	0.266279	0.136656	0.0	0.105786	0.007973	0.111185	0.048117
BICC1	0.023249	0.482051	0.000298	0.141336	0.012189	0.002425	0.057991	0.805845	0.001953	0.050714	0.436541	0.000375	0.057096	0.223195	0.206169	1.0	0.006471	0.064497	0.31234	0.692134	0.007948	0.48397	0.000491	0.067188	0.135734	0.020937	0.058696	0.166852
BLID	0.043597	0.002875	0.042736	0.323236	0.093579	0.177509	0.02336	0.453352	0.013335	0.021304	0.058566	0.000848	0.007645	0.0	1.0	0.447017	0.151381	0.035765	0.521905	0.105195	0.332982	0.028216	0.032007	0.39776	0.758869	0.02557	0.120864	0.178171
BLNK	0.674324	0.284409	1.0	0.0	0.0	0.0	0.001975	0.007849	0.0	0.061293	0.0	0.17658	0.0	0.018748	0.0	0.00415	0.0	0.034409	0.002221	0.0	0.0	0.017448	0.0	0.0	0.006899	0.0	0.0036	0.0
BMP4	0.014227	0.006549	0.000453	0.133631	0.613845	1.0	0.208368	0.328981	0.330918	0.005214	0.168696	0.0	0.055863	0.012155	0.005052	0.035552	0.509799	0.061457	0.063127	0.022586	0.401644	0.03433	0.3906	0.077933	0.002697	0.009572	0.063421	0.056881
BMP6	0.002191	0.007097	0.003589	0.011348	1.0	0.725155	0.45474	0.024521	0.654783	0.000485	0.078869	0.03265	0.003231	0.002645	0.010498	0.001255	0.820701	0.000699	0.090771	0.006311	0.704909	0.003096	0.267507	0.000833	0.029794	0.0	0.030664	0.002224
BMP8A	0.050292	0.027778	0.0	1.0	0.055556	0.250058	0.174035	0.007719	0.116257	0.112164	0.218635	0.015439	0.484912	0.385731	0.0	0.459298	0.168304	0.0	0.051384	0.035322	0.023158	0.03883	0.0	0.430409	0.0	0.019064	0.0	0.432865
BMPER	0.020668	0.00148	0.039823	0.146457	0.002894	0.006031	0.006716	1.0	0.007732	0.000675	0.38227	0.000168	0.001516	0.000239	0.070086	0.047019	0.002264	0.003419	0.12876	0.848512	0.011698	0.002026	0.004154	0.010361	0.039851	0.003469	0.495917	0.033992
BMX	0.000306	0.000974	0.0	0.0	1.0	0.701409	0.06231	8.4e-05	0.780912	0.0	0.008005	0.000171	0.0	0.0	0.0	0.0	0.965493	0.0	0.003609	0.0	0.715135	0.0	0.100009	0.0	0.0	0.000526	0.0	0.0
BNIPL	0.269858	0.103805	1.0	0.0014	0.000292	0.0	0.0	0.000373	0.000811	0.048352	0.000444	0.000268	0.0	0.000613	0.001047	0.001915	0.004291	0.001781	0.001167	0.0	0.001237	0.000673	0.0	0.000629	0.00112	0.0	0.000361	0.0
BST2	0.0	0.063766	0.000113	0.030727	0.257823	0.000516	0.088326	0.000712	0.035897	0.001023	0.013031	0.04237	0.006246	0.053943	0.001461	0.015826	1.0	0.002025	0.024658	0.031606	0.048343	0.016017	0.433176	0.001799	0.000323	0.149833	0.025432	0.006377
BTBD11	0.207787	0.211095	0.0	0.151198	0.010971	0.007385	0.130067	0.201946	0.016173	0.133489	0.021389	0.290625	0.088657	0.145928	0.001483	0.003726	0.004906	0.005589	0.086507	0.001175	0.004375	0.254479	0.068522	0.009376	0.017075	0.000176	0.381749	0.005762
BTNL9	0.047619	0.007667	0.045198	0.0	0.041162	0.783293	1.0	0.0	0.240296	0.0	0.128867	0.076675	0.0	0.110775	0.110573	0.0	0.190678	0.0	0.0	0.0	0.01816	0.148103	0.057304	0.0	0.0	0.0	0.0	0.0
C10ORF10	0.005635	0.020965	0.001689	0.022846	1.0	0.984172	0.946108	0.281933	0.581314	0.03628	0.296988	0.000242	0.035359	0.045468	0.080168	0.167759	0.488717	0.051179	0.13328	0.069943	0.63555	0.036067	0.061334	0.176104	0.023879	0.001496	0.029662	0.054507
C10ORF128	0.0	0.003676	0.0	0.004047	0.043361	0.379042	0.232282	0.0	0.874405	0.0	0.001552	0.10128	0.0	0.073143	0.0	0.004143	0.218139	0.0	0.002105	0.00083	0.115311	0.0	0.115985	0.001393	0.0	0.0	0.0	0.0
C10ORF62	0.0	0.604037	0.26087	0.0	0.035356	0.07549	0.0	0.342093	0.080789	0.0	0.0	0.0	0.0	0.0	0.098423	0.259914	0.0	0.0	0.131709	0.316292	0.203536	0.238892	0.0	0.0	1.0	0.182035	0.222647	0.0
C10ORF67	0.072741	0.025447	0.018994	0.017742	0.0	0.0	0.0	0.0	0.0	0.062896	0.0	0.013219	0.140889	0.00654	0.0	0.0	0.0	0.0	0.003003	0.00661	0.0	0.068949	0.0	0.050163	0.015794	0.042684	0.006192	0.016002
C12ORF56	0.05033	0.225271	0.028071	0.388138	0.01174	0.0	0.004591	0.007381	0.000454	0.0886	0.0	0.056607	0.517653	0.061547	1.0	0.009648	0.014355	0.0	0.153861	0.019237	0.005347	0.073984	0.0	0.024467	0.231308	0.0	0.020922	0.05341
C19ORF33	0.933859	0.470299	0.252075	7.5e-05	0.050334	0.002593	0.047547	0.000931	0.016894	1.0	0.001274	0.005016	0.0	0.503036	0.0	8.9e-05	0.013649	0.033592	0.001961	4.7e-05	0.016852	0.456197	0.065949	0.002157	0.0	0.0	0.003137	0.00297
C1ORF106	0.346899	0.186335	0.01677	0.000979	0.0	0.0	0.009256	0.0	0.000169	0.236516	0.000842	0.0	0.0	1.0	0.0	0.000341	0.0	0.009643	0.0001	0.00031	0.0	0.558017	0.0	0.006499	0.0	0.000706	0.000737	0.000304
C1ORF116	1.0	0.270067	0.079268	0.000451	0.0	0.0	0.003964	0.000167	0.000213	0.695486	0.0	0.003969	0.0	0.334817	0.0	0.0	0.0	0.001932	3.5e-05	0.000765	0.0	0.230689	0.000934	0.0	0.0	0.0	0.0	0.0
C1ORF162	0.000214	0.000428	0.000178	0.000172	0.00018	0.000154	0.0	0.000113	0.000125	0.000216	0.000131	0.051024	0.00215	0.000139	7e-05	0.000184	0.0	0.000296	0.000113	0.0	0.000168	0.000112	0.000421	0.000348	0.000153	0.000177	6e-05	0.0
C1ORF220	0.023256	0.023108	0.095191	0.199842	0.027	0.121009	0.087406	0.303902	0.031784	0.108199	0.187984	0.013007	0.0	0.055972	1.0	0.363618	0.04868	0.321738	0.341857	0.312672	0.058337	0.032716	0.064348	0.0	0.595388	0.272467	0.302424	0.170773
C1QL1	0.119925	0.011552	0.043102	0.011346	0.02415	0.0	0.023072	0.126391	0.005474	0.239502	0.470404	0.0	0.921212	0.013057	0.006529	0.0	0.0	0.280766	0.044132	0.042658	0.008684	0.023262	0.058346	0.284537	0.0	0.0367	0.022755	0.054923
C1QL4	0.024017	0.008305	0.0	0.002313	0.005263	0.002053	0.002053	0.000858	0.0	0.025109	0.0	0.001715	0.074936	0.0	0.0	0.004315	0.0	0.034882	0.004488	0.002469	0.006459	0.0	0.024894	1.0	0.0059	0.003665	0.0	0.0
C1QTNF7	0.0	0.002933	0.051665	0.029555	0.0	0.0	0.0	0.040836	0.0	0.0	0.079845	0.002978	0.130089	0.0	0.03321	0.018297	0.0	0.138527	0.071061	0.006814	0.0	0.0	0.0	0.011597	0.0	0.0	0.032624	0.121335
C1S	0.004712	0.035513	0.006049	0.184722	0.005622	0.001151	0.001341	0.888767	0.000746	0.01018	0.802448	0.001081	0.136038	0.004507	0.258762	1.0	0.008484	0.078941	0.825427	0.523646	0.001315	0.001258	0.001084	0.121899	0.131379	0.170347	0.242688	0.263192
C20ORF144	0.0	0.086739	0.176814	0.106339	0.045872	0.032944	0.0	0.013761	0.008719	0.199958	0.045594	0.079233	0.248123	0.0	0.042952	0.0	0.197039	1.0	0.036836	0.127606	0.057131	0.0	0.059216	0.0	0.094662	0.119892	0.18849	0.061718
C2CD4A	0.417409	0.311859	0.010025	0.0	0.45612	0.170821	0.089461	0.011143	0.440269	0.0	0.340598	0.017006	0.0	0.07062	0.0	0.0	1.0	0.0	0.02163	0.0	0.299441	0.058044	0.022242	0.00913	0.0	0.0	0.0	0.0
C2CD4B	0.003282	0.001438	0.0	0.0	0.162056	0.360537	1.0	0.000657	0.34605	0.0	0.014664	0.000781	0.0	0.00395	0.0	0.0	0.64535	0.0	0.001191	0.0	0.09593	0.001709	0.271213	0.0	0.0	0.0	0.0	0.0
C2CD4C	0.064553	0.046855	0.0	0.0	0.017962	0.072353	0.043893	0.0	0.447293	0.1477	0.008222	0.0	0.0	0.0	0.004343	0.0	0.118733	0.016086	0.004701	0.004006	0.01286	0.010541	0.008201	0.0	0.0	0.0	0.0	0.0
C3	0.010114	0.429244	0.000145	0.116844	0.000172	0.000253	0.003829	0.008361	0.004304	0.08766	1.0	0.003158	0.00824	0.058637	0.013393	0.008636	0.000381	0.00304	0.047989	0.001511	0.000157	0.014055	0.001434	0.01544	0.020547	0.020748	0.060176	0.038307
C4ORF22	0.0	0.03139	0.0	0.118072	0.007464	0.0	0.0	0.001488	0.009348	0.0	0.0	0.002977	0.0	0.0	0.129482	0.123822	0.0	0.0	0.461447	0.151987	0.008885	0.0	0.0	0.286317	0.13548	0.0	0.083029	0.250079
C5AR1	0.002226	0.001077	0.000337	0.000442	0.0	0.0	0.0	0.000241	1.4e-05	0.0	0.00076	0.241889	0.0	0.0	0.000351	0.000655	0.0	0.001051	0.000355	0.000429	0.0	0.0	0.0	0.000251	0.0	0.000184	0.000465	0.000484
C5ORF46	0.148548	0.01164	1.0	0.005534	0.009367	0.0	0.004916	0.004946	0.001248	0.0	0.011078	0.0	0.0	0.076979	0.0	0.0	0.040468	0.0	0.316639	0.007296	0.009336	0.0	0.0	0.379794	0.013294	0.0	0.004452	0.139088
C5ORF49	0.005767	0.003311	0.02903	0.008113	0.0	0.0	0.034455	0.010801	0.0	0.0	0.010133	0.0	0.064659	0.01388	0.0	0.046502	0.0	0.105272	0.006826	0.0	0.0	0.075851	0.0	0.0	0.0	0.0	0.017594	0.0
C6ORF223	0.786771	0.706797	0.0	0.004525	0.003305	0.0	0.0	0.00333	0.000832	0.013473	0.0	0.125985	0.030251	0.174589	0.027048	0.0	0.024023	0.658091	0.011261	0.10214	0.005033	1.0	0.037089	0.0	0.0	0.0	0.011846	0.019421
C7	0.0	1e-06	0.0	5e-06	0.000549	0.000248	7e-06	0.0	2.4e-05	0.000179	1.0	0.0	0.000354	2.5e-05	0.000902	3.7e-05	7.2e-05	0.000547	0.000608	3e-06	8.4e-05	1.5e-05	0.0	0.000236	0.000651	3.3e-05	0.0	0.0
C8ORF34	0.032621	0.040711	0.0	0.03149	0.0	0.0	0.014732	0.021572	0.003396	0.0	0.117138	0.003473	0.031306	0.320951	0.0	0.04617	0.0	0.0	0.009865	1.0	0.007208	0.126302	0.0	0.197332	0.022624	0.0	0.007577	0.187678
C9ORF47	0.026669	0.000213	0.786425	0.308695	0.150788	0.115924	0.030579	0.042008	0.013498	0.016041	0.21025	0.188786	0.204602	0.005614	0.741259	0.0	0.020854	0.141565	0.130749	0.124721	0.154673	0.0	0.08057	0.02925	0.784194	0.025516	0.158659	1.0
C9ORF50	0.0	0.000104	0.012554	0.0	0.0	0.0	0.0	0.002702	0.0	0.0	0.008702	0.0	0.0	0.0	0.0	0.013801	0.0	0.082724	0.010178	0.035417	0.0	0.063934	0.044978	0.046309	0.0	0.006776	0.007399	0.012305
CA12	0.798993	0.51248	0.002638	0.04371	0.018056	0.005854	0.028628	0.818405	0.004377	0.575187	0.570701	0.0	0.27594	0.015402	0.929616	0.701305	0.014048	0.159713	1.0	0.351454	0.006039	0.08206	0.019774	0.082873	0.788864	0.039643	0.155457	0.06431
CA2	0.936404	0.458484	0.001328	0.001195	0.000247	0.0	0.021705	0.17262	0.051565	1.0	0.01536	0.462868	0.0	0.040793	0.0	0.002706	0.0	0.0	0.001575	0.000974	0.0	0.182935	0.067387	0.003718	0.004712	0.000941	0.000961	0.0
CA3	0.11062	0.02625	0.0	0.0	0.0	0.0	0.0	0.003432	0.000658	0.010075	0.046119	0.0	0.12167	0.012798	0.0	0.0	0.0	0.025833	0.013202	0.001763	0.0	0.273314	0.016238	0.0	0.00869	0.0	0.011429	0.0
CA9	1.0	0.279707	0.0	0.0	0.005583	0.000835	0.005901	0.018727	0.001513	0.042805	0.122714	0.0	0.018653	0.003331	0.01196	0.0	0.002612	0.030126	0.412606	0.000592	0.001047	0.008386	0.001951	0.051106	0.111486	0.003447	0.002273	0.0
CABP1	0.043483	0.000102	0.022314	0.0	0.0	0.0	0.048224	0.0	0.007802	0.068739	0.335577	0.0	0.0	0.0	0.030814	0.0	0.0	0.0	0.52728	0.026319	0.008092	0.115573	0.0	0.302829	0.085536	0.019984	0.029425	0.0
CACNA1A	0.0	0.004184	0.0	0.069402	0.004809	0.022254	0.034088	0.535793	0.00907	0.029515	0.214847	0.0	0.052429	0.02843	0.486783	0.032297	0.0	0.038685	1.0	0.877925	0.009005	0.055329	0.03911	0.02183	0.511842	0.226112	0.055446	0.017822
CACNB2	0.0	0.004511	0.0	0.003076	0.0	0.0	0.0	0.079638	0.0	0.0	0.06114	0.0	0.020566	0.009488	1.0	0.016315	0.0	0.241246	0.149615	0.030141	0.001555	0.006187	0.0	0.015693	0.767257	0.011873	0.026995	0.030037
CACNB4	0.006524	0.002683	0.010617	0.002683	0.001073	0.003399	0.003393	1.0	0.000886	0.006156	0.018581	0.00665	0.0	0.011722	0.0	0.020177	0.002599	0.0	0.016055	0.043373	0.004925	0.006198	0.0	0.008165	0.004525	0.014495	0.018767	0.0
CACNG7	0.0	0.0	0.0	0.509683	0.011859	0.00896	0.213817	0.0	0.003152	0.0	1.0	0.0	0.0	0.0	0.044801	0.0	0.179469	0.105415	0.228561	0.0	0.045826	0.0	0.0	0.0	0.044743	0.0	0.207317	0.022137
CADM1	0.061821	0.138907	0.859355	0.155932	0.043907	0.012251	0.098675	0.177077	0.015095	0.225858	0.058157	0.037928	0.0	0.311542	0.0	0.746404	0.169198	0.046015	0.080595	0.141686	0.044776	0.289295	0.018438	0.000467	0.0	0.254431	1.0	0.130155
CADM3	0.0	0.000368	0.0	0.0	0.102615	0.008806	0.001822	0.002634	0.007078	0.0	0.853344	0.000217	0.0	0.000266	0.003719	0.0	0.099342	0.002399	0.000331	0.001088	0.032531	0.0	0.005172	1.0	0.004689	0.072285	0.004118	0.0
CADPS	0.0	0.011255	0.0	0.4491	0.0	0.0	0.0	0.0	0.0	0.023452	0.0	0.0	0.028627	0.010435	0.008957	0.049089	0.005292	0.050482	0.597863	0.239533	0.0	0.0	0.0	0.148447	0.004864	0.122793	1.0	0.025584
CALB2	0.026019	0.056521	0.0	0.33106	0.0	0.0	0.0	0.008479	0.00016	0.003963	0.058636	0.0	0.0	0.122209	0.0	0.033347	0.0	0.0	0.014938	0.004815	0.0	0.094238	0.004426	0.022595	0.0	0.004636	0.058626	0.009518
CALCRL	0.002512	0.013924	0.001518	0.00254	0.857474	0.623485	0.241395	0.000787	0.72554	0.008885	0.046008	0.001783	0.016254	0.003223	0.003409	0.011447	0.471574	0.010351	0.023561	0.006334	1.0	0.00093	0.251446	0.044138	0.007992	0.000639	0.001247	0.003217
CAMK1G	0.002418	0.00272	0.003094	0.188465	0.0	0.0	0.015192	0.001557	0.0	0.005429	0.008086	0.001352	0.552725	0.007335	0.00211	0.008308	0.0	0.077167	0.092447	0.01133	0.0	0.007724	0.013133	0.0	0.0	0.0	0.075866	0.197429
CAMK2A	0.0	0.093319	0.091289	1.0	0.0	0.0	0.0	0.20251	0.0	0.091535	0.0	0.327264	0.371063	0.0	0.181102	0.156988	0.0	0.222195	0.517594	0.211122	0.0	0.0	0.0	0.692175	0.161171	0.15096	0.461368	0.438238
CAMK2B	0.018511	0.054802	0.0	0.037798	0.490077	0.087132	0.038185	0.029102	0.090592	0.108141	0.143068	0.0	0.0	0.043222	0.120367	0.0	0.227905	0.0	0.069647	0.0	0.19368	0.0	0.088489	0.376426	0.060786	0.0	0.012398	0.0
CAMK2N2	0.026211	0.015382	0.033541	0.056641	0.015993	0.0	0.095957	0.0	0.002383	1.0	0.105805	0.0	0.0	0.311195	0.0	0.0	0.054865	0.0	0.056271	0.012439	0.0	0.188694	0.040982	0.063749	0.0	0.120169	0.0	0.0
CAPN11	0.0	0.0	0.0	0.008819	0.145375	0.046261	0.205285	0.0	0.158787	0.0	0.03209	0.002132	0.029495	0.0	0.0	0.0	0.29889	0.0	0.002094	0.0	0.131919	0.0	0.355175	0.018769	0.007333	0.001922	0.0	0.0
CAPN14	0.45166	1.0	0.006044	0.004803	0.003508	0.004263	0.033888	0.003534	0.002512	0.098858	0.034374	0.010253	0.0	0.077435	0.005558	0.0	0.0	0.0	0.009075	0.013005	0.005342	0.045598	0.0	0.010577	0.0	0.038987	0.0	0.0
CAPN3	0.002285	0.003026	0.003077	0.000973	5.1e-05	0.000311	0.001621	0.000998	0.00067	0.002265	0.00346	0.004668	0.002616	0.001651	0.000858	0.001439	0.000111	0.001871	0.002185	0.000963	0.0	0.000727	0.00097	0.002365	0.000558	1.0	0.000327	0.001036
CAPNS2	1.0	0.720833	0.026217	0.010735	0.026225	0.021008	0.004628	0.005436	0.01401	0.424693	0.002255	0.000518	0.0	0.0	0.0	0.015744	0.03345	0.0	0.012443	0.018361	0.034995	0.0	0.0	0.000737	0.002165	0.010498	0.011398	0.02306
CAPS	0.023793	0.018633	1.0	0.008464	0.002824	0.003097	0.010376	0.067819	0.00688	0.002726	0.014058	0.032252	0.000737	0.002517	0.010723	0.032048	0.001502	0.015216	0.014072	0.08057	0.0	0.017667	0.003781	0.006995	0.009303	0.002696	0.018007	0.002805
CARD14	0.165758	0.076554	0.25788	0.006725	0.000732	0.0	0.00117	0.000336	0.007155	0.012473	0.001114	0.0	0.0	0.011812	0.0	0.0	0.0	0.0	0.001843	0.0	0.0	0.007213	0.007892	0.000956	0.0	0.066617	0.00237	0.0
CARD8	0.006644	0.0	0.029476	0.073159	0.420268	0.571023	0.398649	0.055642	0.390945	0.001203	0.048393	0.208636	0.092809	0.019184	0.034916	0.048154	0.489725	0.0711	0.043667	0.073528	1.0	0.021185	0.224832	0.018209	0.046496	0.071062	0.03512	0.041764
CASP12	0.0	3.9e-05	0.0	0.005574	0.126912	0.291161	0.109084	0.002367	1.0	0.0	0.001993	0.0	0.0	0.0	0.0	0.0	0.163003	0.0	0.002304	0.001744	0.073024	0.0	0.0956	0.0	0.0	0.004484	0.0	0.007162
CATSPER3	0.106787	0.175339	0.400905	0.247059	0.065158	0.0	0.0	0.144796	0.204196	0.0	0.0	0.059729	0.0	0.136652	0.0	0.246154	0.0	1.0	0.105581	0.0	0.0	0.40543	0.443891	0.085068	0.0	0.053846	0.0	0.0
CBLC	0.770791	0.65405	0.038492	0.000354	0.000945	0.0	0.005202	0.0	1.2e-05	1.0	0.0	0.0	0.003631	0.058391	0.0	0.0	0.001655	0.016486	0.000115	0.000378	0.000179	0.178651	0.002253	0.0	0.0	0.000237	0.0	0.0
CBLN2	0.0	0.002697	0.01468	0.353105	0.060424	0.030212	0.011063	0.0	0.000486	0.0	0.005532	0.002006	0.0	0.002462	0.0	0.0	0.253761	0.0	0.000127	0.001702	0.007355	0.005045	0.005912	0.0	0.0	0.0	0.0	1.0
CCDC141	0.0	6.4e-05	0.0	0.0	0.000577	0.001289	0.000447	0.001911	0.030216	0.001498	0.000897	0.551754	0.0	0.0	0.0	0.0	0.001396	0.0	0.016803	0.0	0.001114	0.0	0.004847	1.0	0.016915	0.0	0.0	0.0
CCDC158	0.0	0.139097	0.011139	0.016509	0.0	0.0	0.0	1.0	0.0	0.026355	0.013791	0.0	0.0	0.092193	0.0	0.044306	0.0	0.0	0.060385	0.075982	0.0	0.031924	0.0	0.019493	0.0	0.0	0.244853	0.022874
CCDC81	0.02998	0.017365	0.033921	0.064604	0.036865	0.031622	0.071172	0.019001	0.016397	0.021206	0.0	0.004457	0.182317	0.0019	0.030167	0.014966	0.120364	0.025921	0.099615	0.017734	0.053649	0.021417	0.280109	0.012292	0.040078	0.023482	0.077576	1.0
