Gene	HD30PBMC0	HD30PBMC1	HD30PBMC3	HD30PBMC7	HD31PBMC0	HD31PBMC1	HD31PBMC3	HD31PBMC7
TMEM88	0.014439	0.028638	0.016165	0.010339	0.024091	0.01613	0.010757	0.017993
TMEM92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMOD4	0.80557	0.874244	0.865657	1.0	0.583734	0.35257	0.565475	0.585074
TMPRSS5	0.016555	0.007667	0.014927	0.012664	0.013863	0.01341	0.012424	0.005195
TMSB15A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNF	0.004831	0.008617	0.004232	0.006785	0.022854	0.018622	0.010718	0.013804
TNFAIP6	0.00054	0.001002	0.000414	0.000397	0.010258	0.0039	0.003872	0.004932
TNFRSF11B	0.000145	2.3e-05	0.000145	0.0	1.9e-05	4.4e-05	5.7e-05	0.000112
TNFRSF18	0.650736	1.0	0.780115	0.746777	0.694973	0.455917	0.502075	0.72743
TNFRSF19	0.048978	0.035115	0.043755	0.047768	0.042661	0.030312	0.032317	0.035439
TNFRSF4	0.489487	0.743306	0.456574	0.521338	0.463936	0.400402	0.556493	0.566391
TNFRSF8	0.810189	1.0	0.485667	0.475495	0.793406	0.693904	0.842069	0.758739
TNFRSF9	0.121893	0.122266	0.082547	0.092814	0.127375	0.039437	0.111009	0.070069
TNFSF11	0.038937	0.0	0.030921	0.027867	0.01359	0.0	0.023057	0.033746
TNFSF18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TNNC1	0.000434	0.000801	0.000909	0.001347	0.001347	0.00071	0.001707	0.001583
TNNC2	0.000803	0.0023	0.0023	0.005176	0.011249	0.009397	0.006817	0.000111
TNNT2	0.003832	0.00148	0.002926	0.001686	0.003453	0.002832	0.001665	0.003355
TNS4	0.00155	0.001841	0.001026	0.001257	0.001276	0.00098	0.001602	0.001433
TOX2	0.012835	0.009683	0.010077	0.014705	0.004619	0.004252	0.005458	0.010749
TP63	8.7e-05	0.000237	0.000386	3.8e-05	0.00012	0.0	0.0	0.00012
TP73	0.0	0.0	0.0	0.001114	0.00363	0.004894	0.0	0.000284
TPTEP1	1.0	0.979915	0.892961	0.846393	0.92583	0.755717	0.719319	0.601592
TRIL	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRIM29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRIM55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRIML2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRPA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRPC3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRPC4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRPC6	0.001981	0.00056	0.001309	0.001585	0.001361	0.00267	0.001636	0.0
TRPM2	0.6259	1.0	0.523788	0.516547	0.406172	0.366674	0.443451	0.434773
TSLP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TSPAN1	0.0	0.000427	0.0	0.0	0.0	0.0	0.0	0.0
TSPAN10	0.015702	0.008396	0.009892	0.00954	0.014482	0.005721	0.008446	0.008157
TSPAN18	0.226146	0.188634	0.267197	0.277891	0.225693	0.217732	0.244365	0.25803
TSPAN8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TSSK3	0.862819	0.869877	0.799197	1.0	0.695697	0.781605	0.67826	0.813417
TTC29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TTC9	0.497115	0.369547	0.470277	0.625016	0.694335	0.761725	0.806714	0.903329
TTN	0.007865	0.005728	0.009535	0.011047	0.016303	0.020586	0.015829	0.015147
TUBA8	0.131901	0.15152	0.165658	0.176148	0.197007	0.201429	0.109312	0.103753
TXNDC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TXNDC5	0.011713	0.011314	0.012271	0.067909	0.009903	0.014894	0.010643	0.025035
TYRP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UGT2B7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UNC13A	0.0	0.0	0.00197	0.0	0.0	0.0	0.0	0.0
UNC13D	0.510895	0.548831	0.494396	0.524361	0.422305	0.391453	0.457768	0.50189
UNC5A	0.009061	0.014325	0.005119	0.007691	0.017029	0.01406	0.015743	0.010551
UPK1B	0.000938	0.000914	0.001466	0.000751	0.00085	0.000958	0.00099	0.000788
UXT-AS1	0.045743	0.018909	0.12621	0.03982	0.021703	0.0	0.066444	0.050417
VASH1	0.109816	0.112493	0.104746	0.102441	0.214215	0.181447	0.217715	0.227319
VAT1L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VCAM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VCAN	0.235606	0.225875	0.182582	0.165127	0.254543	0.249799	0.29151	0.247465
VEPH1	1.7e-05	0.0	6e-06	0.0	0.0	2e-06	0.0	0.0
VGF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VSIG8	0.297436	0.28141	0.207692	1.0	0.219551	0.07388	0.035897	0.145513
VSNL1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VSTM4	0.020041	0.011714	0.015624	0.019858	0.015876	0.015136	0.010898	0.019045
VTN	0.0	0.0	0.000375	0.000201	0.0	0.0	0.001157	0.0
VWF	4.7e-05	3.8e-05	2.5e-05	2e-05	9e-06	2.5e-05	2.5e-05	1.5e-05
WAS	0.866569	1.0	0.83377	0.785659	0.746678	0.671558	0.804054	0.8183
WDR93	0.227689	0.204534	0.181862	0.253417	0.334328	0.586192	0.298119	0.227931
WFDC2	0.0	0.002464	0.0	0.000531	0.000881	0.00329	0.008304	0.00012
WISP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WISP2	0.001406	0.001325	0.001415	0.001286	0.00143	0.001448	0.000779	0.001114
WNT11	0.0	0.0	0.0	2.7e-05	0.001689	0.002213	0.001642	0.001534
WNT16	0.004601	0.003695	0.020436	0.00739	0.063826	0.079055	0.030345	0.046582
WNT2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT7B	0.002729	0.001174	0.001607	0.002722	0.00201	0.001108	0.002546	0.001589
WSCD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WWC1	0.001636	0.001355	0.001046	0.000491	0.000712	0.000791	0.000455	0.00047
XDH	3.4e-05	0.001067	0.000482	0.0	9e-05	0.0	0.000482	0.000482
XKR5	0.111107	0.097904	0.08156	0.033012	0.1259	0.140626	0.107816	0.131079
XKRX	0.278681	0.130245	0.343803	0.415717	0.144312	0.166141	0.277626	0.123472
XYLT1	0.171321	0.185399	0.16334	0.171628	0.13725	0.127881	0.110761	0.129294
YJEFN3	1.0	0.956588	0.911388	0.924906	0.847254	0.803255	0.785159	0.786857
ZAP70	0.848929	0.922937	0.888677	1.0	0.661908	0.611774	0.725372	0.788749
ZC3H12D	0.232781	0.26335	0.278075	0.298569	0.275514	0.25938	0.186897	0.219159
ZCCHC12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02288
ZFP42	0.014865	0.016895	0.017242	0.015361	0.016626	0.017384	0.014798	0.012857
ZFP57	0.0	0.0	0.0	0.0	0.154932	0.116836	0.149228	0.160443
ZFP92	0.28825	0.405024	0.171061	0.187461	0.247457	0.11449	0.079199	0.254515
ZG16B	0.37251	0.554952	0.325305	0.319257	0.495925	0.498025	0.79784	0.515112
ZIC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF233	0.107623	0.058874	0.127361	0.05462	0.065339	0.062107	0.067211	0.014974
ZNF252P-AS1	0.732697	0.858424	0.555782	0.642738	0.462165	0.644588	0.468455	0.684551
ZNF295-AS1	0.372152	0.15443	0.202532	0.111392	0.105063	0.11519	0.147468	0.082068
ZNF366	0.019788	0.051308	0.015563	0.021161	0.0077	0.011732	0.011887	0.012859
ZNF620	0.137233	0.122357	0.130336	0.145389	0.133508	0.1437	0.092429	0.120449
ZNF702P	0.008742	0.013083	0.006472	0.007139	0.001984	0.002494	0.0	8.2e-05
ZNF804A	0.039031	0.085184	0.030871	0.0304	0.104174	0.069237	0.102067	0.146951
ZPLD1	0.0	0.0	0.0	0.002026	0.0	0.0	0.0	0.0
ZSCAN31	0.000765	0.000765	0.0	0.000956	6.5e-05	0.000545	0.002012	0.0
