Row	ascites7873R1	ascites7873R2	ascites7882R1	ascites7882R2	ascites7892R1	ascites7892R2
SERPINA1	321.781	376.497	214.282	251.021	309.047	309.949
RSL1D1	343.168	269.032	269.728	314.989	305.503	277.213
DBI	339.565	346.465	258.123	303.477	237.28	292.503
RNASET2	329.969	351.48	267.951	302.771	250.515	273.941
CCNL1	380.744	364.125	197.403	172.364	342.4	316.257
CNN3	219.06	168.103	301.383	355.073	377.217	351.848
TRA2B	350.34	325.756	284.44	253.371	272.014	285.521
FLNA	101.25	186.245	338.333	303.647	486.476	355.189
SH3BGRL3	288.918	338.669	312.127	310.151	249.526	270.515
C1QBP	290.447	251.935	277.538	341.528	298.299	308.882
CLTA	306.931	311.567	339.118	308.46	240.288	256.858
CAPZB	282.965	315.831	294.498	312.474	280.065	271.902
SF3B6	295.869	249.699	310.673	329.738	272.547	297.863
AK2	220.721	217.094	315.054	364.613	318.298	312.59
UQCRC1	190.291	240.62	327.921	350.631	317.634	318.487
MORF4L1	324.061	295.402	294.762	257.666	295.621	272.869
M6PR	415.008	399.309	318.368	233.883	167.498	205.317
PARK7	310.764	290.058	256.681	304.662	281.319	295.119
NDUFB2	351.819	316.222	255.132	292.665	239.556	281.303
ENY2	285.089	254.358	327.806	296.152	269.687	300.428
ARPC1B	444.85	407.751	280.251	214.203	167.334	215.786
NOP56	283.773	251.027	329.427	287.731	296.888	277.957
EZR	179.362	188.861	294.175	337.088	371.815	352.829
EIF3I	234.865	253.975	299.052	343.834	283.004	308.79
VCAN	434.718	397.947	178.906	193.668	305.463	203.876
SLC25A5	254.758	261.632	433.444	270.652	240.712	249.602
IDH1	424.627	397.456	233.65	258.183	179.91	214.782
TXNDC17	310.972	281.813	276.166	310.393	246.205	279.56
CCT2	278.758	238.588	330.506	301.712	268.83	284.512
LYVE1	553.839	515.629	181.758	187.727	100.618	152.116
KPNB1	270.351	234.488	328.015	256.09	308.936	290.638
MORF4L2	306.439	262.309	275.109	305.309	259.658	276.919
SARAF	291.217	274.418	220.922	251.695	315.749	330.377
LAP3	410.634	433.486	216.24	237.193	170.062	215.202
EIF1	325.675	300.893	170.822	139.944	485.578	257.332
PLEK	424.785	423.871	188.367	208.482	202.363	228.743
SOD1	262.771	231.629	281.243	307.725	290.1	300.345
GMFG	364.555	379.223	202.294	226.075	216.88	282.379
AHSA1	262.6	235.85	302.756	294.895	278.553	295.224
RND3	168.57	151.494	303.431	333.87	352.432	359.998
SRSF7	316.029	296.618	268.576	272.636	234.298	276.796
PSMB3	258.597	300.819	261.276	296.132	259.676	287.485
ATP5O	306.107	284.363	244.062	297.242	241.498	285.407
PSMA2	329.399	265.996	263.133	269.094	249.684	279.051
TCP1	293.238	247.963	299.928	269.098	267.632	277.593
TARS	251.154	204.011	290.962	324.326	291.469	284.141
PHB	198.794	191.245	329.305	335.334	280.978	309.862
PSME1	301.234	305.104	235.946	276.817	242.423	283.41
TALDO1	257.786	288.384	279.684	268.549	273.633	270.852
MSN	334.103	348.438	231.352	241.25	249.429	233.194
CDH6	223.831	190.541	310.546	343.697	317.5	250.562
MAL2	175.493	147.602	293.935	363.138	346.493	307.895
FCGR2A	437.134	423.354	186.669	197.808	176.949	212.634
FPR1	267.96	325.126	208.183	265.55	260.177	304.229
ARF1	159.38	196.913	338.715	322.086	320.458	293.254
ATP5G3	278.259	243.051	377.251	268.581	224.135	237.985
HMGA1	85.7168	109.671	316.327	378.588	405.068	333.744
GPAT4	208.465	204.576	278.583	287.069	335.639	311.018
GNB1	210.872	228.197	269.02	322.743	298.637	288.43
CCT6A	286.094	228.304	274.868	299.391	256.138	272.84
ABRACL	282.889	273.892	243.31	289.828	231.466	293.498
VCP	226.638	246.34	306.578	273.257	290.913	269.089
HIST1H4B	124.977	192.902	320.16	344.447	297.4	331.109
KLF6	264.143	257.017	269.092	235.14	324.847	259.54
SGK1	259.273	275.13	275.762	285.579	233.363	278.52
CD81	166.719	247.206	330.783	323.53	275.717	262.966
HIST1H2BF	162.805	227.805	278.245	320.113	305.269	310.441
H2AFY	278.725	303.733	239.914	257.155	260.562	257.103
HMGB2	302.063	260.668	244.884	260.793	244.837	283.666
TFRC	256.394	213.26	270.653	271.164	307.564	276.945
TRMT112	190.301	201.915	290.576	332.854	291.585	287.091
MRPL33	233.233	211.868	250.851	295.253	272.001	330.903
HMGCS1	206.346	169.797	277.784	293.228	372.284	270.281
PAIP1	225.459	180.997	281.342	308.654	283.938	306.593
PSMA1	315.774	285.211	247.787	236.705	226.105	270.287
RPLP1	112.269	159.185	416.061	256.999	359.286	277.119
H2AFV	313.386	271.272	240.448	256.848	246.287	250.849
MT-ND4	135.886	119.809	221.057	201.802	682.238	213.688
NAP1L1	274.343	237.405	249.206	249.268	289.502	272.732
RTN4	301.549	250.846	290.04	237.848	248.017	241.568
PPT1	402.639	361.447	199.269	216.604	181.222	204.287
C20orf24	288.174	284.53	237.45	256.743	234.64	262.113
FABP5P7	354.254	346.803	211.688	257.885	157.926	230.064
GLO1	249.3	206.543	252.694	306.29	257.702	284.689
IFNGR1	367.957	344.224	194.293	228.273	194.212	228.142
TM4SF1	171.019	143.723	258.327	298.039	335.308	347.957
NDUFV2	248.471	228.525	283.217	256.994	260.344	274.791
PPP1R14B	109.579	145.705	358.367	353.46	305.035	277.173
PSMA4	334.126	285.465	237.94	245.624	201.134	242.085
CPVL	401.78	410.532	182.776	216.508	141.99	187.267
RNF13	335.52	296.163	211.028	221.239	217.362	250.147
SRSF2	296.464	265.004	265.067	227.992	226.171	247.607
C14orf166	275.221	251.591	249.276	266.613	222.107	262.547
GPX4	121.378	172.591	279.176	347.561	299.667	301.337
TSPAN1	123.709	128.804	289.04	332.023	316.121	329.289
MRPL3	246.507	198.332	250.827	282.296	266.838	273.785
ODC1	256.773	218.055	228.808	260.925	272.334	281.311
CBX3	297.918	251.102	234.489	248.625	230.57	245.664
PSMD4	227.849	233.461	236.57	278.066	258.202	273.341
CLEC7A	404.104	370.804	174.52	185.293	164.358	208.243
NARS	249.51	230.4	266.049	267.169	233.311	260.506
NUCKS1	246.083	213.574	302.92	273.822	233.772	234.267
YWHAB	258.59	228.977	229.025	239.149	310.852	236.391
HSBP1	276.784	247.182	223.367	281.738	225.562	246.78
CYBA	118.867	233.574	301.537	325.314	250.526	270.026
SNX5	310.416	269.302	257.958	238.451	209.819	213.635
TMEM14B	243.038	218.427	241.159	276.705	247.843	270.045
HIST1H3F	98.3662	135.18	365.926	315.007	293.391	288.632
RAC1	271.353	287.825	277.012	226.789	216.649	214.19
TCEB1	252.664	226.887	257.551	265.705	235.677	252.827
CTNNA1	221.99	242.156	263.455	257.645	251.881	253.026
AP2S1	276.3	307.397	265.965	237.949	197.27	204.128
NONO	252.999	253.64	263.452	235.768	238.36	241.853
HIST2H2AA3	48.402	69.8353	308.736	350.262	351.945	351.195
ARF4	257.048	228.821	216.705	249.282	265.764	259.962
PPP2R5C	232.948	239.438	221.15	231.621	270.668	274.487
PRDX5	114.277	148.342	280.042	353.244	288.865	276.883
COX5B	165.039	188.632	269.664	311.011	259.419	266.444
COPZ1	257.311	247.217	237.365	261.964	212.628	243.058
C1QB	213.096	375.244	230.921	229.332	172.301	233.705
GNG5	285.176	241.219	251.847	222.434	231.571	221.424
RHOC	116.629	154.748	261.954	307.484	297.317	315.222
HCLS1	302.251	328.832	194.753	213.733	201.765	208.401
CD164	319.644	287.665	186.124	217.892	221.123	217.203
CKS1B	190.313	160.228	255.12	284.602	271.967	287.056
SLC38A2	232.87	199.805	260.716	261.954	241.689	251.859
HSPE1	245.886	205.84	276.611	258.233	217.412	244.588
ACTR2	316.208	269.151	207.229	200.284	269.231	183.882
NDUFB8	260.984	278.157	225.765	241.233	204.62	226.857
PLAUR	153.15	195.737	208.816	248.992	308.842	321.38
NME1	238.066	223.054	225.529	281.505	219.589	248.428
COX5A	275.882	254.684	265.792	224.361	199.291	214.514
PAPOLA	216.739	186.866	244.451	248.515	311.646	225.968
CACYBP	232.637	206.067	248.8	277.078	244.862	223.722
PSMA3	252.596	221.359	237.799	230.127	244.24	246.502
CIRBP	211.937	261.722	217.985	248.157	217.356	274.12
SCP2	290.874	265.188	205.009	229.771	195.796	236.914
SRP14	269.28	250.762	214.335	228.968	241.48	218.691
STAB1	325.302	451.758	216.956	153.414	123.449	152.116
TUFM	162.868	183.246	264.865	284.318	268.415	259.086
HIST2H2AB	219.882	228.874	215.609	274.304	240.085	243.259
ADAM9	340.509	309.947	184.574	198.121	178.004	209.709
PCBP2	204.832	179.859	197.315	158.029	493.742	186.364
CLDN4	92.2661	118.494	277.175	325.841	320.344	285.765
TBL1XR1	219.896	183.766	257.507	250.987	261.263	240.17
IRF2BP2	144.149	185.457	262.165	263.272	265.144	293.336
ATP6AP2	350.479	318.524	192.203	197.618	161.089	191.991
DEK	283.599	238.739	215.075	233.85	211.56	226.723
C8orf59	279.038	233.594	210.808	237.389	216.062	231.27
COMMD6	259.132	254.23	191.998	236.647	208.138	252.416
CDC42SE1	241.059	249.744	219.129	230.192	225.532	235.866
PLSCR1	246.048	248.441	190.685	225.97	224.226	265.966
CLDN1	144.004	111.882	225.576	253.83	386.861	278.831
PDCD5	252.122	214.718	231.14	224.594	226.779	251.157
TBCB	169.935	184.087	239.449	303.643	253.373	249.612
HIGD1A	265.412	226.438	200.894	239.93	215.785	250.061
SRSF1	227.134	206.427	288.128	231.698	218.78	223.316
FDPS	181.678	187.929	254.472	287.586	237.723	245.077
MT-CYB	131.212	112.516	170.918	168.459	609.408	200.817
PSMB6	151.349	190.476	279.322	276.881	240.273	252.929
MGST3	217.692	242.069	212.147	257.562	220.424	236.148
RAB11A	239.706	219.803	328.864	202.371	187.233	205.724
IFITM2	99.3843	197.648	234.423	227.249	308.934	311.529
CDK5RAP3	194.594	212.056	277.627	221.191	241.427	231.126
KARS	218.277	203.575	221.707	263.217	229.159	237.642
METTL9	214.769	182.309	239.138	260.318	238.804	236.648
GSTO1	332.009	314.294	181.069	208.53	153.548	180.429
PPP1CA	152.607	184.154	253.713	282.821	251.466	244.356
GNAI2	219.731	265.976	255.356	220.242	203.446	202.517
ERH	270.871	239.941	187.452	243.276	190.636	232.464
CERS2	207.112	193.928	278.824	235.836	230.849	216.122
GRN	165.315	264.584	232.693	244.447	220.449	233.442
FUBP1	237.862	219.679	228.468	216.431	234.41	223.574
FKBP1A	244.18	223.443	203.892	238.69	258.946	188.444
EIF6	126.039	161.774	252.564	291.518	260.931	263.191
SNX3	310.49	273.188	183.538	213.059	170.377	204.516
VASP	218.225	260.271	250.015	198.661	203.056	224.35
SNX2	313.085	279.926	201.672	217.002	158.026	183.641
BCAP31	184.395	207.101	248.145	248.15	223.388	240.187
AP1S2	369.906	354.434	155.641	180.402	132.098	153.741
EWSR1	210.667	217.436	257.497	222.414	218.635	218.548
PPP2R1A	135.806	169.276	271.223	267.55	276.219	224.592
FCGR1A	366.809	344.987	200.718	199.944	94.994	137.151
SEC61B	236.93	241.887	203.773	235.407	197.048	224.689
SSBP1	270.301	259.694	196.864	213.141	181.67	217.716
PABPC4	225.42	197.801	257.938	176.906	288.159	192.107
MDH1	250.534	210.234	280.263	200.427	195.03	201.818
OS9	225.562	263.478	200.009	224.174	200.823	218.748
RPL28	90.1059	144.219	310.646	292.856	271.282	222.894
RBM8A	165.696	178.867	222.027	268.707	238.302	255.899
SNRPG	263.226	230.311	209.586	238.809	166.61	220.165
ANXA11	228.891	212.234	207.057	229.222	229.742	219.156
MFSD1	359.551	336.473	195.005	167.913	113.707	153.034
DDOST	169.235	208.071	235.158	262.962	214.864	232.038
OPA1	201.926	199.01	211.591	217.674	253.145	234.637
RAB1A	270.87	233.731	253.511	194.245	182.471	181.623
XBP1	241.605	232.047	209.49	232.497	199.409	200.617
PHB2	174.508	200.958	245.637	246.069	216.096	231.458
MOB1A	318.376	289.449	163.275	185.936	178.086	178.821
RBMX	215.038	195.614	216.055	224.463	233.255	228.373
STIP1	220.477	188.947	225.442	248.39	221.399	206.71
FLII	190.004	210.717	235.335	208.971	250.102	213.684
LYN	280.824	276.646	172.673	184.838	195.835	197.886
IVNS1ABP	216.319	202.489	240.822	165.231	244.169	235.562
PAFAH1B1	226.121	203.083	255.304	200.069	217.755	197.787
AKR1A1	285.312	277.416	230.94	191.293	139.752	172.795
HLA-DQB1	235.074	279.797	173.576	201.444	192.194	215.206
SF3B3	201.272	175.76	231.77	232.064	261.129	193.568
ME2	357.436	306.71	171.473	186.355	124.812	147.922
HSPA9	215.445	200.21	301.688	199.779	186.211	189.248
PSMD8	152.275	181.122	223.824	268.123	225.59	240.537
HINT1	236.525	217.22	169.796	220.401	202.398	244.454
RAB2A	201.921	196.884	213.918	235.725	212.781	229.47
VDAC1	245.562	228.049	196.496	219.69	186.55	214.314
CCT8	228.213	196.102	220.042	218.805	199.712	224.224
C1D	219.36	177.911	209.961	256.77	200.065	221.466
PDIA4	169.339	184.456	228.56	258.697	220.746	222.45
ENSA	174.8	175.942	238.666	265.022	215.538	213.194
CKB	51.3012	78.4637	508.067	195.683	247.72	201.2
PRDX3	255.908	223.825	192.934	224.286	179.45	205.839
TMEM258	200.303	212.056	243.609	240.411	178.364	204.085
TOMM20	199.099	160.277	284.135	207.858	227.273	198.372
PLIN2	218.896	230.513	212.768	228.916	171.058	213.171
C11orf58	216.18	208.636	196.669	226.344	205.919	221.454
EIF4G1	133.439	161.498	268.944	235.716	274.656	198.467
PDHA1	182.617	179.379	244.19	251.693	213.337	201.492
SRSF9	210.052	205.258	218.061	229.949	203.698	204.401
MTCH1	149.746	181.432	239.337	240.006	226.214	234.209
VMP1	249.926	238.306	204.464	173.368	203.363	200.751
ERGIC3	139.556	176.861	236.297	257.505	228.081	226.962
PLTP	198.004	280.328	202.456	196.57	181.34	204.904
GLRX5	238.408	244.407	176.303	206.575	189.391	207.936
TBCA	247.914	232.528	187.393	213.803	176.047	203.44
TAF10	153.786	196.41	275.852	237.485	180.395	216.045
HEXB	319.95	305.532	162.767	168.426	126.885	176.118
NDUFB4	190.233	185.676	218.529	231.505	198.071	232.033
COPB2	210.196	177.278	229.863	232.431	201.971	203.417
KPNA2	198.54	172.562	192.891	216.323	253.345	219.613
IQGAP1	278.725	253.608	164.28	164.702	207.826	180.569
SPARC	137.591	133.06	315.758	127.77	267.457	264.856
LGALS3	207.665	197.321	273.623	195.335	178.429	192.254
FAM107B	218.322	206.069	157.618	195.261	233.538	230.916
CCT7	226.888	203.008	194.811	238.881	181.491	196.032
HIST1H3D	99.2227	150.553	224.08	253.067	257.652	252.531
HIST1H2BI	83.992	126.641	262.736	286.586	224.03	252.358
DDX17	220.993	193.407	193.63	203.112	229.148	195.453
DUSP6	235.942	235.489	181.653	209.249	175.358	197.483
HSPA4	220.833	193.006	210.264	215.999	191.187	200.185
GNS	300.538	283.879	163.572	164.756	155.97	162.369
PSMB5	159.368	142.699	238.148	236.811	231.959	221.851
NUTF2	157.649	161.453	238.34	244.833	203.951	223.427
PRKAR1A	253.581	251.603	182.709	195.868	159.148	184.747
OSTC	236.438	226.208	183.907	213.321	163.16	198.686
BCLAF1	232.863	214.772	192.357	189.419	196.702	195.605
AZIN1	215.294	180.204	208.466	187.941	217.364	208.71
EHF	140.556	124.531	220.082	225.915	257.043	249.644
NDUFC2	185.563	169.689	183.442	247.42	199.041	232.513
CD59	220.748	209.548	160.709	198.8	210.495	217.055
CASP4	287.094	265.479	163.631	177.621	145.418	177.244
SERP1	226.166	197.541	199.618	210.692	182.165	199.162
SMS	209.349	189.885	182.733	214.612	197.244	220.896
UQCR10	173.2	172.474	196.323	244.019	201.893	226.359
SAMHD1	317.899	305.318	154.867	171.39	127.357	136.142
QARS	198.601	182.315	219.989	210.014	204.274	197.404
MTCH2	210.779	178.438	223.841	229.28	177.315	192.358
NPLOC4	151.444	161.823	223.001	219.608	234.993	218.709
TWF1	225.552	204.799	188.142	190.603	185.759	214.502
TXN	245.523	211.718	174.096	208.348	167.948	198.616
C12orf75	148.287	138.539	189.114	234.203	242.298	253.655
DHX9	204.483	192.587	201.959	199.883	211.155	194.719
MTDH	226.421	194.964	224.7	189.855	190.275	177.043
PDCD6	179.559	171.562	201.04	242.223	202.359	205.528
S100A2	150.341	140.411	221.031	251.908	222.374	212.072
ATP5G1	167.518	177.458	227.874	242.513	177.139	201.159
SF1	217.174	203.62	181.222	132.649	284.538	173.477
TM9SF2	241.265	216.386	180.617	196.053	174.077	184.184
ADAM10	260.867	244.494	178.388	173.537	172.392	154.639
CRABP2	75.7119	95.6893	208.695	279.929	256.201	265.904
LAPTM4A	210.496	191.068	195.402	198.572	200.122	183.466
CAPRIN1	190.602	170.328	230.302	183.151	229.88	172.269
HIST1H2AI	77.5685	126.164	227.669	265.068	243.648	233.924
PSMC3	201.269	187.641	205.645	204.448	176.935	197.155
TMEM14C	192.508	167.713	195.569	213.705	190.203	212.198
CTSA	219.659	227.083	239.667	174.944	157.25	153.21
ITGB2	189.943	251.88	179.93	190.57	177.461	181.979
SH3BGRL	320.805	287.988	145.357	149.383	117.291	149.506
DNAJB11	198.989	193.837	220.176	204.898	169.072	182.244
WFDC2	73.4012	96.8266	223.986	235.966	327.554	208.193
UBE2D2	218.091	204.06	224.058	175.325	157.641	186.176
ATP1B3	223.369	174.282	188.845	181.222	189.636	198.863
HP1BP3	188.762	187.367	180.636	185.125	215.596	196.254
SDHB	232.538	202.843	169.297	178.654	166.609	200.242
MRPL51	223.407	200.919	192.131	195.948	156.583	178.31
EIF2S1	208.759	173.3	252.771	191.61	145.437	174.935
IFITM3	111.958	152.946	185.776	221.964	241.094	232.068
JTB	182.945	167.758	174.658	215.294	199.371	204.025
NPL	356.2	338.562	130.706	125.597	79.9208	108.66
CAPG	121.779	196.268	285.283	202.199	156.24	177.752
ZPR1	214.445	177.831	200.889	188.133	168.086	188.391
APH1A	152.396	162.755	217.976	218.107	188.108	198.004
ATP1A1	160.384	146.79	200.369	175.866	275.579	177.646
C1orf43	153.155	154.613	191.702	228.817	209.976	198.307
BLOC1S6	229.087	201.12	139.552	129.948	260.799	175.761
IST1	192.238	183.075	185.208	192.217	190.132	192.2
DSTN	159.331	140.33	210.843	198.12	213.763	212.277
RAB10	237.876	202.934	203.147	184.202	148.059	157.793
RER1	188.718	198.449	172.496	202.637	176.801	193.552
COX7B	234.023	231.021	152.52	197.252	140.692	176.903
DHX15	205.095	180.109	208.273	174.113	180.985	182.372
RNF181	169.777	215.286	181.891	219.265	164.079	180.078
GPR160	150.377	136.928	183.071	227.581	209.34	222.522
PTDSS1	172.296	165.169	184.866	218.019	193.593	195.005
MAP3K8	276.991	258.656	124.6	131.567	153.665	183.428
TREM1	181.789	192.374	137.48	165.527	201.535	249.128
ANKRD10	223.645	212.848	163.829	133.797	216.935	175.757
SDHC	208.837	173.487	178.346	199.139	188.551	178.076
NPTN	189.095	181.712	209.956	184.714	179.874	179.003
GTF3A	215.554	196.069	152.461	194.623	171.575	192.036
DNM2	145.004	180.042	198.081	178.682	230.684	187.993
ARL8B	188.419	174.014	372.961	133.421	121.102	130.396
RGS2	217.596	222.441	157.563	189.89	150.462	181.714
HERPUD1	184.006	202.616	187.122	194.971	184.121	166.604
PSMC6	185.732	161.547	191.24	180.781	191.703	207.753
MAZ	112.651	142.532	220.544	234.423	211.225	197.361
ASPH	215.499	178.4	164.161	190.222	178.52	191.696
TRIB1	179.328	183.308	167.717	170.572	220.981	196.429
SSB	213.673	189.406	171.186	182.046	173.38	188.523
C17orf89	158.111	141.277	185.986	214.039	210.542	206.447
MMP7	104.306	108.91	191.506	230.501	223.41	257.567
BACH1	211.111	188.09	136.787	160.323	218.997	198.369
SNX6	255.785	233.79	160.261	173.237	137.181	153.135
CXCR4	124.364	151.742	151.55	182.475	237.319	264.657
ACP1	162.155	139.313	193.662	226.39	192.593	197.183
KRTCAP2	148.6	165.703	215.923	213.441	185.822	181.626
DMKN	99.9479	107.595	217.462	251.036	206.625	228.106
UBA2	168.116	143.592	190.338	216.031	192.789	199.631
RNF7	184.158	163.712	180.595	201.46	180.331	199.108
LITAF	172.518	174.184	155.623	181.711	218.797	203.588
TSPAN12	112.869	109.848	246.153	263.262	188.045	185.935
PRR13	213.677	201.368	156.103	175.193	181.487	178.172
FOS	229.491	249.731	189.172	167.243	132.336	137.661
PTTG1IP	183.357	192.046	169.801	201.193	174.343	184.688
PEBP1	152.314	158.596	181.131	221.457	197.978	193.374
LYPLA1	193.919	167.346	173.878	202.474	175.014	192.11
DNAJA1	199.565	164.971	178.557	193.138	176.073	191.993
UBE2E1	199.176	184.02	168.454	184.239	181.586	186.364
GNL3	168.67	152.412	213.669	200.405	169.766	195.821
C1QA	174.24	309.288	169.345	175.018	111.055	161.702
MRFAP1	181.331	159.93	186.817	206.439	178.72	186.059
GSTK1	189.425	222.512	160.861	187.485	168.749	169.605
MBD2	226.693	219.923	161.739	146.149	161.794	180.94
TMPO	186.737	158.521	177.255	189.92	195.457	185.919
XPO6	219.526	186.248	196.385	131.682	196.423	161.345
YPEL5	184.85	170.636	161.515	169.854	200.978	199.758
HN1	157.536	169.808	175.457	198.177	191.959	194.465
MBNL1	208.053	213.509	189.58	145.714	172.413	157.059
EMP1	185.94	154.343	190.692	188.443	168.657	197.296
GHITM	200.245	183.564	158.793	184.029	168.518	189.488
ANXA3	141.569	119.748	170.401	210.438	204.432	235.787
RNASEK	104.609	133.311	223.574	223.697	196.891	199.836
CMTM6	221.496	202.762	146.946	175.486	158.941	175.686
NDUFAB1	188.869	145.218	218.74	185.64	153.552	188.676
HMGB3	172.069	134.093	180.268	188.744	194.53	208.133
THEMIS2	131.059	158.09	182.497	207.947	200.981	196.549
RPS27L	258.966	239.738	167.538	146.246	113.283	151.112
VPS29	244.03	218.947	170.754	150.14	139.265	153.574
VPS35	173.811	158.575	202.483	190.728	179.956	170.902
YWHAH	214.597	189.892	171.681	168.758	162.532	168.968
WDR43	181.607	144.097	185.587	195.163	179.011	190.881
HSD17B4	307.487	284.413	124.477	119.021	118.613	121.712
HNMT	296.282	280.082	143.943	147.05	81.7821	125.012
PNP	154.098	154.301	191.292	209.498	178.034	185.776
ZNF207	212.206	198.385	176.71	152.914	164.471	167.666
IFI6	265.425	253.342	131.028	140.98	123.661	154.926
CORO1C	213.92	209.668	166.27	164.528	168.164	146.593
NCOA4	259.108	239.83	138.959	156.911	128.176	146.009
MCM4	141.904	111.697	208.75	179.271	228.918	198.288
HIST1H2AH	61.7114	103.763	199.442	239.859	218.914	244.41
7-Sep	210.144	185.967	207.315	150.781	154.346	159.467
MTHFD2	189.664	155.526	187.299	206.038	164.065	165.326
NDRG1	123.343	121.117	193.738	231.42	216.395	181.647
IMPDH2	125.822	131.871	204.067	206.779	201.992	197.024
PSENEN	89.8448	125.239	204.572	235.668	197.578	212.2
STK17B	206.533	199.071	134.842	154.902	179.332	189.421
SHFM1	162.473	161.721	300.435	167.391	126.584	145.287
CCNI	172.817	143.292	168.169	158.613	261.99	158.851
TRIM22	204.644	207.707	132.818	123.653	223.532	168.982
YWHAE	157.137	127.256	188.423	189.453	234.644	164.143
HNRNPR	193.348	167.116	176.651	180.347	175.214	167.857
C6orf62	214.164	192.345	194.484	139.952	181.319	137.329
NDUFB5	196.606	154.538	144.833	203.182	184.205	174.421
RIMBP3C	137.504	179.93	202.621	176.229	161.096	199.375
TMEM167A	232.834	209.479	143.191	167.452	135.489	165.915
MTRNR2L8	322.56	184.378	183.436	108.068	156.037	97.1992
QKI	249.305	228.778	176.485	125.505	144.232	125.43
ACSL1	203.906	196.616	155.164	146.899	172.598	174.302
FADS2	86.0776	98.4418	209.275	239.969	219.925	194.296
MT-ND2	91.7148	73.2996	135.207	129.911	471.684	145.505
