Gene symbol	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
TLR2	81.542727	113.709418	115.985069	120.528254	135.728616	126.842158	102.085948	151.848021	81.985596	438.586448	138.334535	140.215881	4560.185304	793.699493	4668.361682	3071.447657	1202.759716	487.125536	680.787642	1591.232654	118.70005	5374.798483
TLR7	49.81426	102.499076	37.624191	7.997221	58.365253	9.706902	7.262313	36.295659	49.57993	84.857218	31.843802	10.838954	570.651602	34.350525	966.705276	546.925091	35.195917	60.115202	33.447294	22.98087	158.434416	20.087001
TLR8	7.582194	6.714925	19.451686	5.700749	5.570829	6.830951	5.730459	39.482714	5.723066	91.598017	5.82572	6.107124	1522.070253	646.606143	2380.195799	1082.104258	553.719829	667.192622	19.05834	9.500324	7.370219	1719.870237
TMEM156	574.498138	577.032702	771.380008	168.082087	114.827501	152.975878	334.197775	276.906348	221.73123	207.159363	138.88284	141.959411	23.451703	26.25281	17.469058	21.158965	30.887674	23.225842	23.73534	29.253451	288.548996	51.44861
TNFAIP6	267.917936	259.891635	141.18038	81.294353	36.715551	94.24801	79.123332	63.615466	131.885382	147.684094	123.774075	145.818513	233.439114	347.163891	19190.61594	325.364338	245.951217	8826.486407	253.262456	2285.704444	203.280612	3460.952883
TNFRSF10C	44.84632	28.851213	27.82084	27.039228	25.780134	57.289347	44.905463	21.955522	33.974306	39.131147	20.066388	37.576327	237.90589	48.178799	42.180709	75.929976	53.990336	48.905014	79.226454	82.622081	288.978669	3919.76984
TNFRSF11A	50.027833	32.365412	28.035804	9.85568	6.818438	22.075918	45.771752	14.456112	930.527105	87.703156	86.127928	68.560187	17.836109	37.899077	74.820238	396.39139	281.479918	708.125859	24.869478	80.593595	12.254905	67.763604
TNFRSF13B	502.692728	1498.256342	1292.53498	181.955189	307.696238	120.080425	138.98934	181.952672	379.554258	372.416623	227.504492	167.068867	188.007888	158.639318	240.986393	171.90654	167.564697	186.023929	163.091235	187.8629	290.792706	342.776536
TNFRSF17	22.599753	247.609295	7744.01596	13.815231	4.347663	13.441268	7.94761	7.855308	41.183356	10.042462	12.509718	8.910363	10.10985	10.591439	9.409205	13.524252	10.591793	17.524095	7.227679	6.534182	20.989669	9.352114
TNFRSF4	15.019566	14.827815	142.831911	18.710478	22.206888	524.477039	1997.155963	1178.444669	2852.970487	21.352027	195.89287	697.704327	17.769814	20.738727	1462.50333	441.126154	203.480852	1646.191207	76.946308	347.396864	25.152293	28.186164
TNFSF14	10.082345	9.719004	9.555359	92.316496	28.211994	59.184047	428.3545	168.835817	258.135067	17.77461	362.102064	2050.816822	35.072275	936.655246	20.454372	16.045444	17.953657	8.69152	13.49998	66.464872	291.777558	614.120037
TNIP3	14.129833	31.867553	12.330241	70.500416	64.727851	30.802449	446.309183	257.640918	48.147647	43.913774	18.259846	11.867132	14.523507	241.166375	1192.706587	17.3641	23.117753	47.483551	42.846674	106.084559	41.530154	15.744521
TPSAB1	1102.29779	794.720318	151.731317	376.036802	43.365812	284.818667	147.27411	481.072501	28.788938	262.643209	465.220421	311.740337	543.629093	358.100573	368.913023	365.479855	397.886655	396.859939	27467.08759	29437.28907	918.511962	1033.132677
TRAF4	194.798636	450.380546	103.831718	27.417378	35.38778	88.217904	248.213136	107.501749	48.572302	40.010348	54.548059	70.608176	28.302451	30.405398	23.05515	23.700384	39.8589	30.0431	166.028616	185.660216	80.713359	48.243886
TRAT1	13.584705	15.98508	17.403147	816.741323	2327.160635	2578.359018	1616.337428	1427.702674	448.296152	1435.573943	25.387451	41.184487	6.845898	13.339762	6.319098	4.273622	10.652056	29.297066	33.591536	35.539468	193.050221	10.382294
TREM1	415.230118	236.636911	211.104829	102.286448	116.836311	67.498895	71.265745	101.484341	66.500268	574.869499	79.857431	95.757465	1775.188919	603.886381	194.725477	184.649791	222.637411	317.785308	285.397543	685.707228	377.959471	8433.289331
TREM2	17.007882	11.995521	19.320453	16.18515	14.881733	16.930106	12.7667	14.957905	101.074539	14.195939	13.804681	14.685485	24.238555	2158.627387	160.831659	3999.017687	6016.863497	928.15125	391.284633	611.704972	16.043762	24.651875
TREML2	70.538163	20.851001	42.355603	23.099021	50.878165	18.783374	52.41362	57.355684	59.689207	35.87929	55.019206	123.328183	40.728894	27.332421	32.020532	32.608481	32.741601	27.327853	101.968272	38.885564	577.25252	1082.741035
TRIB2	1848.219528	915.323672	262.803764	1138.062023	2278.453629	2377.362513	275.834811	5890.338133	839.930411	754.156224	1307.778436	1049.5197	123.032379	152.138872	71.304648	22.363741	255.209615	126.817968	1949.185675	1394.871276	311.653055	155.899348
TRPM4	7.691251	6.199379	63.717804	7.796755	17.9812	9.46357	9.520155	11.623167	6.76116	8.486725	7.443655	7.702554	18.361148	14.40414	248.638333	237.247582	28.552936	34.883306	16.834751	16.028785	22.689431	10.220975
TRPM6	45.922453	35.631027	64.550459	25.767194	16.867203	31.103853	63.790222	32.923793	19.946392	59.15056	22.107793	30.995876	35.696422	27.719747	22.776506	16.045444	21.832885	33.440268	20.640701	17.971048	515.175851	220.431397
TSHR	19.815623	17.264461	95.350404	11.646529	11.345226	13.716778	7.644655	236.300549	11.890818	15.28594	20.157791	12.754679	14.2934	15.600701	9.442116	7.808324	19.79866	22.629013	20.591084	9.980145	17.611651	18.384296
TTC38	24.85041	25.033683	39.647295	374.209498	118.003929	26.498347	57.417367	172.23306	43.286007	427.66188	2894.462666	662.142742	105.646264	91.999099	437.361307	328.982088	95.294272	143.958807	458.420704	370.591062	155.207069	47.057068
TXK	309.769851	195.384424	85.823178	676.059442	1384.385645	426.314857	175.383593	206.762571	166.367505	319.037493	1564.533681	2015.56144	62.969911	64.00962	86.842145	154.356536	82.397929	85.159909	173.705426	201.212217	201.217337	173.973207
TYR	15.491729	15.242967	15.08133	10.627147	44.382098	197.088428	37.450174	6.818438	1778.505105	304.554885	71.998645	51.178557	14.068003	36.314231	25.029176	31.801835	32.73143	12.313531	142.767387	104.46526	13.138362	150.834091
UBASH3A	10.126005	12.70263	8.087608	876.380433	2177.794994	714.939519	203.078303	935.009759	1376.318036	319.094124	6.038374	8.533286	6.105137	4.993003	8.795522	8.195551	4.841232	5.677167	13.697964	17.943189	59.137548	10.099596
UGT1A8	680.529901	471.192578	163.901045	82.138231	98.520073	123.328183	101.445586	93.503822	450.365002	462.510291	78.133782	85.318367	91.50679	96.133952	55.512332	55.042846	85.825242	54.246892	63.869732	59.030641	97.154719	336.420398
UGT2B17	29.46023	12.698181	309.881835	3.976054	5.049785	5.598819	4.541614	7.819769	8.397834	10.139153	4.743273	6.482478	7.244351	6.408971	7.748155	7.395068	6.87195	9.056114	5.2485	5.64228	9.001149	8.791556
UPK3A	15.181827	14.616833	17.258479	10.978611	13.152253	13.644419	20.184675	10.91012	20.93316	16.616857	10.883988	9.961242	215.871802	12.124185	6.818438	7.606821	10.601599	15.101148	10.743504	15.413134	25.627483	18.543149
VILL	29.52223	34.592612	53.864891	434.223525	693.165814	500.122276	32.854406	445.356548	38.856352	209.251009	215.541319	39.839419	97.78124	43.066934	305.409332	129.9135	21.086814	20.965961	102.496904	138.144679	23.661261	20.884086
VNN1	22.958429	21.92467	16.711075	12.266552	29.073886	11.498233	6.881696	4.556713	50.601317	119.894494	62.579626	27.087771	1024.700138	924.736531	12.28114	120.640212	158.589962	37.603661	68.020992	40.753621	64.488674	894.85572
VNN2	64.984565	79.681082	51.045837	445.483948	574.73256	87.438868	7.680557	183.180886	81.251325	1027.324135	600.763496	133.983253	3300.115435	462.812395	6.198523	8.255798	6.333325	7.339096	242.317636	17.988418	9.753158	18515.3558
VNN3	30.929999	32.296626	10.573018	13.078565	58.333204	28.547324	26.895033	36.415184	85.426162	38.7216	22.083222	44.53194	187.599753	28.65181	70.96791	60.509514	19.035665	20.432992	47.360634	42.196444	79.942632	2232.466996
VPREB3	3778.568055	2591.601205	404.257252	89.695575	38.116036	166.122154	154.18198	86.999441	335.226476	155.102617	126.736548	114.278768	136.159858	88.972479	156.426098	111.697992	91.997857	129.470645	73.263228	68.471894	89.869605	157.956989
WNT5B	11.750968	11.145413	48.957715	10.6188	6.818438	8.393615	9.272328	17.9812	11.646894	10.983991	6.098593	9.789026	15.978401	11.937756	11.169494	533.28442	99.773881	132.765047	23.594802	13.462998	12.388833	15.953496
WNT7A	12.860193	17.539332	20.332832	101.408852	230.761849	87.399964	46.540028	100.096916	51.705728	34.570672	11.097091	13.793213	56.253009	20.27569	23.341348	10.343923	17.522135	28.440048	21.126269	16.142775	57.167275	21.342332
ZAP70	13.705094	12.811442	13.368126	3230.539852	4287.536344	2667.26621	772.782619	7380.970003	1758.634939	1422.384713	4781.948859	1772.000761	38.059707	18.466664	25.556869	32.520359	19.1498	26.834087	24.084094	38.320358	185.484887	70.049454
ZBP1	35.84871	74.506825	450.645984	149.291194	184.778108	162.52679	27.55771	71.304648	144.075716	106.924756	499.94775	127.042048	24.542374	14.895163	16.16358	22.092726	10.546298	25.506358	13.084375	28.703407	143.711121	269.619011
ZBTB10	152.68955	99.224155	95.560435	99.880731	109.575838	91.367926	83.063948	1221.65228	4.246105	179.029292	122.435386	106.538702	62.013756	65.659213	222.308274	74.034948	76.597125	773.950731	117.061074	216.380476	144.629619	20.315809
ZBTB32	9.857216	193.196231	12.932008	27.83511	29.132509	7.771095	187.392315	24.718738	112.585743	29.817296	16.347577	12.387116	10.526486	10.285303	223.024334	14.981975	10.567129	71.905367	11.020172	8.852017	57.764952	12.276279
ZFP36L2	923.602815	661.881694	485.644917	3227.833526	357.007972	3731.327234	366.096057	641.848285	2943.240501	154.934903	915.015618	263.103889	1341.516598	297.481567	23.572098	303.576954	532.372567	124.300195	34.425	54.252829	311.977302	517.338976
ZNF135	94.287861	16.314936	11.402812	64.560542	96.203924	15.806243	3.236184	31.169073	3.228408	42.870838	151.102356	79.046635	3.860059	8.519318	4.993364	39.757128	8.279532	2.420047	24.378633	14.231803	99.100117	1.926397
ZNF165	6.421545	4.431622	74.303199	3.190693	33.671165	2.724372	45.203262	6.147206	5.925448	4.898006	7.023083	4.897631	2.668735	2.372974	4.239663	6.080237	2.415107	1.837776	4.450391	3.139406	5690.382767	5.357879
ZNF222	9.800664	7.203218	11.691368	71.911257	56.642511	15.08133	15.589903	182.938925	10.027797	13.843262	92.278822	91.80829	19.86061	70.82486	47.029368	148.622218	86.41819	39.918349	222.573611	211.493742	346.556451	26.825597
ZNF286A	737.859904	331.908761	73.882022	218.227036	5.598819	169.313128	190.874843	118.138051	136.868599	246.503817	225.407701	199.299888	11.043937	13.505845	36.038732	21.875639	15.080863	280.769931	77.840396	25.833293	7.473171	441.313469
ZNF324	28.211994	23.464424	21.173326	32.011258	348.190389	27.169127	24.055763	179.586479	63.465459	45.384994	44.94118	42.902241	28.714449	26.203318	37.882953	112.914142	25.247816	23.836519	30.196343	45.775175	35.293284	35.424698
ZNF442	19.713197	22.447533	19.391583	32.110299	8.980486	9.182954	3.10304	44.700633	47.386169	180.857569	21.770151	40.952364	12.300229	31.352562	71.642426	36.612268	48.303334	96.008674	79.066627	3.646156	40.296509	20.157522
