gene_symbol	ACD	ACN	ALO	ATD	BCC	BU	CHA	DLE	ENL	ICD	LL	MEL	MF	NS	PS	RR	SAR	SCC	SJS	WA	WPO
BANK1	0.004198	0.004075	0.000985	0.004221	0.006662	0.003539	0.012247	0.004375	0.015769	0.003058	0.015308	0.007876	0.021344	0.005631	0.005212	0.021154	0.016596	0.008152	0.008104	0.015066	0.005967
BBS4	0.272517	0.470421	0.362683	0.20779	0.477237	0.271472	0.383122	0.430486	0.396423	0.178518	0.483821	0.318945	0.291588	0.295753	0.228162	0.482411	0.457816	0.251046	0.193341	0.392761	0.362683
BCL11B	0.412524	0.311635	0.216634	0.265699	0.684008	0.221032	0.415766	0.199286	0.126642	0.280527	0.180488	0.094103	0.235473	0.325311	0.301355	0.298236	0.308008	0.332553	0.275384	0.134846	0.173076
BCL2L14	0.031148	0.013785	0.011165	0.042746	0.052071	0.02802	1.0	0.052106	0.664895	0.079093	0.132236	0.078168	0.187649	0.017809	0.023242	0.412907	0.100497	0.081373	0.904463	0.012607	0.039764
BCLAF1	0.056047	0.051788	0.098775	0.035474	0.101846	0.009941	0.042987	0.082601	0.058694	0.050083	0.072746	0.019612	0.025118	0.072428	0.055457	0.048456	0.014432	0.057131	0.0	0.025152	0.03267
BCO2	0.274966	0.19307	0.097624	0.866054	0.271909	0.187604	1.0	0.200986	0.413549	0.641844	0.22377	0.204068	0.140556	0.34024	0.368076	0.131879	0.856327	0.411177	0.298967	0.174587	0.151073
BCORP1	0.000189	0.000199	0.000199	0.000288	5.6e-05	0.00084	0.000288	0.001705	0.000126	5.6e-05	0.000121	5.6e-05	0.000199	0.000122	0.000288	0.000126	0.00016	5.6e-05	0.000853	0.001461	0.000693
BEND4	0.016897	0.011975	0.060078	0.00356	0.010082	0.018077	0.029925	0.088324	0.067927	0.013033	0.031181	0.018365	0.064299	0.008874	0.022008	0.017947	0.02804	0.012591	0.085828	0.003678	0.007563
BEX5	0.502705	0.616134	0.716797	0.353217	0.491316	0.268027	0.452899	0.207533	0.999347	0.49946	0.806434	0.317553	0.896425	0.619686	0.275672	0.510397	0.191746	0.14269	0.088324	1.0	0.540102
BHLHB9	0.027431	0.118439	0.172162	0.089468	0.303925	0.045946	0.039443	0.054292	0.006453	0.098865	0.008784	0.028729	0.004442	0.128228	0.045791	0.00862	0.87501	0.057602	0.0	0.387349	0.197522
BIK	0.230906	0.420616	0.191186	0.360609	0.396924	0.283238	0.319082	0.123152	0.180335	0.458576	0.141043	0.325633	0.456616	0.298156	0.594224	0.209711	0.153375	0.416437	0.377646	0.404376	0.405254
BIRC7	0.188434	0.149326	0.668735	0.128262	0.119869	0.188548	0.196322	1.0	0.435966	0.194849	0.336778	0.534235	0.245633	0.149002	0.139749	0.130301	0.139944	0.135112	0.233135	0.145858	0.132888
BLK	0.006085	0.004686	0.014793	0.001783	0.002595	0.003858	0.005045	0.022846	0.00484	0.00468	0.005015	0.002611	0.057719	0.002128	0.004472	0.009768	0.007794	0.003452	0.012103	0.002851	0.003568
BLNK	0.180938	0.31421	0.237933	0.276442	0.216162	0.25581	0.573267	0.307401	0.375835	0.167751	0.404846	0.153369	0.167751	0.218219	0.427655	0.254524	0.390092	0.438294	0.263359	0.258741	0.315896
BMP4	0.298489	0.26853	0.171482	0.432476	0.174027	0.194453	0.176066	0.14105	0.095076	0.368324	0.160047	0.184843	0.266331	0.329531	0.214818	0.213556	0.137998	0.199787	0.139885	0.322524	0.193175
BMP6	0.017198	0.028276	0.016493	0.027564	0.031063	0.019243	0.01864	0.020584	0.020659	0.019181	0.041044	0.017082	0.013422	0.02588	0.014584	0.032212	0.013173	0.021244	0.009991	0.045129	0.039864
BMX	0.007129	0.012015	0.002315	0.031894	0.010422	0.017511	0.008352	0.002045	0.015805	0.005525	0.01557	0.022554	0.005463	0.029097	0.010487	0.022111	0.01655	0.013027	0.009331	0.045394	0.035754
BNIP3	0.17049	0.340822	0.117792	0.159525	0.280406	0.263771	0.69853	0.100158	0.256752	0.147122	0.224515	0.274987	0.126546	0.22724	0.335592	0.154717	0.137433	0.539863	0.122942	0.382688	0.372642
BNIP3L	0.114012	0.278	0.224585	0.076855	0.201025	0.103941	0.084396	0.148198	0.11439	0.343667	0.19178	0.133624	0.099727	0.220351	0.232225	0.155419	0.135109	0.223747	0.120524	0.303067	0.192255
BNIPL	0.299471	0.246905	0.44759	0.805135	0.460118	0.387112	0.390936	0.458268	0.167133	1.0	0.174614	0.18993	0.053078	0.715416	0.588474	0.215964	0.447237	0.759115	0.003139	0.204583	0.215902
BRD8	0.152373	0.113242	0.119639	0.229666	0.144392	0.127183	0.159997	0.091893	0.171552	0.110572	0.118323	0.110696	0.097207	0.126983	0.106519	0.077504	0.098971	0.077673	0.198886	0.121273	0.10395
BRSK1	0.370008	0.154447	0.066349	0.12101	0.26643	0.392139	0.297211	0.060064	0.394028	0.214401	0.276151	0.348552	0.352406	0.210065	0.348861	0.212652	0.160471	0.276818	1.0	0.169238	0.152046
BSPRY	0.373962	0.56531	0.434934	0.552282	0.523588	0.538485	0.594713	0.38105	0.375827	1.0	0.258241	0.32609	0.223764	0.657902	0.705371	0.358661	0.274386	0.874654	0.304703	0.280539	0.332381
BST2	0.183283	0.112557	0.075471	0.095939	0.146339	0.141084	0.806319	1.0	0.184511	0.019123	0.220917	0.195231	0.54596	0.089748	0.14655	0.407601	0.122576	0.295218	0.946796	0.174296	0.280901
BTLA	0.011164	0.007856	0.000891	0.001873	0.001324	0.002709	0.014448	0.016333	0.0179	0.001361	0.03955	0.003222	0.128595	0.001291	0.006311	0.080905	0.051756	0.001859	0.073459	0.004135	0.014981
BTNL3	0.624338	0.449772	0.226722	0.465792	0.647052	0.629974	0.594614	0.258126	0.985566	0.800469	0.968405	0.85231	0.854076	0.558162	0.663411	0.946541	0.099995	0.698763	1.0	0.334126	0.376622
BTNL9	0.430505	0.469303	0.327635	0.643046	0.348621	0.27386	0.542956	0.193859	0.349098	0.392812	0.354457	0.433342	0.331397	0.680858	0.325739	0.360924	0.254145	0.293796	0.291138	1.0	0.328513
BZW1	0.125133	0.056752	0.009388	0.03326	0.102949	0.115176	0.138362	0.0	0.025728	0.024738	0.054434	0.073767	0.125659	0.058708	0.165862	0.076685	0.028488	0.145936	0.030664	0.063811	0.144568
C10ORF10	0.122536	0.13388	0.175367	0.105196	0.073656	0.075346	0.192956	0.079643	0.077368	0.041394	0.074997	0.089351	0.101309	0.300594	0.104853	0.125126	0.07452	0.048332	0.03741	0.27711	0.135795
C10ORF113	0.066988	0.040125	0.02767	0.116793	0.130568	0.128459	0.136604	0.041104	0.243748	0.155056	0.175515	0.127744	0.124986	0.061536	0.069663	0.169018	0.009776	0.08874	0.241777	0.021476	0.068507
C10ORF128	0.313653	0.199057	0.091045	0.216135	0.0545	0.216436	0.226555	0.101168	0.777007	0.033135	0.555196	0.151604	0.419046	0.18185	0.157045	0.516173	0.463335	0.064939	0.387512	0.286704	0.24632
C11ORF45	0.028138	0.015713	0.034298	0.038769	0.011517	0.033344	0.032033	0.012488	0.001923	0.080189	0.017784	0.003079	0.002805	0.050729	0.052925	0.01472	0.136678	0.033673	0.020214	0.007087	0.02905
C12ORF42	0.005384	0.00392	0.007173	0.003226	0.004456	0.003052	0.004501	0.011885	0.005939	0.005325	0.004761	0.004694	0.007173	0.003445	0.005236	0.007625	0.005769	0.005907	0.011499	0.005755	0.005514
C12ORF74	0.000154	0.000732	0.000154	0.000129	0.000196	0.000476	0.000204	0.000196	0.000221	0.000158	0.000158	0.000215	0.000217	0.000204	0.000934	0.000158	1.7e-05	0.000196	0.000221	0.000118	0.000154
C14ORF132	0.519444	0.775422	0.206855	0.458459	0.612131	0.295248	0.415079	0.150267	0.364273	0.647521	0.565129	0.33371	0.356365	0.851611	0.372792	0.696062	0.359879	0.36288	0.070894	1.0	0.352775
C15ORF52	0.184655	0.157907	0.136216	0.323274	0.152551	0.268288	0.314212	0.288581	0.114727	0.481246	0.22656	0.158015	0.072239	0.24559	0.282598	0.207007	0.402215	0.241094	0.147967	0.223925	0.233969
C16ORF74	0.057466	0.062268	0.183858	0.039363	0.113575	0.092705	0.043963	0.236201	0.061107	0.053452	0.038015	0.056905	0.051819	0.0486	0.071656	0.025835	0.045301	0.096199	0.069537	0.069709	0.082974
C19ORF33	0.383388	0.321023	0.461761	0.489265	0.313152	0.433113	0.074481	0.475953	0.154552	0.796745	0.043408	0.101387	0.048408	0.39845	0.545501	0.056058	0.19115	0.806842	0.011296	0.257213	0.403593
C1GALT1	0.030055	0.026966	0.018228	0.005879	0.004238	0.012326	0.116216	0.035716	0.03923	0.005929	0.048965	0.0	0.032876	0.022753	0.017532	0.053191	0.031147	0.010829	0.045408	0.029949	0.047146
C1ORF115	0.306374	0.251958	0.200536	0.450976	0.507013	0.186402	0.253207	0.085622	0.240888	0.2174	0.215577	0.225781	0.314459	0.429815	0.277554	0.267047	0.175656	0.139069	0.044728	1.0	0.260765
C1ORF53	0.007342	0.22827	0.197043	0.043614	0.046265	0.116733	0.090729	0.1303	0.102331	0.037389	0.051366	0.057987	0.06813	0.036352	0.132257	0.02924	0.095012	0.187645	0.013892	0.194987	0.196971
C1QA	0.045994	0.03803	0.016657	0.010065	0.015471	0.08462	0.013263	0.034742	0.039839	0.004178	0.125803	0.098299	0.421914	0.029722	0.039392	0.220273	0.154527	0.039697	1.0	0.045092	0.055962
C1QB	0.020352	0.040843	0.008854	0.008236	0.00891	0.04732	0.037171	0.02496	0.191917	0.000756	0.170124	0.071962	0.152432	0.011094	0.021129	0.277421	0.138588	0.018899	1.0	0.023994	0.061398
C1QC	0.032228	0.042515	0.01353	0.013059	0.010139	0.050311	0.022821	0.053111	0.007703	0.001941	0.071915	0.086854	0.205657	0.017572	0.027057	0.108107	0.078451	0.027031	1.0	0.026282	0.048584
C1R	0.403243	0.364679	0.102016	0.26733	0.114279	0.26625	0.179201	0.224306	0.21011	0.026132	0.120672	0.145957	0.192266	0.226845	0.289461	0.218292	0.269212	0.102937	0.008898	0.384357	0.396793
C1S	0.235853	0.163928	0.095406	0.226303	0.118717	0.202251	0.2321	0.193446	0.190308	0.011312	0.246739	0.187754	0.212996	0.201478	0.20496	0.425732	0.156401	0.091909	0.003532	0.217981	0.181542
C22ORF15	0.430703	0.363134	0.276698	0.511934	0.625634	0.411351	0.60704	0.486354	0.576852	0.658543	0.706143	0.65009	0.760737	0.402858	0.563213	0.699888	0.051885	0.747418	1.0	0.292075	0.429064
C2CD2	0.159827	0.332733	0.47264	0.185801	0.103597	0.191345	0.259473	0.339511	0.169883	1.0	0.177815	0.156714	0.099125	0.301642	0.134628	0.260896	0.239516	0.205172	0.055647	0.233881	0.180899
C3	0.496219	0.329717	0.074935	0.099852	0.014314	0.068843	0.177838	0.107462	0.313128	0.006533	0.226835	0.0863	0.176821	0.145993	0.093861	0.68453	1.0	0.017116	0.026285	0.202849	0.097656
C4BPA	0.393236	0.362308	0.426656	0.473484	0.480205	0.390642	0.454769	0.676164	0.549059	0.674491	0.434099	0.581091	0.544496	0.407852	0.423408	0.368936	0.092527	0.481249	0.650967	0.230637	0.275485
C4BPB	0.591566	0.463604	0.43714	0.372206	0.153257	0.562811	1.0	0.548635	0.692631	0.239013	0.565035	0.354918	0.518319	0.400196	0.484095	0.594012	0.566149	0.236933	0.975116	0.457319	0.467455
C4ORF32	0.504546	0.516387	0.367969	0.373826	0.209615	0.513726	1.0	0.320004	0.506139	0.358248	0.404424	0.230304	0.524755	0.560258	0.597782	0.469942	0.506509	0.45699	0.262103	0.923723	0.725014
C5ORF17	0.056531	0.017243	0.049973	0.038111	0.026314	0.014697	0.028232	0.049973	0.025607	0.207152	0.027302	0.023855	0.237983	0.031161	0.027431	0.006072	0.010153	0.047238	0.019518	0.014178	0.051603
C7ORF34	0.030722	0.022706	0.035501	0.012994	0.013116	0.032087	0.031139	0.038349	0.008747	0.013352	0.013082	0.007541	0.018635	0.011617	0.017987	0.022588	0.044131	0.012994	0.069546	0.012341	0.0234
C8ORF31	0.228031	0.262937	0.016378	0.229419	0.070671	0.221122	0.176199	0.112534	0.144489	0.045781	0.131587	0.093227	0.438635	0.14666	0.131587	0.125593	0.038096	0.090731	0.461424	0.401217	0.336726
CA4	0.073632	0.090907	0.206412	0.111227	0.034722	0.100078	0.068444	0.253918	0.086753	0.045033	0.040669	0.062148	0.08369	0.107391	0.059956	0.026914	0.063044	0.051847	0.093578	0.222096	0.081727
CABLES1	0.110858	0.131967	0.131555	0.161239	0.343772	0.101394	0.098302	0.112308	0.117024	0.221519	0.138418	0.417699	0.068917	0.154497	0.096084	0.128675	0.069246	0.1117	0.082663	0.14041	0.083647
CACHD1	0.494398	0.613224	0.452424	0.664982	0.66515	0.412889	0.683173	0.25032	0.299819	0.350783	0.314832	0.363183	0.115939	0.549595	0.635474	0.341146	1.0	0.410143	0.063588	0.731417	0.402398
CACNA1E	0.011675	0.004754	0.023345	0.007425	0.013925	0.012661	0.015741	0.037701	0.017571	0.020047	0.019403	0.013085	0.009159	0.00979	0.011876	0.01688	0.103499	0.015741	0.033634	0.003137	0.0041
CACNA1F	0.374722	0.353945	0.221491	0.465664	0.506639	0.458176	0.569217	0.242582	0.477165	0.630311	0.715059	0.703868	0.649827	0.475702	0.511148	1.0	0.181853	0.602165	0.785694	0.259462	0.360346
CACNA1H	0.357326	0.292616	0.279776	0.296929	0.201382	0.312214	0.333216	0.366108	0.482393	0.507018	0.380361	0.282369	0.34728	0.339189	0.3537	0.338309	0.090704	0.247719	0.437613	0.217372	0.248749
CACNA1I	0.559939	0.449772	0.806512	0.31778	0.360749	0.501728	0.607957	0.948553	0.724594	0.585424	0.577191	0.420372	0.656301	0.390416	0.532743	0.498651	0.223407	0.436236	1.0	0.243327	0.28831
CACNB3	0.361245	0.374589	0.390614	0.717095	0.86211	0.539253	0.4273	0.305611	0.776154	0.751667	0.471202	0.515252	0.346475	0.462878	0.53161	0.519878	0.276459	0.58656	0.327484	0.419544	0.406759
CACNB4	0.093478	0.145887	0.188985	0.119339	0.203988	0.031113	0.058619	0.166678	0.074748	0.117889	0.052763	0.154414	0.026438	0.110131	0.191745	0.066922	0.117519	0.231701	0.047231	0.016275	0.014572
CACYBP	0.133348	0.171863	0.15285	0.080947	0.108132	0.14383	0.105504	0.110399	0.14105	0.103357	0.16013	0.153576	0.250411	0.111302	0.146537	0.121963	0.098105	0.122766	0.131969	0.180978	0.188817
CADM1	0.40455	0.346452	0.355338	0.434524	1.0	0.193641	0.356962	0.316696	0.330058	0.370805	0.461296	0.513129	0.74268	0.42057	0.42299	0.335289	0.345996	0.284376	0.330718	0.511598	0.211051
CALCRL	0.025947	0.025783	0.031511	0.0217	0.018403	0.030432	0.005849	0.023921	0.012612	0.003183	0.004822	0.017723	0.01863	0.028598	0.024609	0.008682	0.027614	0.03477	0.001309	0.04655	0.042175
CAMK4	0.021097	0.005155	0.007167	0.004348	0.002847	0.002653	0.00778	0.039776	0.012228	0.001775	0.011218	0.009185	0.113869	0.001476	0.004877	0.015798	0.044558	0.002631	0.098229	0.002699	0.012926
CAND2	0.237411	0.288872	0.658412	0.42861	0.638838	0.175756	0.555466	0.572341	1.0	0.300517	0.648988	0.384413	0.171796	0.380366	0.210515	0.39764	0.887452	0.162056	0.093919	0.656671	0.386091
CAPN3	0.035809	0.029512	0.062753	0.08044	0.028484	0.028205	0.022929	0.065825	0.04881	0.09332	0.095341	0.287797	0.011812	0.045613	0.030968	0.022424	0.065297	0.018059	0.022007	0.016143	0.011932
CAPNS2	0.474149	0.558733	0.69285	0.479543	0.76954	0.474486	1.0	0.427316	0.454372	0.858192	0.385781	0.206307	0.079036	0.806421	0.796694	0.745736	0.784424	0.918079	0.052834	0.374306	0.346754
CARNS1	0.367998	0.290051	0.080462	0.581852	0.764691	0.397725	0.534858	0.118231	0.424919	0.788299	0.821946	0.86705	1.0	0.588458	0.458819	0.885243	0.208842	0.850773	0.689619	0.265649	0.214284
CASP5	0.031915	0.061016	0.017802	0.010744	0.03235	0.139266	0.312391	0.045687	0.600205	0.01764	0.105402	0.023985	0.095236	0.020594	0.106577	0.157137	0.323096	0.081404	0.329007	0.02164	0.188494
CATSPERB	0.000393	0.000414	6.9e-05	0.002215	0.002445	0.001595	0.000607	9.7e-05	0.000668	0.000391	0.000246	0.000122	0.000539	0.000122	0.001804	0.000607	0.00541	0.000607	0.000393	0.000104	0.007774
CBLB	0.215169	0.097717	0.00975	0.102841	0.126245	0.116733	0.077103	0.041354	0.265476	0.0	0.217185	0.091187	0.120983	0.11	0.106456	0.123978	0.22514	0.051636	0.819041	0.113543	0.143106
CCDC102B	0.003784	0.036953	0.000561	0.005778	8.1e-05	0.067249	0.000136	0.055317	0.183355	0.0	0.008253	0.000225	0.013905	0.000581	0.002755	0.005607	0.276	4.6e-05	0.0	0.139252	0.349313
CCDC136	0.113368	0.117444	0.449018	0.158068	0.106257	0.129646	0.099324	0.721965	0.238953	0.125194	0.122559	0.211531	0.309101	0.123219	0.098472	0.05793	0.373875	0.074431	0.251675	0.135876	0.070261
CCDC141	4e-06	5e-06	4e-06	4e-06	0.0	4e-06	4e-06	4e-06	1e-06	1e-06	5e-06	1e-06	2.5e-05	4e-06	4e-06	5e-06	1.1e-05	1e-06	5e-06	7e-06	4e-06
CCDC65	0.000868	0.00052	0.017529	0.000115	0.000126	0.000896	0.000713	0.03575	0.000126	0.000115	0.000115	7.9e-05	0.001292	0.000242	0.000652	0.000335	0.058016	0.000102	0.01048	0.000372	0.000681
CCDC89	7.2e-05	0.000132	7.2e-05	6.9e-05	9.4e-05	5.6e-05	2.7e-05	6.6e-05	6.6e-05	5.6e-05	5.6e-05	5.3e-05	2.7e-05	7.9e-05	7.2e-05	6.6e-05	0.023038	5.6e-05	1.9e-05	0.002819	0.000153
CCL2	0.400841	0.187977	0.518287	0.113019	0.11667	0.625356	0.137371	0.516893	0.03636	0.035156	0.110315	0.125844	0.240734	0.101483	0.15129	0.073968	0.519049	0.065805	0.702336	0.099991	1.0
CCL20	0.03374	0.115856	0.021713	0.027368	0.075578	0.293951	0.066129	0.023804	0.131642	0.036038	0.055954	0.039004	0.062753	0.093569	0.172134	0.051804	0.062368	0.117654	0.058661	0.005436	0.375262
CCL22	0.344271	0.152146	0.189974	0.359253	0.128737	0.151874	0.287349	0.158004	0.237706	0.329544	0.145989	0.113505	0.270169	0.096551	0.1845	0.243651	0.256437	0.120537	0.494769	0.071395	0.210515
CCL8	0.086885	0.057743	0.006599	0.015253	0.037337	0.326224	0.949791	0.156843	0.5325	0.000826	0.491777	0.118442	0.220167	0.031492	0.055187	0.818432	0.543034	0.051828	0.889395	0.06818	1.0
CCNA1	0.003602	0.034949	0.011462	0.005121	0.040906	0.182986	0.001868	0.004717	0.008183	0.001933	0.010857	0.005951	0.004735	0.003593	0.003096	0.020216	0.047718	0.028816	0.104389	0.002374	0.267437
CCNB1	0.054819	0.070985	0.017998	0.12609	0.131289	0.270261	0.167291	0.024415	0.079847	0.092432	0.052607	0.099253	0.242725	0.027941	0.160302	0.130071	0.05033	0.198265	0.095076	0.032523	0.24925
CCNB2	0.112666	0.125208	0.026693	0.163446	0.192458	0.269425	0.099941	0.023332	0.135072	0.15808	0.067669	0.180408	0.301483	0.069185	0.205344	0.063207	0.059744	0.24203	0.243739	0.047603	0.228358
CCND1	0.043861	0.044217	0.122796	0.061668	0.091487	0.040062	0.092599	0.09311	0.026727	0.164518	0.026294	0.106479	0.026212	0.084442	0.03847	0.060589	0.046707	0.070874	0.005956	0.065701	0.042775
CCND2	0.075245	0.065007	0.077821	0.073979	0.173663	0.06215	0.051847	0.12219	0.03832	0.061259	0.036871	0.02799	0.109551	0.041794	0.053749	0.034302	0.114086	0.09219	0.055583	0.046997	0.041263
CCNE2	0.053505	0.191643	0.094461	0.318848	0.393014	0.277595	0.187392	0.112342	0.030666	0.208286	0.023795	0.079845	0.607896	0.086394	0.392746	0.035811	0.251456	0.661601	0.008688	0.078914	0.654091
CCR10	0.038572	0.035663	0.044807	0.025447	0.018184	0.020311	0.02364	0.047335	0.019503	0.015187	0.029922	0.023835	1.0	0.028162	0.034135	0.060223	0.031873	0.012621	0.05492	0.098609	0.022848
CCR2	0.18765	0.166789	0.01306	0.051759	0.027417	0.097815	0.225144	0.046695	0.428636	0.018281	0.216982	0.054299	0.170636	0.036431	0.067851	0.241827	0.193453	0.021927	0.4916	0.062435	0.159834
CCR3	0.012755	0.022865	0.005861	0.010875	0.01433	0.016331	0.037237	0.011063	0.015542	0.021435	0.027471	0.027383	0.044612	0.012629	0.011878	0.019863	0.00789	0.02439	0.077482	0.003396	0.084979
CCR4	0.055786	0.016544	0.019023	0.028817	0.031189	0.014415	0.008823	0.06987	0.027036	0.04594	0.039579	0.035421	0.088052	0.016732	0.014393	0.040465	0.001278	0.029686	0.026772	0.022684	0.025702
CCR5	0.13025	0.079696	0.004592	0.048204	0.046658	0.067608	0.282065	0.036559	0.191702	0.017305	0.469399	0.097419	0.34187	0.032146	0.055447	0.646765	0.132561	0.057002	1.0	0.032614	0.143657
CCR6	0.106274	0.077593	0.063544	0.008576	0.001659	0.008759	0.081495	0.123123	0.004992	0.028599	0.008211	0.001325	0.26429	0.009338	0.01301	0.056548	0.565253	0.006506	0.010858	0.008279	0.062688
CCR7	0.08456	0.017804	0.009818	0.034624	0.032202	0.034637	0.045586	0.071055	0.047666	0.002139	0.037877	0.038724	0.253674	0.006106	0.041665	0.073387	0.027705	0.029806	0.275344	0.001454	0.046892
CCR8	0.025246	0.009521	0.026491	0.034394	0.026081	0.020917	0.01961	0.043992	0.037015	0.02489	0.037242	0.036451	1.0	0.020135	0.018936	0.030487	0.05697	0.043178	0.076914	0.015891	0.015786
CCR9	0.008088	0.004967	0.000287	0.014216	0.009519	0.004017	0.007058	0.000177	0.009997	0.009519	0.00376	0.008494	0.009964	0.00549	0.00619	0.001734	0.000807	0.010415	0.022705	0.008472	0.002736
CD109	0.22087	0.332862	0.578378	0.290032	0.412443	0.195309	0.179494	0.27931	0.120796	0.295277	0.222819	0.188008	0.075921	0.259543	0.195068	0.198646	0.185034	0.280237	0.097646	0.384278	0.352256
CD14	0.042876	0.074829	0.008091	0.012172	0.010411	0.127949	0.023474	0.013007	0.068018	0.002009	0.109782	0.061632	0.071693	0.02493	0.03226	0.080464	0.066203	0.017516	1.0	0.041676	0.12942
CD160	0.002755	0.004431	0.001315	0.001718	0.000759	0.000806	0.002552	0.007496	0.029632	0.001106	0.057737	0.00166	0.080798	0.001193	0.00078	0.035007	0.028583	0.001298	0.001978	0.003331	0.00153
CD163	0.064182	0.10368	0.030984	0.013013	0.007763	0.212575	0.111142	0.059778	0.24577	0.000377	0.285022	0.073518	0.111667	0.023873	0.034112	0.18475	0.156369	0.013241	1.0	0.048359	0.245094
CD163L1	0.469063	0.901938	0.401208	0.573544	0.402395	0.951259	0.419579	0.432603	0.578293	0.39791	0.625806	0.883171	1.0	0.534707	0.638689	0.729437	0.517643	0.587255	0.402225	0.842049	0.998958
CD19	0.022775	0.011273	0.028629	0.021684	0.031826	0.021815	0.016697	0.043405	0.017319	0.034705	0.026922	0.035085	0.072933	0.017141	0.022849	0.044022	0.021837	0.037412	0.045652	0.014437	0.020532
CD1C	0.722054	0.183945	0.215196	0.358001	0.078044	0.104757	0.172641	0.068765	0.223764	0.138007	0.254628	0.154379	0.284449	0.193248	0.178507	0.253591	0.166445	0.095215	0.086305	0.130894	0.103945
CD1D	0.01875	0.042401	0.003027	0.000353	0.000149	0.021963	0.072315	0.005055	0.091287	0.000363	0.017884	0.001808	0.004599	0.000336	0.000457	0.015325	0.113941	0.000867	0.26642	0.028158	0.103696
CD1E	0.70958	0.337982	1.0	0.323578	0.113972	0.121818	0.140639	0.243732	0.047519	0.367973	0.10284	0.085366	0.838743	0.334529	0.38159	0.309646	0.371047	0.151375	0.112337	0.160461	0.147088
CD2	0.087761	0.025521	0.013103	0.029316	0.025641	0.021297	0.050884	0.056071	0.078555	0.009311	0.134406	0.060457	0.263896	0.015309	0.040531	0.262483	0.122164	0.032047	1.0	0.014809	0.033674
CD200R1	0.198984	0.117198	0.157161	0.107075	0.078525	0.070783	0.038759	0.150889	0.018722	0.029029	0.073533	0.084074	0.624892	0.128468	0.14789	0.106805	0.067306	0.117421	0.100028	0.11273	0.130093
CD244	0.00815	0.005078	0.002288	0.004687	0.00577	0.005093	0.011835	0.005443	0.020549	0.008984	0.023937	0.006817	0.039789	0.003819	0.005677	0.023411	0.035441	0.008102	0.053702	0.003844	0.006388
CD27	0.069113	0.048327	0.013028	0.051454	0.05148	0.036629	0.044381	0.034923	0.038717	0.030293	0.108467	0.091773	0.555532	0.027671	0.059365	0.114361	0.061694	0.070778	1.0	0.023123	0.048592
