AGENE	CD14	CD19B	CD4HelperT	CD4MemoryT	CD4NaiveT	CD4RegulatoryT	CD56NK	CD8CytotoxicT	CD8NaiveT
AC008154.4	0.000287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC008174.3	0.000243	0.00035	0.000132	0.000132	0.0	0.0	0.0	0.0	0.000121
AC008267.1	0.000264	0.000191	0.0	0.0	0.000121	0.0	0.0	0.0	0.000121
AC008268.1	0.000264	0.000191	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC008269.2	0.000268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC008277.1	0.000268	0.0	0.0	0.0	0.0	0.0	9.6e-05	0.0	0.0
AC008440.10	0.000933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC008440.5	0.000409	0.0	0.0	0.0	0.0	0.0	9.6e-05	0.0	0.0
AC008443.1	0.000243	0.000816	0.000974	0.000409	0.000233	0.000479	0.000606	0.000238	0.00035
AC008592.8	0.000243	0.000191	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC008697.1	0.000243	0.000661	0.0	0.000233	0.0	0.0	0.0	0.0	0.0
AC008746.12	0.000251	0.000502	8.9e-05	0.0	0.0	0.0	0.0	0.0	0.000419
AC008753.6	0.000419	0.000287	0.000264	0.000835	0.000132	0.001213	0.001633	0.000757	0.000121
AC008781.7	0.000243	0.0	0.000264	0.0	0.000179	0.000121	9.6e-05	0.000233	0.00035
AC008937.2	0.000243	0.0	0.0	0.000132	0.0	0.000268	0.0	0.000233	0.000132
AC008937.3	0.000243	0.0	0.0	0.0	0.000121	0.0	0.0	0.0	0.0
AC008948.1	0.000243	0.0	0.0	0.0	0.0	0.0	0.000216	0.0	0.0
AC008964.1	0.000243	0.0	0.001428	0.001789	0.001696	0.002045	0.000433	0.001718	0.002678
AC009005.2	0.009778	0.001073	0.000409	0.000714	0.000849	0.000268	0.000816	0.000358	0.00119
AC009065.1	0.000893	0.000862	0.001088	0.000837	0.001192	0.002099	0.000757	0.000757	0.0007
AC009095.4	0.000264	0.0	0.0	0.0	0.0	0.0	9.6e-05	0.0	0.0
AC009120.10	0.000264	0.000358	8.9e-05	0.0	0.000409	0.000121	0.000433	0.000358	0.00035
AC009120.4	0.000264	0.000179	0.0	0.0	0.000409	0.000121	0.000216	0.000216	0.000216
AC009120.6	0.000893	0.001586	0.00159	0.000835	0.001839	0.001004	0.00105	0.000974	0.001839
AC009133.12	8.4e-05	0.000866	0.001334	0.000583	0.000121	0.001053	0.0007	0.000625	0.001227
AC009133.14	0.002321	0.000502	0.001334	0.002776	0.001636	0.001839	0.001866	0.005008	0.005094
AC009133.15	8.4e-05	0.00035	8.9e-05	0.000466	0.000233	0.0	0.000191	0.0	0.000433
AC009133.17	8.4e-05	0.000397	0.000358	0.000606	0.0	0.000625	0.001423	0.000536	0.000132
AC009133.20	8.4e-05	0.000216	8.9e-05	0.0	0.0	0.0	0.000121	0.0	0.000132
AC009228.1	8.4e-05	0.000191	8.9e-05	0.000179	0.000233	0.000121	0.000536	0.0	0.0
AC009276.4	8.4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC009299.2	8.4e-05	0.0	0.000358	0.0	0.000529	0.000121	9.6e-05	0.000536	0.000818
AC009299.3	0.000409	0.002045	0.003351	0.002115	0.003032	0.003272	0.000625	0.002454	0.003935
AC009303.1	8.4e-05	0.000179	0.0	0.0	0.0	0.0	0.000108	0.0	0.0
AC009312.1	8.4e-05	0.0	0.000264	0.000179	0.000121	0.000409	0.0	0.0	0.000132
AC009336.24	8.4e-05	0.0	0.0	0.0	0.000121	0.0	0.0	0.0	0.0
AC009403.2	0.008656	0.012679	0.010552	0.008122	0.009818	0.005943	0.007697	0.009446	0.011104
AC009404.2	0.000925	0.001516	0.00105	0.001213	0.001454	0.000485	0.00067	0.000793	0.002027
AC009473.1	8.4e-05	0.001517	0.000816	0.001322	0.001227	0.000649	0.001819	0.001166	0.000479
AC009480.3	8.4e-05	0.000216	0.000132	0.000132	0.000121	0.000121	0.000132	0.0	0.000238
AC009495.2	8.4e-05	0.000529	0.0	0.0	0.0	0.0	0.003683	0.0	0.000132
AC009495.4	8.4e-05	0.0	0.0	0.0	0.0	0.0	0.000358	0.0	0.0
AC009499.1	8.4e-05	0.0	0.0	0.0	0.0	0.0	0.000108	0.0	0.0
AC009501.4	8.4e-05	0.0	0.0	0.000268	0.000803	0.0	0.000409	0.000216	0.00067
AC009505.2	8.4e-05	0.0	0.0	0.000132	0.0	0.0	0.0	0.000216	0.000121
AC009506.1	0.010707	0.000383	0.0	0.0	0.000132	0.000121	0.000837	0.0	0.0
AC009784.3	8.4e-05	0.0	0.000132	0.000132	0.0	0.000264	0.000358	0.0	0.000238
AC009948.5	8.4e-05	0.001149	0.002272	0.001334	0.001636	0.001577	0.001227	0.001874	0.003681
AC009950.2	8.4e-05	0.000933	0.000529	0.000132	0.000649	0.000121	0.000132	0.000233	0.000793
AC009961.3	0.002945	0.000818	0.001004	0.001841	0.001718	0.001082	0.001339	0.001256	0.001423
AC009965.2	8.4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000117
AC010082.2	8.4e-05	0.000233	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC010127.3	8.4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC010226.4	0.005457	0.018193	0.001731	0.001455	0.002945	0.001073	0.002115	0.000818	0.000661
AC010327.2	8.4e-05	0.0	0.0	0.000132	0.000132	0.000264	0.000216	0.000216	0.000117
AC010336.1	8.4e-05	0.00105	0.001082	0.000925	0.001633	0.001283	0.000921	0.001092	0.001298
AC010441.1	0.000921	0.0	0.000268	0.000132	0.0	0.000264	0.000216	0.0	0.0
AC010504.2	0.000325	0.000216	0.0	0.000132	0.00035	0.0	0.000108	0.000409	0.00035
AC010524.2	0.0	0.000216	0.0	0.0	0.0	0.0	0.0	0.0	0.000251
AC010536.1	0.0	0.0	8.9e-05	0.0	0.0	0.0	0.000216	0.000243	0.000409
AC010547.9	0.0	0.000216	8.9e-05	0.000132	0.000132	0.0	0.000358	0.000191	0.000264
AC010642.1	0.045185	0.05778	0.055791	0.050147	0.057755	0.055651	0.070764	0.061746	0.061996
AC010733.4	0.0	0.000216	0.0	0.0	0.0	0.0	0.000117	0.0	0.0
AC010746.3	8.4e-05	0.000216	8.9e-05	0.000419	0.000264	0.0	0.000132	0.000357	0.000409
AC010761.13	8.4e-05	0.000216	0.0	0.0	0.0	0.0	0.000108	0.0	0.0
AC010761.14	8.4e-05	0.0	0.0	0.000132	0.0	0.0	0.0	0.0	0.0
AC010761.6	0.000358	0.000191	9.6e-05	0.0	0.0	0.0	0.0	0.0	0.0
AC010761.8	0.000982	0.00105	0.000893	0.002142	0.000816	0.001073	0.000921	0.001455	0.003246
AC010761.9	0.000358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC010883.5	0.008329	0.004759	0.00155	0.003354	0.001633	0.001819	0.00119	0.003437	0.003138
AC010884.1	8.4e-05	0.0	0.000132	0.0	0.0	0.0	0.000108	0.0	0.000117
AC010894.3	0.001633	0.00067	0.000268	0.000477	0.000132	0.000264	0.000849	0.000541	0.00035
AC010894.5	8.4e-05	0.0	0.0	0.000132	0.0	0.0	0.000191	0.0	0.000117
AC010976.2	0.000335	0.0	0.0	0.0	0.0	0.0	0.000117	0.0	0.0
AC010982.1	8.4e-05	0.000397	0.000132	0.000477	0.000287	0.000818	0.000583	0.0	0.000409
AC011043.1	8.4e-05	0.0	0.000132	0.0	0.000409	0.0	0.001633	0.0	0.000117
AC011247.3	8.4e-05	0.0	0.0	0.0	0.0	0.000121	0.0	0.0	0.0
AC011298.2	8.4e-05	0.0	0.0	0.0	0.0	0.0	0.000117	0.0	0.0
AC011484.1	0.000793	0.000477	0.003432	0.001623	0.006414	0.004759	0.000132	0.001507	0.002099
AC011523.2	8.4e-05	0.0	0.0	0.0	0.0	0.0	0.000117	0.0	0.0
AC011526.1	8.4e-05	0.000216	9.6e-05	0.000132	0.000132	0.000409	0.0	0.0	0.000117
AC011551.3	8.4e-05	0.000216	0.0	0.0	0.000132	0.000121	0.0	0.0	0.0
AC011558.5	0.000753	0.000216	0.000661	0.000383	0.001339	0.002304	0.000191	0.000753	0.000793
AC011747.3	0.000818	0.0	0.0	0.000121	0.0	0.000121	0.0	0.0	0.0
AC011747.4	0.000818	0.0	0.0	0.0	0.000132	0.0	0.0	0.0	0.0
AC011747.7	0.001607	0.0	0.0	0.000132	0.0	0.0	0.000191	0.0	0.0
AC011752.1	8.4e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC011841.1	8.9e-05	0.000397	0.000325	0.000606	0.000818	0.000121	0.000358	0.00035	0.000715
AC011893.3	8.9e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000287
AC011899.9	0.014312	8.9e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC011997.1	8.9e-05	0.0	0.000409	0.000121	0.0	0.000121	0.0	0.00035	0.000409
AC012065.7	8.9e-05	0.000364	0.0	0.000132	0.0	0.0	0.0	0.0	0.0
AC012074.2	8.9e-05	0.0	9.6e-05	0.000167	0.000191	0.0	0.0	0.0	0.000117
AC012123.1	8.9e-05	0.001866	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC012307.2	8.9e-05	0.0	0.0	0.000121	0.000179	0.00067	0.0	0.0	0.000419
AC012309.5	8.9e-05	0.001298	0.0	0.0	0.0	0.000121	0.000191	0.0	0.0
AC012314.8	8.9e-05	0.0	0.000268	0.000121	0.0	0.0	0.0	0.0	0.0
AC012358.8	8.9e-05	0.003255	0.00303	0.002045	0.004499	0.002427	0.003124	0.003681	0.003265
AC012360.4	0.002813	0.002678	0.002385	0.001636	0.003639	0.002164	0.003697	0.002247	0.002053
AC012363.4	8.9e-05	0.0	0.0	0.0	0.0	0.000121	0.0	0.0	0.0
AC012368.1	8.9e-05	8.9e-05	0.000132	0.0	0.0	0.0	0.0	0.0	0.0
AC012442.6	8.9e-05	8.9e-05	0.000409	0.000364	0.000728	0.000121	0.000132	0.000191	0.000287
AC012457.2	8.9e-05	0.0	0.0	0.0	0.000191	0.0	0.0	0.0	0.000117
AC012487.2	0.00105	0.0	0.0	0.000132	0.000179	0.0	0.000132	0.0	0.000117
AC012506.4	8.9e-05	0.0	0.0	0.0	0.0	0.000121	0.0	0.0	0.0
AC012507.4	8.9e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC013264.2	8.9e-05	0.001532	0.024565	0.04863	0.028688	0.018245	0.001088	0.042409	0.060522
AC013448.1	8.9e-05	0.0	9.6e-05	0.0	0.0	0.0	0.0	0.0	0.0
AC013449.1	0.002449	0.00105	0.000835	0.001428	0.00116	0.001758	0.000714	0.00119	0.001607
AC015691.13	8.9e-05	0.000264	0.0	0.0	0.0	0.0	0.0	0.0	0.000117
AC015849.12	8.9e-05	0.0	0.0	0.0	0.000191	0.0	0.0	0.0	0.0
AC015849.16	8.9e-05	0.0	0.0	0.000132	0.0	0.0	0.0	0.0	0.0
AC015849.19	8.9e-05	0.000268	0.000132	0.0	0.000335	0.0	0.000132	0.0	0.000117
AC015849.2	8.9e-05	0.0	0.001244	0.001607	0.0	0.00067	0.000541	0.002093	0.000409
AC015922.6	8.9e-05	0.0	9.6e-05	0.0	0.0	0.0	0.0	0.0	0.000117
AC015969.3	9.6e-05	9.6e-05	0.0	0.0	0.0	0.0	0.000358	0.0	0.0
AC015971.2	0.002454	9.6e-05	0.000132	0.0	0.000251	0.000121	0.000358	0.0	0.000117
AC015987.1	9.6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000233
AC015987.2	0.001004	0.001428	0.000757	0.000583	0.00067	0.000485	0.001256	0.000466	0.000409
AC016586.1	0.004908	0.000835	0.000409	0.00119	0.000477	0.000485	0.00155	0.002142	0.000793
AC016629.8	0.005087	0.013497	0.002863	0.002863	0.001334	0.004531	0.009407	0.006605	0.002668
AC016683.5	8.9e-05	0.001627	0.000502	0.00035	0.001166	0.000121	0.001312	0.000728	0.001256
AC016700.2	8.9e-05	0.0	9.6e-05	0.0	0.0	0.000121	0.0	0.0	0.0
AC016700.5	0.003683	0.000835	0.000335	0.001407	0.000433	0.000866	0.002027	0.000466	0.001058
AC016722.3	8.9e-05	9.6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC016722.4	8.9e-05	0.0	0.0	0.0	9.6e-05	0.0	0.0	0.0	0.0
AC016723.4	8.9e-05	0.0	0.0	0.000121	0.0	0.0	0.0	0.0	0.0
AC016735.2	8.9e-05	0.0	0.0	0.0	0.0	0.0	0.000132	0.0	0.000117
AC016735.3	8.9e-05	0.0	9.6e-05	0.0	9.6e-05	0.0	0.0	0.0	0.0
AC016738.4	8.9e-05	0.0	9.6e-05	0.0	0.0	0.0	0.0	0.0	0.000117
AC016757.3	0.003681	0.005247	0.006213	0.004003	0.008705	0.005859	0.007033	0.005623	0.007497
AC016831.7	8.9e-05	0.00067	9.6e-05	0.000502	0.00035	0.000357	0.0	0.000216	0.000409
AC016907.3	8.9e-05	0.000364	0.000251	0.000132	0.000325	0.0	0.0	0.000358	0.000433
AC017002.1	0.002454	0.0	0.002866	0.004499	0.0	0.004366	0.0	0.002056	0.0
AC017002.2	8.9e-05	0.0	9.6e-05	0.000121	0.0	0.000121	0.0	0.0	0.0
AC017076.5	8.9e-05	0.000233	0.000132	0.000121	0.0	0.0	0.0	0.0	0.0
AC017104.2	8.9e-05	0.0	0.0	0.0	9.6e-05	0.0	0.0	0.0	0.0
AC018445.1	8.9e-05	0.0	0.000409	0.000409	0.000216	0.000357	0.0	0.0	0.000536
AC018462.2	8.9e-05	0.0	0.0	0.000179	0.0	0.0	0.0	0.0	0.0
AC018470.1	8.9e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC018737.3	8.9e-05	0.0	9.6e-05	0.0	0.0	0.0	0.0	0.0	0.0
AC018755.1	8.9e-05	0.001032	0.000728	0.000132	0.000893	0.000397	0.000409	0.0	0.000583
AC018766.4	0.001516	8.9e-05	0.0	0.00035	0.0	0.000357	0.0	0.000238	0.000233
AC018766.5	8.9e-05	0.0	0.0	0.0	0.000243	0.0	0.0	0.0	0.0
AC018766.6	8.9e-05	0.0	9.6e-05	0.0	0.0	0.0	0.0	0.0	0.0
AC018816.3	0.001516	0.000714	0.00745	0.014815	0.005317	0.005843	0.005726	0.006248	0.006947
AC018867.2	8.9e-05	9.6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC019118.2	8.9e-05	8.9e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC019171.1	0.000606	0.0	0.0	0.000132	9.6e-05	0.000121	0.0	0.0	0.000117
AC019181.2	8.9e-05	0.002385	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC019186.1	8.9e-05	0.0	9.6e-05	0.000132	0.0	0.0	0.0	0.0	0.0
AC019294.1	8.9e-05	0.0	9.6e-05	0.000132	0.0	0.0	0.0	0.0	0.0
AC020571.3	0.000957	0.0	0.00477	0.006709	0.002945	0.002915	0.0	0.000835	0.001058
AC020594.5	8.9e-05	0.0	0.000251	0.000358	0.000238	0.000121	0.0	0.0	0.0
AC020743.2	8.9e-05	0.000466	9.6e-05	0.0	0.0	0.0	0.0	0.0	0.0
AC021188.4	8.9e-05	0.001436	0.001607	0.003733	0.0	0.003124	0.003608	0.001723	0.000925
AC021224.1	0.000541	0.0	9.6e-05	0.0	0.0	0.0	0.0	0.0	0.0
AC021860.1	8.9e-05	0.001908	0.00322	0.00201	0.008122	0.002106	0.002216	0.004908	0.00303
AC022007.5	8.9e-05	0.0	9.6e-05	0.0	0.0	0.000121	0.000358	0.0	0.0
AC022154.7	8.9e-05	0.000357	0.0	0.000132	8.9e-05	0.0	0.0	0.0	0.000117
AC022182.1	0.001516	0.003265	9.6e-05	0.000529	0.000502	0.000121	0.000849	0.000233	0.000536
AC022182.3	0.002379	0.010839	0.010309	0.006181	0.017178	0.00304	0.006127	0.004112	0.006953
AC022201.5	0.000583	9.6e-05	0.0	0.000179	8.9e-05	0.000121	0.0	0.0	0.000117
AC022400.2	0.00238	0.002863	0.002045	0.002009	0.003063	0.004212	0.001698	0.002454	0.002678
AC022498.1	0.0	0.0	0.0	0.000121	8.9e-05	0.000121	0.0	0.0	0.0
AC022532.1	0.000583	9.6e-05	0.000132	0.000466	0.000397	0.000121	0.0	0.000358	0.000117
AC023490.1	0.020017	0.009124	0.009765	0.014072	0.00986	0.013218	0.006742	0.008041	0.008903
AC023490.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000117
AC023590.1	0.000574	0.000477	0.000132	0.000477	0.00035	0.000477	0.000409	0.000728	0.000433
AC024084.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC024257.1	0.0	9.6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC024560.2	0.0	0.000357	0.000132	0.0	9.6e-05	0.000121	0.0	0.0	0.0
AC024592.12	0.000583	0.001004	0.000793	0.001399	0.000818	0.000818	0.000753	0.000485	0.00067
AC024704.2	0.0	0.001092	0.000409	0.000121	9.6e-05	0.000121	0.000132	0.000433	0.000541
AC024940.1	0.001515	0.002776	0.004552	0.004098	0.00304	0.006135	0.002921	0.002856	0.002512
AC025171.1	0.011328	0.002678	0.003264	0.004101	0.003679	0.003063	0.005023	0.003701	0.003925
AC025335.1	0.002393	0.001718	0.002678	0.001623	0.002863	0.001623	0.001607	0.002062	0.003302
AC025442.3	0.000974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000117
AC026150.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC026150.8	0.0	0.0	0.0	0.0	0.0	0.0	0.000216	0.0	0.0
AC026202.1	0.002385	0.001227	0.000466	0.000921	0.000409	0.001731	0.001227	0.000238	0.000835
AC026202.3	0.000974	0.001423	0.000409	0.000179	0.000264	0.000397	0.000816	0.000132	0.000287
AC026310.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000117
AC026471.6	0.000583	0.0	0.004436	0.005605	0.003925	0.005943	0.000982	0.004761	0.003272
AC026740.1	0.0	0.000325	8.4e-05	0.00067	9.6e-05	0.000121	0.000132	0.000119	0.000446
AC026806.2	0.006027	0.000364	0.00116	0.001322	0.000866	0.001244	0.0	0.000433	0.001925
AC027228.1	0.0	0.0	0.0	0.000121	0.0	0.000121	0.0	0.0	0.0
AC027307.3	0.00097	0.002776	0.002046	0.002454	0.002176	0.001789	0.001407	0.002247	0.001256
AC027601.1	0.0	0.000397	8.4e-05	0.000121	0.000325	0.0	0.0	0.0	0.000216
AC027763.2	0.010225	0.025358	0.016466	0.013827	0.018814	0.015888	0.009816	0.013833	0.018827
AC034187.2	0.0	0.0	0.0	0.000121	0.0	0.0	0.0	0.0	0.0
AC040977.1	0.016788	0.001428	0.001516	0.003615	0.000862	0.002164	0.007574	0.002183	0.000982
AC053503.4	0.0	0.000287	0.000251	0.0	0.000409	0.000325	0.0	0.0	0.000433
AC061992.2	0.003275	0.003542	0.001674	0.002146	0.001819	0.000862	0.00125	0.000485	0.002106
AC062017.1	0.01623	0.01573	0.012478	0.015401	0.012639	0.012974	0.008998	0.012129	0.017843
AC062028.1	0.0	0.000268	0.000409	0.0	0.000268	0.000121	0.0	0.0	0.000409
AC062029.1	0.0	0.006426	0.004212	0.003305	0.004627	0.005623	0.006544	0.002547	0.004185
AC064834.1	0.0	0.0	0.0	0.0	0.000108	0.0	0.0	0.0	0.0
AC064834.2	0.0	9.6e-05	0.000264	0.000121	0.000268	0.0	0.000132	0.0	0.000409
AC064834.3	0.0	0.0	0.0	0.0	0.000108	0.0	0.0	0.0	0.0
AC067959.1	0.0	0.000477	0.0	0.0	0.0	0.0	0.0	0.000121	0.0
AC068039.4	0.0	0.000335	8.4e-05	0.000357	0.0	0.000121	0.000216	0.000238	0.000117
AC068282.3	0.001192	0.001073	0.000364	0.000121	0.000466	0.000121	8.4e-05	0.000502	0.000287
AC068492.1	0.0	0.0	0.0	0.000167	0.0	0.000121	0.0	0.0	0.000117
AC068499.10	0.0	9.6e-05	0.0	0.000132	0.0	0.0	0.0	0.0	0.000216
AC068533.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC068580.6	0.0	0.0	0.000132	0.000167	0.000287	0.0	0.000357	0.000238	0.0
AC068610.3	0.0	9.6e-05	0.000466	0.000849	0.000108	0.00035	0.0	0.0	0.000502
AC068610.5	0.0	0.0	8.4e-05	0.0	0.0	0.0	0.0	0.0	0.0
AC068620.1	0.0	0.0	0.0	0.000132	0.0	0.0	0.0	0.0	0.0
AC068831.10	0.0	0.000606	0.002053	0.00035	0.002597	0.001227	0.000536	0.002183	0.002298
AC068831.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000117
AC068831.3	0.0	0.0	8.4e-05	0.000132	0.0	0.000121	0.0	0.0	0.0
AC068831.6	0.0	0.000325	0.0	0.0	0.000108	0.000121	0.0	0.0	0.0
AC069155.1	0.0	0.0	0.0	0.0	0.0	0.0	8.4e-05	0.0	0.0
AC069277.2	0.0	0.0	0.0	0.000132	0.0	0.0	0.000132	0.000121	0.000117
AC069278.4	0.000596	0.000325	8.4e-05	0.000132	0.000409	0.000121	0.0	0.000121	0.000117
AC069363.1	0.000596	0.0	0.0	0.000132	0.0	0.0	0.006962	0.000233	0.0
AC069513.4	0.002099	0.000862	0.000835	0.000661	0.000649	0.000606	0.000816	0.000335	0.000982
AC069547.1	0.0	0.0	0.0	0.000132	0.0	0.0	0.0	0.0	0.0
AC072062.1	0.0	0.000661	0.0	0.0	0.0	0.0	0.000132	0.000121	0.000216
AC073046.25	0.000586	0.0	0.0	0.000132	0.0	0.0	8.4e-05	0.0	0.0
AC073072.5	0.0	0.006953	0.0	0.0	9.6e-05	0.0	0.0	0.0	0.0
AC073115.6	0.0	0.0	0.0	0.0	0.0	0.0	8.4e-05	0.0	0.000216
AC073115.7	0.0	9.6e-05	0.000364	0.000357	0.000649	0.000818	0.000335	0.000335	0.000216
AC073133.1	0.0	9.6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC073254.1	0.0	9.6e-05	0.0	0.000383	9.6e-05	0.0	8.4e-05	0.0	0.0
AC073283.7	0.0031	0.000818	8.4e-05	0.000409	0.000287	0.000121	0.0	0.000243	0.000117
AC073333.8	0.0	0.0	0.0	0.000132	0.0	0.0	8.4e-05	0.0	0.000117
AC073342.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000117
AC073343.1	0.0	0.0	8.4e-05	0.0	0.000477	0.0	8.4e-05	0.000335	0.000216
AC073343.13	0.0	0.0	0.000264	0.0	0.0	0.0	0.000121	0.0	0.0
AC073641.2	0.0	8.9e-05	0.0	0.0	0.0	0.000121	8.4e-05	0.0	0.000108
AC073657.1	0.0	8.9e-05	0.0	0.0	9.6e-05	0.0	0.0	0.0	0.0
AC073934.6	0.001399	0.000251	0.0	0.000649	0.000264	0.000409	0.000541	0.000121	0.0
AC074091.13	0.0	0.0	0.0	0.000132	0.0	0.0	0.0	0.0	0.0
AC074117.10	0.002106	0.001636	0.00097	0.000409	0.001149	0.001227	0.001227	0.000862	0.001004
AC074138.3	0.001399	0.006544	0.00598	0.003638	0.005935	0.003348	0.003683	0.006426	0.009664
AC074183.4	0.00134	0.000364	0.000364	0.0	0.000409	0.0	0.0	0.0	0.0
AC074212.5	0.0	8.9e-05	0.0	0.0	0.000251	0.000974	0.000753	0.000121	0.000409
AC074212.6	0.0	0.0	0.0	0.0	0.0	0.0	0.000121	0.0	0.0
AC074289.1	0.010353	0.01269	0.002799	0.000818	0.004436	0.00376	0.0	0.000446	0.000982
AC074366.3	0.0	0.0	0.0	0.000132	0.0	0.0	0.0	0.000119	0.0
AC074389.5	0.0	0.0	0.0	0.000132	0.0	0.0	0.0	0.0	0.0
AC074389.9	0.002115	0.000649	0.000132	0.000364	0.0	0.000606	0.01196	0.00134	0.001172
AC078883.3	0.003032	0.017404	0.005843	0.005074	0.003925	0.008109	0.005023	0.007036	0.005169
AC078883.4	0.0	0.0	8.4e-05	0.0	0.000479	0.000335	0.000121	0.0	0.000216
AC078941.1	0.0	0.0	0.0	0.000132	0.0	0.00035	0.000121	0.0	0.000108
AC079145.4	0.0	0.0	0.0	0.0	0.0	0.0	8.4e-05	0.0	0.0
AC079210.1	0.0	0.000383	0.000264	0.000409	0.00067	0.00035	0.000583	0.000243	0.000325
AC079305.10	0.032728	0.006544	0.010063	0.021953	0.00946	0.017997	0.01553	0.007854	0.013705
AC079305.11	0.0	0.0	0.0	0.000132	0.0	0.0	0.0	0.0	0.0
AC079305.8	0.000466	0.0	0.000132	0.000264	0.000409	0.000121	0.000335	0.0	0.000108
AC079341.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000132	0.0
AC079354.2	0.0	8.9e-05	0.0	0.000264	0.00035	0.00035	0.0	0.0	0.000325
AC079354.5	0.0	8.9e-05	8.9e-05	0.000132	0.0	0.000121	0.0	0.000132	0.000108
AC079602.1	0.0	0.0	0.0	0.000251	0.0	0.0	0.0	0.0	0.0
AC079610.2	0.0	0.0	8.9e-05	0.0	0.0	0.0	0.0	0.0	0.0
AC079630.4	0.0	0.000818	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC079742.4	0.0	0.0	0.0	0.0	8.4e-05	0.000251	0.0	0.0	0.000251
AC079767.4	0.000466	0.183975	0.0	0.0	0.0	0.0	0.0	0.0	0.000108
AC079779.7	0.0	0.0	0.0	0.0	0.0	0.0	8.4e-05	0.0	0.0
AC079807.2	0.001507	0.000728	0.000818	0.000866	0.000793	0.000974	0.001908	0.001092	0.000818
AC079807.4	0.0	0.0	0.0	0.0	8.4e-05	0.0	0.0	0.0	0.0
AC079922.3	0.020261	0.004101	0.016869	0.019279	0.018827	0.017259	0.018565	0.02034	0.026585
AC083843.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC083843.2	0.003035	0.001636	0.001674	0.001058	0.000793	0.002863	0.001517	0.000974	0.000625
AC083843.3	0.0	0.000364	0.0	0.0	0.000325	0.000121	0.0	0.000132	0.000251
AC083949.1	0.0	0.002588	0.000485	0.001213	0.000397	0.000479	0.000335	0.000649	0.000433
AC084018.1	0.016694	0.013811	0.031328	0.025358	0.055927	0.037335	0.008658	0.030634	0.040146
AC084082.3	0.0	0.0	0.0	0.000132	8.4e-05	0.0	0.000335	0.0	0.0
AC084219.3	0.000529	0.000117	0.000268	0.000358	8.4e-05	0.0	0.000216	0.000419	0.0
AC084219.4	0.0	0.000357	0.000364	0.000358	0.000793	0.000479	0.000409	0.000409	0.000757
AC084809.2	0.0	0.000117	0.0	0.000358	8.4e-05	0.000409	0.0	0.0	0.0
AC084809.3	0.0	0.0	0.0	0.000121	0.0	0.0	8.4e-05	0.0	0.000243
AC087294.2	0.000529	0.000358	8.9e-05	0.000121	0.00035	0.000121	0.0	0.000397	0.000419
AC090186.1	0.0	0.001983	0.000649	0.000479	0.000661	0.000409	0.001227	0.000835	0.001785
AC090505.6	0.0	0.0	0.0	0.0	0.0	0.0	8.4e-05	0.0	0.0
AC090587.5	0.000536	0.000268	0.000364	0.000957	0.000536	0.000233	0.000477	0.000433	0.000793
AC090616.2	0.001607	0.0	0.0	0.0	0.0	0.0	0.000132	0.0	0.0
AC090617.1	0.000536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC090627.1	0.0	0.0	0.0	0.000132	0.0	0.0	0.0	0.0	0.0
