Gene symbol	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
TREM1	0.290126	0.160759	0.142264	0.063439	0.073979	0.03824	0.040969	0.062858	0.037517	0.405764	0.047192	0.05871	1.27524	0.426783	0.130399	0.123101	0.150618	0.21954	0.196079	0.486052	0.263128	6.098168
TREM2	0.004758	0.0	0.006953	0.003977	0.00274	0.004684	0.000732	0.002812	0.084556	0.002089	0.001717	0.002553	0.011621	2.037643	0.141279	3.784593	5.699989	0.869641	0.360032	0.569261	0.003843	0.012014
TREML2	0.223397	0.035808	0.116997	0.044295	0.149173	0.028002	0.15497	0.173628	0.182438	0.092546	0.164807	0.422701	0.110855	0.060278	0.077978	0.080198	0.0807	0.060261	0.342059	0.103896	2.136449	4.044873
TRIB2	1.766063	0.863718	0.232566	1.079162	2.182208	2.277878	0.245171	5.675813	0.790793	0.707828	1.243321	0.993519	0.097372	0.125525	0.047338	0.0	0.225221	0.101034	1.863723	1.327561	0.279816	0.129163
TRPM4	0.008664	0.0	0.334023	0.009276	0.06842	0.018956	0.019285	0.031497	0.003262	0.013283	0.007226	0.008729	0.070626	0.047647	1.407899	1.34175	0.129812	0.166574	0.061762	0.057082	0.095762	0.023354
TRPM6	0.292309	0.222255	0.419109	0.155112	0.09453	0.191439	0.413934	0.203827	0.11549	0.382352	0.130202	0.190704	0.2227	0.168403	0.134754	0.088936	0.128331	0.207342	0.120216	0.102044	3.486511	1.480189
TSHR	0.158795	0.12551	1.144297	0.052212	0.048281	0.079223	0.0	2.983273	0.0554	0.099696	0.163259	0.06667	0.086746	0.103802	0.023451	0.002135	0.158573	0.195501	0.168912	0.030471	0.130039	0.14012
TTC38	0.0	0.000166	0.013368	0.315627	0.084159	0.001489	0.029422	0.133152	0.016656	0.363918	2.592535	0.575758	0.072995	0.060665	0.372681	0.274766	0.063642	0.107608	0.391707	0.312357	0.11777	0.020062
TXK	0.578912	0.310601	0.053606	1.438109	3.099612	0.852289	0.263686	0.337291	0.242537	0.600651	3.52218	4.580145	0.0	0.002439	0.055996	0.214363	0.045572	0.052051	0.25975	0.324271	0.324284	0.260378
TYR	0.03778	0.037156	0.036749	0.025559	0.110361	0.494001	0.092946	0.015991	4.466949	0.763986	0.179741	0.127435	0.034204	0.090092	0.061741	0.078756	0.081091	0.029796	0.357532	0.261306	0.031868	0.377797
UBASH3A	0.011313	0.016829	0.006949	1.865692	4.651611	1.520097	0.424363	1.991198	2.935901	0.672717	0.002563	0.007904	0.002706	0.000325	0.008465	0.007181	0.0	0.001789	0.018959	0.028047	0.116231	0.011257
UGT1A8	3.68612	2.547374	0.87578	0.43101	0.520123	0.655074	0.536037	0.492836	2.434077	2.500144	0.409227	0.448309	0.481973	0.507143	0.286171	0.283617	0.451066	0.279288	0.331634	0.30531	0.512696	1.814245
UGT2B17	0.262375	0.0898	3.149483	0.0	0.011055	0.016707	0.005823	0.039573	0.045525	0.063453	0.007899	0.025805	0.033649	0.025048	0.038836	0.035201	0.029815	0.052302	0.013101	0.017155	0.051736	0.049578
UPK3A	0.100259	0.093486	0.125154	0.049872	0.075929	0.081829	0.160233	0.049051	0.169205	0.117462	0.048737	0.037675	2.506102	0.063605	0.0	0.009451	0.045352	0.099292	0.047053	0.103032	0.22548	0.140554
VILL	0.047538	0.075441	0.1815	2.274694	3.699708	2.637349	0.065875	2.335961	0.098905	1.036623	1.07124	0.104315	0.423181	0.122077	1.565802	0.600012	0.001116	0.000451	0.449133	0.64531	0.015283	0.0
VNN1	0.072163	0.068109	0.047664	0.030235	0.096145	0.027222	0.009118	0.0	0.180566	0.452303	0.22754	0.088357	4.000547	3.608534	0.030292	0.455228	0.60405	0.129595	0.248879	0.141948	0.235026	3.491355
VNN2	0.022667	0.028334	0.017292	0.169382	0.219218	0.031325	0.000571	0.068242	0.028939	0.39373	0.229255	0.049272	1.270084	0.176063	0.0	0.000793	5.2e-05	0.00044	0.091044	0.004546	0.001371	7.136847
VNN3	0.042826	0.045701	0.0	0.005271	0.100475	0.037813	0.034337	0.054365	0.157472	0.059217	0.024214	0.071441	0.372418	0.038033	0.127055	0.105053	0.017803	0.020743	0.077392	0.066527	0.145936	4.674286
VPREB3	5.193564	3.553833	0.532135	0.097585	0.02633	0.203164	0.186669	0.09386	0.436772	0.187941	0.148755	0.131545	0.161773	0.096586	0.189769	0.12798	0.100765	0.152532	0.074884	0.068265	0.097825	0.191884
WNT5B	0.037641	0.033608	0.285411	0.030101	0.004794	0.015283	0.021135	0.07913	0.036948	0.032533	0.0	0.024576	0.065793	0.038885	0.033769	3.510684	0.623811	0.843509	0.116512	0.049042	0.041889	0.065627
WNT7A	0.012579	0.03597	0.049935	0.455236	1.101876	0.385206	0.180945	0.448678	0.206769	0.12111	0.003765	0.017243	0.229501	0.049649	0.064975	0.0	0.035884	0.090463	0.053901	0.028989	0.234071	0.054981
ZAP70	0.00072	0.0	0.000449	2.593063	3.444863	2.139139	0.612436	5.937761	1.406903	1.13593	3.843294	1.417674	0.020347	0.004557	0.010271	0.015883	0.005108	0.0113	0.009084	0.020557	0.139152	0.046126
ZBP1	0.115609	0.292241	2.010849	0.633936	0.796079	0.694411	0.077726	0.27761	0.610106	0.440361	2.236113	0.532278	0.063949	0.01987	0.025666	0.052757	0.0	0.068354	0.011597	0.082961	0.60844	1.183723
ZBTB10	0.50526	0.323279	0.310809	0.325514	0.358513	0.296538	0.268274	4.143712	0.0	0.594913	0.402283	0.348176	0.196625	0.209033	0.742223	0.237542	0.246263	2.61986	0.383991	0.722046	0.477826	0.054697
ZBTB32	0.025101	2.23115	0.062099	0.241423	0.257034	0.0	2.161313	0.203925	1.261195	0.265274	0.103198	0.055543	0.033155	0.030252	2.59006	0.086766	0.033644	0.771703	0.039095	0.013006	0.601557	0.054209
ZFP36L2	0.741628	0.525969	0.380749	2.640321	0.274752	3.055201	0.282241	0.509461	2.405815	0.108243	0.734552	0.197375	1.08599	0.225702	0.0	0.230725	0.419253	0.083	0.008943	0.025281	0.237647	0.406865
ZNF135	1.689064	0.263131	0.1733	1.145425	1.724105	0.253828	0.023953	0.534777	0.023811	0.748773	2.728062	1.41034	0.035362	0.120568	0.056087	0.691831	0.116183	0.009028	0.410596	0.225036	1.777069	0.0
ZNF165	0.004542	0.00257	0.071806	0.001341	0.031544	0.000879	0.042971	0.00427	0.00405	0.003032	0.005138	0.003032	0.000823	0.00053	0.00238	0.004204	0.000572	0.0	0.002589	0.00129	5.636744	0.003488
ZNF222	0.024652	0.0	0.042596	0.614131	0.469218	0.07477	0.079596	1.667872	0.026808	0.063019	0.807436	0.80297	0.120129	0.60382	0.377982	1.342179	0.751813	0.310493	2.044037	1.93888	3.220734	0.186232
ZNF286A	3.746233	1.669395	0.349335	1.087802	0.0	0.837559	0.947868	0.575748	0.671574	1.232465	1.124538	0.990971	0.027857	0.040452	0.15573	0.083272	0.04851	1.40777	0.369586	0.103519	0.009589	2.229107
ZNF324	0.046357	0.015089	0.0	0.071378	2.15373	0.039488	0.018984	1.043307	0.278535	0.159458	0.156535	0.143106	0.049666	0.033127	0.110049	0.604204	0.026835	0.01754	0.059425	0.162027	0.092994	0.093859
ZNF442	0.229641	0.267445	0.225195	0.401036	0.081258	0.084057	0.0	0.575102	0.61223	2.457521	0.25808	0.523281	0.127154	0.39056	0.947582	0.463277	0.62491	1.284454	1.050224	0.007509	0.514213	0.235784
